"Plot Title: 20568277"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)","Coupler Attached (LGR S/N: 20568277)","Host Connected (LGR S/N: 20568277)","Stopped (LGR S/N: 20568277)","End Of File (LGR S/N: 20568277)"
7132,04/07/20 07:45:00 PM,6.07,21.62,,,,
7133,04/07/20 08:00:00 PM,6.08,21.64,,,,
7134,04/07/20 08:15:00 PM,5.90,21.70,,,,
7135,04/07/20 08:30:00 PM,5.78,21.74,,,,
7136,04/07/20 08:45:00 PM,5.84,21.80,,,,
7137,04/07/20 09:00:00 PM,5.85,21.84,,,,
7138,04/07/20 09:15:00 PM,5.89,21.90,,,,
7139,04/07/20 09:30:00 PM,5.89,21.94,,,,
7140,04/07/20 09:45:00 PM,5.89,21.98,,,,
7141,04/07/20 10:00:00 PM,5.89,22.02,,,,
7142,04/07/20 10:15:00 PM,5.89,22.04,,,,
7143,04/07/20 10:30:00 PM,5.91,22.08,,,,
7144,04/07/20 10:45:00 PM,5.92,22.10,,,,
7145,04/07/20 11:00:00 PM,5.91,22.12,,,,
7146,04/07/20 11:15:00 PM,5.93,22.14,,,,
7147,04/07/20 11:30:00 PM,5.99,22.16,,,,
7148,04/07/20 11:45:00 PM,6.22,22.18,,,,
7149,04/08/20 12:00:00 AM,6.37,22.20,,,,
7150,04/08/20 12:15:00 AM,6.44,22.22,,,,
7151,04/08/20 12:30:00 AM,6.32,22.22,,,,
7152,04/08/20 12:45:00 AM,6.19,22.24,,,,
7153,04/08/20 01:00:00 AM,6.00,22.24,,,,
7154,04/08/20 01:15:00 AM,5.87,22.26,,,,
7155,04/08/20 01:30:00 AM,5.80,22.26,,,,
7156,04/08/20 01:45:00 AM,5.75,22.26,,,,
7157,04/08/20 02:00:00 AM,5.73,22.28,,,,
7158,04/08/20 02:15:00 AM,5.67,22.28,,,,
7159,04/08/20 02:30:00 AM,5.62,22.28,,,,
7160,04/08/20 02:45:00 AM,5.57,22.28,,,,
7161,04/08/20 03:00:00 AM,5.54,22.28,,,,
7162,04/08/20 03:15:00 AM,5.53,22.28,,,,
7163,04/08/20 03:30:00 AM,5.53,22.28,,,,
7164,04/08/20 03:45:00 AM,5.53,22.26,,,,
7165,04/08/20 04:00:00 AM,5.53,22.26,,,,
7166,04/08/20 04:15:00 AM,5.53,22.26,,,,
7167,04/08/20 04:30:00 AM,5.53,22.26,,,,
7168,04/08/20 04:45:00 AM,5.53,22.24,,,,
7169,04/08/20 05:00:00 AM,5.53,22.24,,,,
7170,04/08/20 05:15:00 AM,5.53,22.24,,,,
7171,04/08/20 05:30:00 AM,5.55,22.24,,,,
7172,04/08/20 05:45:00 AM,5.55,22.24,,,,
7173,04/08/20 06:00:00 AM,5.54,22.22,,,,
7174,04/08/20 06:15:00 AM,5.53,22.22,,,,
7175,04/08/20 06:30:00 AM,5.52,22.22,,,,
7176,04/08/20 06:45:00 AM,5.51,22.22,,,,
7177,04/08/20 07:00:00 AM,5.48,22.20,,,,
7178,04/08/20 07:15:00 AM,5.46,22.20,,,,
7179,04/08/20 07:30:00 AM,5.43,22.20,,,,
7180,04/08/20 07:45:00 AM,5.40,22.20,,,,
7181,04/08/20 08:00:00 AM,5.39,22.20,,,,
7182,04/08/20 08:15:00 AM,5.35,22.18,,,,
7183,04/08/20 08:30:00 AM,5.35,22.20,,,,
7184,04/08/20 08:45:00 AM,5.34,22.20,,,,
7185,04/08/20 09:00:00 AM,5.37,22.20,,,,
7186,04/08/20 09:15:00 AM,5.37,22.20,,,,
7187,04/08/20 09:30:00 AM,5.40,22.22,,,,
7188,04/08/20 09:45:00 AM,5.43,22.22,,,,
7189,04/08/20 10:00:00 AM,5.47,22.22,,,,
7190,04/08/20 10:15:00 AM,5.51,22.22,,,,
7191,04/08/20 10:30:00 AM,5.48,22.24,,,,
7192,04/08/20 10:45:00 AM,5.43,22.26,,,,
7193,04/08/20 11:00:00 AM,5.45,22.30,,,,
7194,04/08/20 11:15:00 AM,5.59,22.32,,,,
7195,04/08/20 11:30:00 AM,5.64,22.34,,,,
7196,04/08/20 11:45:00 AM,5.73,22.36,,,,
7197,04/08/20 12:00:00 PM,5.76,22.38,,,,
7198,04/08/20 12:15:00 PM,5.81,22.40,,,,
7199,04/08/20 12:30:00 PM,5.86,22.40,,,,
7200,04/08/20 12:45:00 PM,5.83,22.42,,,,
7201,04/08/20 01:00:00 PM,5.85,22.44,,,,
7202,04/08/20 01:15:00 PM,5.85,22.46,,,,
7203,04/08/20 01:30:00 PM,5.83,22.46,,,,
7204,04/08/20 01:45:00 PM,5.79,22.48,,,,
7205,04/08/20 02:00:00 PM,5.76,22.48,,,,
7206,04/08/20 02:15:00 PM,5.77,22.50,,,,
7207,04/08/20 02:30:00 PM,5.74,22.50,,,,
7208,04/08/20 02:45:00 PM,5.72,22.52,,,,
7209,04/08/20 03:00:00 PM,5.68,22.52,,,,
7210,04/08/20 03:15:00 PM,5.68,22.54,,,,
7211,04/08/20 03:30:00 PM,5.68,22.56,,,,
7212,04/08/20 03:45:00 PM,5.65,22.56,,,,
7213,04/08/20 04:00:00 PM,5.66,22.58,,,,
7214,04/08/20 04:15:00 PM,5.68,22.58,,,,
7215,04/08/20 04:30:00 PM,5.69,22.60,,,,
7216,04/08/20 04:45:00 PM,5.72,22.60,,,,
7217,04/08/20 05:00:00 PM,5.67,22.60,,,,
7218,04/08/20 05:15:00 PM,5.65,22.62,,,,
7219,04/08/20 05:30:00 PM,5.65,22.62,,,,
7220,04/08/20 05:45:00 PM,5.67,22.64,,,,
7221,04/08/20 06:00:00 PM,5.68,22.64,,,,
7222,04/08/20 06:15:00 PM,5.67,22.64,,,,
7223,04/08/20 06:30:00 PM,5.71,22.66,,,,
7224,04/08/20 06:45:00 PM,5.73,22.66,,,,
7225,04/08/20 07:00:00 PM,5.73,22.64,,,,
7226,04/08/20 07:15:00 PM,5.70,22.64,,,,
7227,04/08/20 07:30:00 PM,5.68,22.64,,,,
7228,04/08/20 07:45:00 PM,5.65,22.64,,,,
7229,04/08/20 08:00:00 PM,5.63,22.64,,,,
7230,04/08/20 08:15:00 PM,5.63,22.64,,,,
7231,04/08/20 08:30:00 PM,5.62,22.64,,,,
7232,04/08/20 08:45:00 PM,5.64,22.62,,,,
7233,04/08/20 09:00:00 PM,5.70,22.62,,,,
7234,04/08/20 09:15:00 PM,5.78,22.62,,,,
7235,04/08/20 09:30:00 PM,5.81,22.60,,,,
7236,04/08/20 09:45:00 PM,5.80,22.60,,,,
7237,04/08/20 10:00:00 PM,5.77,22.58,,,,
7238,04/08/20 10:15:00 PM,5.74,22.58,,,,
7239,04/08/20 10:30:00 PM,5.70,22.56,,,,
7240,04/08/20 10:45:00 PM,5.64,22.56,,,,
7241,04/08/20 11:00:00 PM,5.60,22.54,,,,
7242,04/08/20 11:15:00 PM,5.58,22.54,,,,
7243,04/08/20 11:30:00 PM,5.57,22.52,,,,
7244,04/08/20 11:45:00 PM,5.58,22.52,,,,
7245,04/09/20 12:00:00 AM,5.57,22.50,,,,
7246,04/09/20 12:15:00 AM,5.57,22.50,,,,
7247,04/09/20 12:30:00 AM,5.58,22.48,,,,
7248,04/09/20 12:45:00 AM,5.59,22.48,,,,
7249,04/09/20 01:00:00 AM,5.57,22.48,,,,
7250,04/09/20 01:15:00 AM,5.60,22.46,,,,
7251,04/09/20 01:30:00 AM,5.66,22.46,,,,
7252,04/09/20 01:45:00 AM,5.69,22.46,,,,
7253,04/09/20 02:00:00 AM,5.72,22.44,,,,
7254,04/09/20 02:15:00 AM,5.75,22.44,,,,
7255,04/09/20 02:30:00 AM,5.77,22.44,,,,
7256,04/09/20 02:45:00 AM,5.79,22.44,,,,
7257,04/09/20 03:00:00 AM,5.79,22.44,,,,
7258,04/09/20 03:15:00 AM,5.80,22.44,,,,
7259,04/09/20 03:30:00 AM,5.80,22.42,,,,
7260,04/09/20 03:45:00 AM,5.80,22.42,,,,
7261,04/09/20 04:00:00 AM,5.81,22.42,,,,
7262,04/09/20 04:15:00 AM,5.78,22.42,,,,
7263,04/09/20 04:30:00 AM,5.80,22.42,,,,
7264,04/09/20 04:45:00 AM,5.81,22.40,,,,
7265,04/09/20 05:00:00 AM,5.81,22.40,,,,
7266,04/09/20 05:15:00 AM,5.81,22.40,,,,
7267,04/09/20 05:30:00 AM,5.81,22.40,,,,
7268,04/09/20 05:45:00 AM,5.81,22.40,,,,
7269,04/09/20 06:00:00 AM,5.81,22.38,,,,
7270,04/09/20 06:15:00 AM,5.79,22.38,,,,
7271,04/09/20 06:30:00 AM,5.79,22.38,,,,
7272,04/09/20 06:45:00 AM,5.79,22.38,,,,
7273,04/09/20 07:00:00 AM,5.81,22.38,,,,
7274,04/09/20 07:15:00 AM,5.83,22.38,,,,
7275,04/09/20 07:30:00 AM,5.85,22.38,,,,
7276,04/09/20 07:45:00 AM,5.87,22.38,,,,
7277,04/09/20 08:00:00 AM,5.86,22.38,,,,
7278,04/09/20 08:15:00 AM,5.85,22.38,,,,
7279,04/09/20 08:30:00 AM,5.86,22.38,,,,
7280,04/09/20 08:45:00 AM,5.87,22.38,,,,
7281,04/09/20 09:00:00 AM,5.83,22.38,,,,
7282,04/09/20 09:15:00 AM,5.85,22.38,,,,
7283,04/09/20 09:30:00 AM,5.88,22.40,,,,
7284,04/09/20 09:45:00 AM,5.93,22.38,,,,
7285,04/09/20 10:00:00 AM,5.78,22.32,,,,
7286,04/09/20 10:15:00 AM,6.18,22.28,,,,
7287,04/09/20 10:30:00 AM,6.33,22.24,,,,
7288,04/09/20 10:45:00 AM,6.35,22.20,,,,
7289,04/09/20 11:00:00 AM,6.33,22.16,,,,
7290,04/09/20 11:15:00 AM,6.35,22.12,,,,
7291,04/09/20 11:30:00 AM,6.39,22.08,,,,
7292,04/09/20 11:45:00 AM,6.42,22.06,,,,
7293,04/09/20 12:00:00 PM,6.43,22.06,,,,
7294,04/09/20 12:15:00 PM,6.42,22.08,,,,
7295,04/09/20 12:30:00 PM,6.35,22.10,,,,
7296,04/09/20 12:45:00 PM,6.23,22.12,,,,
7297,04/09/20 01:00:00 PM,6.14,22.18,,,,
7298,04/09/20 01:15:00 PM,6.28,22.22,,,,
7299,04/09/20 01:30:00 PM,6.44,22.28,,,,
7300,04/09/20 01:45:00 PM,6.44,22.34,,,,
7301,04/09/20 02:00:00 PM,6.40,22.34,,,,
7302,04/09/20 02:15:00 PM,6.37,22.32,,,,
7303,04/09/20 02:30:00 PM,6.37,22.28,,,,
7304,04/09/20 02:45:00 PM,6.38,22.26,,,,
7305,04/09/20 03:00:00 PM,6.39,22.22,,,,
7306,04/09/20 03:15:00 PM,6.41,22.20,,,,
7307,04/09/20 03:30:00 PM,6.45,22.16,,,,
7308,04/09/20 03:45:00 PM,6.51,22.14,,,,
7309,04/09/20 04:00:00 PM,6.49,22.12,,,,
7310,04/09/20 04:15:00 PM,6.55,22.10,,,,
7311,04/09/20 04:30:00 PM,6.58,22.08,,,,
7312,04/09/20 04:45:00 PM,6.59,22.08,,,,
7313,04/09/20 05:00:00 PM,6.60,22.06,,,,
7314,04/09/20 05:15:00 PM,6.59,22.04,,,,
7315,04/09/20 05:30:00 PM,6.58,22.04,,,,
7316,04/09/20 05:45:00 PM,6.58,22.02,,,,
7317,04/09/20 06:00:00 PM,6.58,22.02,,,,
7318,04/09/20 06:15:00 PM,6.57,22.02,,,,
7319,04/09/20 06:30:00 PM,6.57,22.00,,,,
7320,04/09/20 06:45:00 PM,6.55,22.00,,,,
7321,04/09/20 07:00:00 PM,6.53,22.00,,,,
7322,04/09/20 07:15:00 PM,6.44,22.04,,,,
7323,04/09/20 07:30:00 PM,6.35,22.08,,,,
7324,04/09/20 07:45:00 PM,6.51,22.14,,,,
7325,04/09/20 08:00:00 PM,6.56,22.18,,,,
7326,04/09/20 08:15:00 PM,6.55,22.22,,,,
7327,04/09/20 08:30:00 PM,6.55,22.26,,,,
7328,04/09/20 08:45:00 PM,6.55,22.32,,,,
7329,04/09/20 09:00:00 PM,6.53,22.34,,,,
7330,04/09/20 09:15:00 PM,6.52,22.38,,,,
7331,04/09/20 09:30:00 PM,6.51,22.40,,,,
7332,04/09/20 09:45:00 PM,6.53,22.44,,,,
7333,04/09/20 10:00:00 PM,6.53,22.46,,,,
7334,04/09/20 10:15:00 PM,6.54,22.48,,,,
7335,04/09/20 10:30:00 PM,6.60,22.50,,,,
7336,04/09/20 10:45:00 PM,6.67,22.52,,,,
7337,04/09/20 11:00:00 PM,6.81,22.52,,,,
7338,04/09/20 11:15:00 PM,6.83,22.54,,,,
7339,04/09/20 11:30:00 PM,6.75,22.56,,,,
7340,04/09/20 11:45:00 PM,6.68,22.56,,,,
7341,04/10/20 12:00:00 AM,6.58,22.56,,,,
7342,04/10/20 12:15:00 AM,6.54,22.58,,,,
7343,04/10/20 12:30:00 AM,6.51,22.58,,,,
7344,04/10/20 12:45:00 AM,6.48,22.60,,,,
7345,04/10/20 01:00:00 AM,6.46,22.60,,,,
7346,04/10/20 01:15:00 AM,6.42,22.60,,,,
7347,04/10/20 01:30:00 AM,6.38,22.60,,,,
7348,04/10/20 01:45:00 AM,6.38,22.60,,,,
7349,04/10/20 02:00:00 AM,6.36,22.60,,,,
7350,04/10/20 02:15:00 AM,6.37,22.60,,,,
7351,04/10/20 02:30:00 AM,6.35,22.60,,,,
7352,04/10/20 02:45:00 AM,6.33,22.62,,,,
7353,04/10/20 03:00:00 AM,6.31,22.62,,,,
7354,04/10/20 03:15:00 AM,6.29,22.62,,,,
7355,04/10/20 03:30:00 AM,6.25,22.62,,,,
7356,04/10/20 03:45:00 AM,6.23,22.62,,,,
7357,04/10/20 04:00:00 AM,6.26,22.60,,,,
7358,04/10/20 04:15:00 AM,6.28,22.60,,,,
7359,04/10/20 04:30:00 AM,6.26,22.60,,,,
7360,04/10/20 04:45:00 AM,6.24,22.60,,,,
7361,04/10/20 05:00:00 AM,6.25,22.58,,,,
7362,04/10/20 05:15:00 AM,6.25,22.58,,,,
7363,04/10/20 05:30:00 AM,6.19,22.58,,,,
7364,04/10/20 05:45:00 AM,6.23,22.56,,,,
7365,04/10/20 06:00:00 AM,6.24,22.56,,,,
7366,04/10/20 06:15:00 AM,6.24,22.56,,,,
7367,04/10/20 06:30:00 AM,6.24,22.54,,,,
7368,04/10/20 06:45:00 AM,6.25,22.54,,,,
7369,04/10/20 07:00:00 AM,6.24,22.54,,,,
7370,04/10/20 07:15:00 AM,6.23,22.52,,,,
7371,04/10/20 07:30:00 AM,6.22,22.52,,,,
7372,04/10/20 07:45:00 AM,6.22,22.52,,,,
7373,04/10/20 08:00:00 AM,6.19,22.52,,,,
7374,04/10/20 08:15:00 AM,6.17,22.52,,,,
7375,04/10/20 08:30:00 AM,6.19,22.52,,,,
7376,04/10/20 08:45:00 AM,6.20,22.54,,,,
7377,04/10/20 09:00:00 AM,6.20,22.54,,,,
7378,04/10/20 09:15:00 AM,6.20,22.54,,,,
7379,04/10/20 09:30:00 AM,6.19,22.56,,,,
7380,04/10/20 09:45:00 AM,6.20,22.56,,,,
7381,04/10/20 10:00:00 AM,6.20,22.58,,,,
7382,04/10/20 10:15:00 AM,6.18,22.58,,,,
7383,04/10/20 10:30:00 AM,6.18,22.60,,,,
7384,04/10/20 10:45:00 AM,6.27,22.64,,,,
7385,04/10/20 11:00:00 AM,6.36,22.66,,,,
7386,04/10/20 11:15:00 AM,6.45,22.68,,,,
7387,04/10/20 11:30:00 AM,6.50,22.68,,,,
7388,04/10/20 11:45:00 AM,6.53,22.66,,,,
7389,04/10/20 12:00:00 PM,6.54,22.62,,,,
7390,04/10/20 12:15:00 PM,6.52,22.60,,,,
7391,04/10/20 12:30:00 PM,6.50,22.58,,,,
7392,04/10/20 12:45:00 PM,6.48,22.56,,,,
7393,04/10/20 01:00:00 PM,6.77,22.54,,,,
7394,04/10/20 01:15:00 PM,6.88,22.54,,,,
7395,04/10/20 01:30:00 PM,6.88,22.52,,,,
7396,04/10/20 01:45:00 PM,6.85,22.50,,,,
7397,04/10/20 02:00:00 PM,6.88,22.50,,,,
7398,04/10/20 02:15:00 PM,6.84,22.48,,,,
7399,04/10/20 02:30:00 PM,6.79,22.46,,,,
7400,04/10/20 02:45:00 PM,6.81,22.44,,,,
7401,04/10/20 03:00:00 PM,6.82,22.44,,,,
7402,04/10/20 03:15:00 PM,6.82,22.42,,,,
7403,04/10/20 03:30:00 PM,6.80,22.42,,,,
7404,04/10/20 03:45:00 PM,6.78,22.42,,,,
7405,04/10/20 04:00:00 PM,6.75,22.42,,,,
7406,04/10/20 04:15:00 PM,6.73,22.40,,,,
7407,04/10/20 04:30:00 PM,6.70,22.40,,,,
7408,04/10/20 04:45:00 PM,6.66,22.40,,,,
7409,04/10/20 05:00:00 PM,6.62,22.40,,,,
7410,04/10/20 05:15:00 PM,6.57,22.40,,,,
7411,04/10/20 05:30:00 PM,6.55,22.40,,,,
7412,04/10/20 05:45:00 PM,6.56,22.38,,,,
7413,04/10/20 06:00:00 PM,6.57,22.38,,,,
7414,04/10/20 06:15:00 PM,6.56,22.36,,,,
7415,04/10/20 06:30:00 PM,6.46,22.34,,,,
7416,04/10/20 06:45:00 PM,6.36,22.32,,,,
7417,04/10/20 07:00:00 PM,6.41,22.32,,,,
7418,04/10/20 07:15:00 PM,6.53,22.30,,,,
7419,04/10/20 07:30:00 PM,6.57,22.30,,,,
7420,04/10/20 07:45:00 PM,6.53,22.32,,,,
7421,04/10/20 08:00:00 PM,6.40,22.36,,,,
7422,04/10/20 08:15:00 PM,6.43,22.40,,,,
7423,04/10/20 08:30:00 PM,6.63,22.44,,,,
7424,04/10/20 08:45:00 PM,6.72,22.46,,,,
7425,04/10/20 09:00:00 PM,6.71,22.50,,,,
7426,04/10/20 09:15:00 PM,6.71,22.52,,,,
7427,04/10/20 09:30:00 PM,6.65,22.52,,,,
7428,04/10/20 09:45:00 PM,6.66,22.56,,,,
7429,04/10/20 10:00:00 PM,6.66,22.60,,,,
7430,04/10/20 10:15:00 PM,6.59,22.62,,,,
7431,04/10/20 10:30:00 PM,6.51,22.64,,,,
7432,04/10/20 10:45:00 PM,6.51,22.64,,,,
7433,04/10/20 11:00:00 PM,6.64,22.66,,,,
7434,04/10/20 11:15:00 PM,6.61,22.66,,,,
7435,04/10/20 11:30:00 PM,6.60,22.66,,,,
7436,04/10/20 11:45:00 PM,6.58,22.66,,,,
7437,04/11/20 12:00:00 AM,6.58,22.66,,,,
7438,04/11/20 12:15:00 AM,6.56,22.68,,,,
7439,04/11/20 12:30:00 AM,6.47,22.68,,,,
7440,04/11/20 12:45:00 AM,6.47,22.66,,,,
7441,04/11/20 01:00:00 AM,6.47,22.66,,,,
7442,04/11/20 01:15:00 AM,6.48,22.66,,,,
7443,04/11/20 01:30:00 AM,6.48,22.66,,,,
7444,04/11/20 01:45:00 AM,6.48,22.66,,,,
7445,04/11/20 02:00:00 AM,6.47,22.66,,,,
7446,04/11/20 02:15:00 AM,6.45,22.64,,,,
7447,04/11/20 02:30:00 AM,6.44,22.64,,,,
7448,04/11/20 02:45:00 AM,6.44,22.64,,,,
7449,04/11/20 03:00:00 AM,6.45,22.62,,,,
7450,04/11/20 03:15:00 AM,6.45,22.62,,,,
7451,04/11/20 03:30:00 AM,6.45,22.62,,,,
7452,04/11/20 03:45:00 AM,6.44,22.60,,,,
7453,04/11/20 04:00:00 AM,6.43,22.60,,,,
7454,04/11/20 04:15:00 AM,6.41,22.58,,,,
7455,04/11/20 04:30:00 AM,6.40,22.58,,,,
7456,04/11/20 04:45:00 AM,6.39,22.58,,,,
7457,04/11/20 05:00:00 AM,6.40,22.56,,,,
7458,04/11/20 05:15:00 AM,6.41,22.56,,,,
7459,04/11/20 05:30:00 AM,6.43,22.54,,,,
7460,04/11/20 05:45:00 AM,6.45,22.54,,,,
7461,04/11/20 06:00:00 AM,6.46,22.52,,,,
7462,04/11/20 06:15:00 AM,6.47,22.52,,,,
7463,04/11/20 06:30:00 AM,6.49,22.50,,,,
7464,04/11/20 06:45:00 AM,6.48,22.50,,,,
7465,04/11/20 07:00:00 AM,6.51,22.50,,,,
7466,04/11/20 07:15:00 AM,6.51,22.50,,,,
7467,04/11/20 07:30:00 AM,6.51,22.48,,,,
7468,04/11/20 07:45:00 AM,6.51,22.48,,,,
7469,04/11/20 08:00:00 AM,6.52,22.48,,,,
7470,04/11/20 08:15:00 AM,6.51,22.48,,,,
7471,04/11/20 08:30:00 AM,6.51,22.48,,,,
7472,04/11/20 08:45:00 AM,6.48,22.48,,,,
7473,04/11/20 09:00:00 AM,6.43,22.48,,,,
7474,04/11/20 09:15:00 AM,6.35,22.50,,,,
7475,04/11/20 09:30:00 AM,6.30,22.50,,,,
7476,04/11/20 09:45:00 AM,6.29,22.50,,,,
7477,04/11/20 10:00:00 AM,6.27,22.52,,,,
7478,04/11/20 10:15:00 AM,6.33,22.52,,,,
7479,04/11/20 10:30:00 AM,6.43,22.54,,,,
7480,04/11/20 10:45:00 AM,6.48,22.56,,,,
7481,04/11/20 11:00:00 AM,6.55,22.60,,,,
7482,04/11/20 11:15:00 AM,6.62,22.64,,,,
7483,04/11/20 11:30:00 AM,6.66,22.68,,,,
7484,04/11/20 11:45:00 AM,6.73,22.72,,,,
7485,04/11/20 12:00:00 PM,6.80,22.74,,,,
7486,04/11/20 12:15:00 PM,6.82,22.76,,,,
7487,04/11/20 12:30:00 PM,6.80,22.78,,,,
7488,04/11/20 12:45:00 PM,6.76,22.80,,,,
7489,04/11/20 01:00:00 PM,6.72,22.80,,,,
7490,04/11/20 01:15:00 PM,6.69,22.82,,,,
7491,04/11/20 01:30:00 PM,6.66,22.84,,,,
7492,04/11/20 01:45:00 PM,6.65,22.86,,,,
7493,04/11/20 02:00:00 PM,6.63,22.88,,,,
7494,04/11/20 02:15:00 PM,6.62,22.88,,,,
7495,04/11/20 02:30:00 PM,6.63,22.90,,,,
7496,04/11/20 02:45:00 PM,6.64,22.90,,,,
7497,04/11/20 03:00:00 PM,6.65,22.92,,,,
7498,04/11/20 03:15:00 PM,6.62,22.92,,,,
7499,04/11/20 03:30:00 PM,6.60,22.94,,,,
7500,04/11/20 03:45:00 PM,6.58,22.94,,,,
7501,04/11/20 04:00:00 PM,6.57,22.94,,,,
7502,04/11/20 04:15:00 PM,6.57,22.96,,,,
7503,04/11/20 04:30:00 PM,6.56,22.96,,,,
7504,04/11/20 04:45:00 PM,6.54,22.96,,,,
7505,04/11/20 05:00:00 PM,6.49,22.98,,,,
7506,04/11/20 05:15:00 PM,6.47,22.96,,,,
7507,04/11/20 05:30:00 PM,6.45,22.96,,,,
7508,04/11/20 05:45:00 PM,6.47,22.96,,,,
7509,04/11/20 06:00:00 PM,6.49,22.96,,,,
7510,04/11/20 06:15:00 PM,6.48,22.96,,,,
7511,04/11/20 06:30:00 PM,6.48,22.96,,,,
7512,04/11/20 06:45:00 PM,6.46,22.96,,,,
7513,04/11/20 07:00:00 PM,6.44,22.96,,,,
7514,04/11/20 07:15:00 PM,6.42,22.94,,,,
7515,04/11/20 07:30:00 PM,6.44,22.94,,,,
7516,04/11/20 07:45:00 PM,6.47,22.92,,,,
7517,04/11/20 08:00:00 PM,6.52,22.92,,,,
7518,04/11/20 08:15:00 PM,6.54,22.92,,,,
7519,04/11/20 08:30:00 PM,6.55,22.90,,,,
7520,04/11/20 08:45:00 PM,6.54,22.88,,,,
7521,04/11/20 09:00:00 PM,6.51,22.88,,,,
7522,04/11/20 09:15:00 PM,6.47,22.86,,,,
7523,04/11/20 09:30:00 PM,6.46,22.86,,,,
7524,04/11/20 09:45:00 PM,6.46,22.84,,,,
7525,04/11/20 10:00:00 PM,6.48,22.84,,,,
7526,04/11/20 10:15:00 PM,6.49,22.82,,,,
7527,04/11/20 10:30:00 PM,6.50,22.82,,,,
7528,04/11/20 10:45:00 PM,6.53,22.80,,,,
7529,04/11/20 11:00:00 PM,6.55,22.80,,,,
7530,04/11/20 11:15:00 PM,6.57,22.78,,,,
7531,04/11/20 11:30:00 PM,6.58,22.78,,,,
7532,04/11/20 11:45:00 PM,6.58,22.76,,,,
7533,04/12/20 12:00:00 AM,6.58,22.76,,,,
7534,04/12/20 12:15:00 AM,6.59,22.74,,,,
7535,04/12/20 12:30:00 AM,6.59,22.74,,,,
7536,04/12/20 12:45:00 AM,6.58,22.72,,,,
7537,04/12/20 01:00:00 AM,6.57,22.72,,,,
7538,04/12/20 01:15:00 AM,6.57,22.70,,,,
7539,04/12/20 01:30:00 AM,6.57,22.70,,,,
7540,04/12/20 01:45:00 AM,6.57,22.68,,,,
7541,04/12/20 02:00:00 AM,6.56,22.68,,,,
7542,04/12/20 02:15:00 AM,6.57,22.66,,,,
7543,04/12/20 02:30:00 AM,6.57,22.66,,,,
7544,04/12/20 02:45:00 AM,6.58,22.66,,,,
7545,04/12/20 03:00:00 AM,6.57,22.64,,,,
7546,04/12/20 03:15:00 AM,6.59,22.64,,,,
7547,04/12/20 03:30:00 AM,6.59,22.62,,,,
7548,04/12/20 03:45:00 AM,6.59,22.62,,,,
7549,04/12/20 04:00:00 AM,6.60,22.62,,,,
7550,04/12/20 04:15:00 AM,6.60,22.60,,,,
7551,04/12/20 04:30:00 AM,6.59,22.60,,,,
7552,04/12/20 04:45:00 AM,6.59,22.60,,,,
7553,04/12/20 05:00:00 AM,6.59,22.58,,,,
7554,04/12/20 05:15:00 AM,6.60,22.58,,,,
7555,04/12/20 05:30:00 AM,6.60,22.56,,,,
7556,04/12/20 05:45:00 AM,6.60,22.56,,,,
7557,04/12/20 06:00:00 AM,6.61,22.56,,,,
7558,04/12/20 06:15:00 AM,6.61,22.54,,,,
7559,04/12/20 06:30:00 AM,6.61,22.54,,,,
7560,04/12/20 06:45:00 AM,6.60,22.54,,,,
7561,04/12/20 07:00:00 AM,6.61,22.52,,,,
7562,04/12/20 07:15:00 AM,6.60,22.52,,,,
7563,04/12/20 07:30:00 AM,6.60,22.52,,,,
7564,04/12/20 07:45:00 AM,6.59,22.52,,,,
7565,04/12/20 08:00:00 AM,6.60,22.52,,,,
7566,04/12/20 08:15:00 AM,6.58,22.52,,,,
7567,04/12/20 08:30:00 AM,6.54,22.52,,,,
7568,04/12/20 08:45:00 AM,6.48,22.52,,,,
7569,04/12/20 09:00:00 AM,6.46,22.52,,,,
7570,04/12/20 09:15:00 AM,6.44,22.50,,,,
7571,04/12/20 09:30:00 AM,6.54,22.46,,,,
7572,04/12/20 09:45:00 AM,6.81,22.42,,,,
7573,04/12/20 10:00:00 AM,6.79,22.38,,,,
7574,04/12/20 10:15:00 AM,6.81,22.36,,,,
7575,04/12/20 10:30:00 AM,6.85,22.32,,,,
7576,04/12/20 10:45:00 AM,6.88,22.28,,,,
7577,04/12/20 11:00:00 AM,6.90,22.26,,,,
7578,04/12/20 11:15:00 AM,6.91,22.24,,,,
7579,04/12/20 11:30:00 AM,6.91,22.22,,,,
7580,04/12/20 11:45:00 AM,6.93,22.22,,,,
7581,04/12/20 12:00:00 PM,6.91,22.22,,,,
7582,04/12/20 12:15:00 PM,6.91,22.20,,,,
7583,04/12/20 12:30:00 PM,6.91,22.20,,,,
7584,04/12/20 12:45:00 PM,6.88,22.22,,,,
7585,04/12/20 01:00:00 PM,6.84,22.22,,,,
7586,04/12/20 01:15:00 PM,6.81,22.22,,,,
7587,04/12/20 01:30:00 PM,6.75,22.22,,,,
7588,04/12/20 01:45:00 PM,6.69,22.22,,,,
7589,04/12/20 02:00:00 PM,6.67,22.22,,,,
7590,04/12/20 02:15:00 PM,6.64,22.22,,,,
7591,04/12/20 02:30:00 PM,6.70,22.20,,,,
