"Plot Title: 20568252"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568252, SEN S/N: 20568252)","Temp, °C (LGR S/N: 20568252, SEN S/N: 20568252)","Expired Sensor Cap (LGR S/N: 20568252)","End Of File (LGR S/N: 20568252)"
19876,03/14/20 01:45:00 PM,7.76,15.30,,
19877,03/14/20 02:00:00 PM,7.87,15.28,,
19878,03/14/20 02:15:00 PM,7.78,15.30,,
19879,03/14/20 02:30:00 PM,7.76,15.32,,
19880,03/14/20 02:45:00 PM,7.87,15.32,,
19881,03/14/20 03:00:00 PM,7.86,15.34,,
19882,03/14/20 03:15:00 PM,7.96,15.38,,
19883,03/14/20 03:30:00 PM,7.94,15.38,,
19884,03/14/20 03:45:00 PM,7.99,15.38,,
19885,03/14/20 04:00:00 PM,7.95,15.38,,
19886,03/14/20 04:15:00 PM,8.00,15.38,,
19887,03/14/20 04:30:00 PM,8.02,15.34,,
19888,03/14/20 04:45:00 PM,7.95,15.32,,
19889,03/14/20 05:00:00 PM,7.97,15.30,,
19890,03/14/20 05:15:00 PM,7.83,15.28,,
19891,03/14/20 05:30:00 PM,7.89,15.28,,
19892,03/14/20 05:45:00 PM,8.00,15.28,,
19893,03/14/20 06:00:00 PM,8.03,15.28,,
19894,03/14/20 06:15:00 PM,8.04,15.24,,
19895,03/14/20 06:30:00 PM,7.91,15.20,,
19896,03/14/20 06:45:00 PM,7.73,15.16,,
19897,03/14/20 07:00:00 PM,7.89,15.12,,
19898,03/14/20 07:15:00 PM,7.74,15.08,,
19899,03/14/20 07:30:00 PM,7.63,15.04,,
19900,03/14/20 07:45:00 PM,7.63,15.00,,
19901,03/14/20 08:00:00 PM,7.54,14.98,,
19902,03/14/20 08:15:00 PM,7.85,14.96,,
19903,03/14/20 08:30:00 PM,7.90,14.92,,
19904,03/14/20 08:45:00 PM,8.04,14.90,,
19905,03/14/20 09:00:00 PM,8.07,14.84,,
19906,03/14/20 09:15:00 PM,8.07,14.82,,
19907,03/14/20 09:30:00 PM,8.01,14.84,,
19908,03/14/20 09:45:00 PM,7.97,14.86,,
19909,03/14/20 10:00:00 PM,7.96,14.86,,
19910,03/14/20 10:15:00 PM,7.84,14.86,,
19911,03/14/20 10:30:00 PM,7.94,14.82,,
19912,03/14/20 10:45:00 PM,8.13,14.72,,
19913,03/14/20 11:00:00 PM,8.17,14.64,,
19914,03/14/20 11:15:00 PM,8.15,14.60,,
19915,03/14/20 11:30:00 PM,8.15,14.56,,
19916,03/14/20 11:45:00 PM,8.16,14.54,,
19917,03/15/20 12:00:00 AM,8.11,14.52,,
19918,03/15/20 12:15:00 AM,8.05,14.50,,
19919,03/15/20 12:30:00 AM,7.95,14.50,,
19920,03/15/20 12:45:00 AM,7.80,14.48,,
19921,03/15/20 01:00:00 AM,7.73,14.44,,
19922,03/15/20 01:15:00 AM,7.57,14.44,,
19923,03/15/20 01:30:00 AM,7.58,14.44,,
19924,03/15/20 01:45:00 AM,7.66,14.44,,
19925,03/15/20 02:00:00 AM,7.56,14.44,,
19926,03/15/20 02:15:00 AM,7.76,14.44,,
19927,03/15/20 02:30:00 AM,7.63,14.42,,
19928,03/15/20 02:45:00 AM,7.75,14.40,,
19929,03/15/20 03:00:00 AM,7.70,14.36,,
19930,03/15/20 03:15:00 AM,7.64,14.34,,
19931,03/15/20 03:30:00 AM,7.55,14.32,,
19932,03/15/20 03:45:00 AM,7.43,14.32,,
19933,03/15/20 04:00:00 AM,7.37,14.30,,
19934,03/15/20 04:15:00 AM,7.48,14.26,,
19935,03/15/20 04:30:00 AM,7.44,14.26,,
19936,03/15/20 04:45:00 AM,7.45,14.24,,
19937,03/15/20 05:00:00 AM,7.37,14.22,,
19938,03/15/20 05:15:00 AM,7.33,14.18,,
19939,03/15/20 05:30:00 AM,7.30,14.16,,
19940,03/15/20 05:45:00 AM,7.27,14.12,,
19941,03/15/20 06:00:00 AM,7.17,14.10,,
19942,03/15/20 06:15:00 AM,7.15,14.08,,
19943,03/15/20 06:30:00 AM,7.35,14.06,,
19944,03/15/20 06:45:00 AM,7.23,14.02,,
19945,03/15/20 07:00:00 AM,7.38,13.98,,
19946,03/15/20 07:15:00 AM,7.50,13.92,,
19947,03/15/20 07:30:00 AM,7.61,13.90,,
19948,03/15/20 07:45:00 AM,7.62,13.86,,
19949,03/15/20 08:00:00 AM,7.71,13.82,,
19950,03/15/20 08:15:00 AM,7.68,13.82,,
19951,03/15/20 08:30:00 AM,7.73,13.80,,
19952,03/15/20 08:45:00 AM,7.66,13.78,,
19953,03/15/20 09:00:00 AM,7.52,13.74,,
19954,03/15/20 09:15:00 AM,7.54,13.62,,
19955,03/15/20 09:30:00 AM,7.56,13.54,,
19956,03/15/20 09:45:00 AM,7.56,13.50,,
19957,03/15/20 10:00:00 AM,7.58,13.50,,
19958,03/15/20 10:15:00 AM,7.60,13.50,,
19959,03/15/20 10:30:00 AM,7.62,13.52,,
19960,03/15/20 10:45:00 AM,7.71,13.56,,
19961,03/15/20 11:00:00 AM,7.72,13.58,,
19962,03/15/20 11:15:00 AM,7.67,13.60,,
19963,03/15/20 11:30:00 AM,7.55,13.64,,
19964,03/15/20 11:45:00 AM,7.67,13.68,,
19965,03/15/20 12:00:00 PM,7.71,13.70,,
19966,03/15/20 12:15:00 PM,7.67,13.74,,
19967,03/15/20 12:30:00 PM,7.89,13.78,,
19968,03/15/20 12:45:00 PM,7.89,13.80,,
19969,03/15/20 01:00:00 PM,7.91,13.82,,
19970,03/15/20 01:15:00 PM,7.82,13.88,,
19971,03/15/20 01:30:00 PM,7.87,13.88,,
19972,03/15/20 01:45:00 PM,7.91,13.92,,
19973,03/15/20 02:00:00 PM,7.92,13.96,,
19974,03/15/20 02:15:00 PM,7.90,14.00,,
19975,03/15/20 02:30:00 PM,8.00,14.06,,
19976,03/15/20 02:45:00 PM,8.00,14.14,,
19977,03/15/20 03:00:00 PM,8.14,14.20,,
19978,03/15/20 03:15:00 PM,8.07,14.24,,
19979,03/15/20 03:30:00 PM,8.13,14.28,,
19980,03/15/20 03:45:00 PM,8.26,14.32,,
19981,03/15/20 04:00:00 PM,8.31,14.36,,
19982,03/15/20 04:15:00 PM,8.31,14.40,,
19983,03/15/20 04:30:00 PM,8.33,14.42,,
19984,03/15/20 04:45:00 PM,8.27,14.44,,
19985,03/15/20 05:00:00 PM,8.13,14.44,,
19986,03/15/20 05:15:00 PM,8.15,14.44,,
19987,03/15/20 05:30:00 PM,8.03,14.42,,
19988,03/15/20 05:45:00 PM,8.03,14.40,,
19989,03/15/20 06:00:00 PM,8.16,14.38,,
19990,03/15/20 06:15:00 PM,8.16,14.36,,
19991,03/15/20 06:30:00 PM,8.20,14.34,,
19992,03/15/20 06:45:00 PM,8.15,14.32,,
19993,03/15/20 07:00:00 PM,8.21,14.30,,
19994,03/15/20 07:15:00 PM,8.08,14.28,,
19995,03/15/20 07:30:00 PM,8.06,14.26,,
19996,03/15/20 07:45:00 PM,7.97,14.24,,
19997,03/15/20 08:00:00 PM,7.94,14.22,,
19998,03/15/20 08:15:00 PM,7.87,14.20,,
19999,03/15/20 08:30:00 PM,7.86,14.16,,
20000,03/15/20 08:45:00 PM,7.90,14.10,,
20001,03/15/20 09:00:00 PM,7.55,14.06,,
20002,03/15/20 09:15:00 PM,7.86,14.02,,
20003,03/15/20 09:30:00 PM,7.88,14.00,,
20004,03/15/20 09:45:00 PM,8.18,13.96,,
20005,03/15/20 10:00:00 PM,8.26,13.90,,
20006,03/15/20 10:15:00 PM,8.25,13.86,,
20007,03/15/20 10:30:00 PM,8.23,13.88,,
20008,03/15/20 10:45:00 PM,8.23,13.88,,
20009,03/15/20 11:00:00 PM,8.30,13.88,,
20010,03/15/20 11:15:00 PM,8.29,13.88,,
20011,03/15/20 11:30:00 PM,8.20,13.86,,
20012,03/15/20 11:45:00 PM,8.19,13.84,,
20013,03/16/20 12:00:00 AM,8.18,13.76,,
20014,03/16/20 12:15:00 AM,8.31,13.70,,
20015,03/16/20 12:30:00 AM,8.28,13.66,,
20016,03/16/20 12:45:00 AM,8.31,13.62,,
20017,03/16/20 01:00:00 AM,8.20,13.58,,
20018,03/16/20 01:15:00 AM,8.28,13.54,,
20019,03/16/20 01:30:00 AM,8.31,13.50,,
20020,03/16/20 01:45:00 AM,8.15,13.46,,
20021,03/16/20 02:00:00 AM,8.28,13.42,,
20022,03/16/20 02:15:00 AM,8.36,13.40,,
20023,03/16/20 02:30:00 AM,8.27,13.36,,
20024,03/16/20 02:45:00 AM,8.14,13.34,,
20025,03/16/20 03:00:00 AM,8.17,13.32,,
20026,03/16/20 03:15:00 AM,8.25,13.30,,
20027,03/16/20 03:30:00 AM,8.22,13.30,,
20028,03/16/20 03:45:00 AM,8.32,13.28,,
20029,03/16/20 04:00:00 AM,8.43,13.26,,
20030,03/16/20 04:15:00 AM,8.42,13.22,,
20031,03/16/20 04:30:00 AM,8.44,13.20,,
20032,03/16/20 04:45:00 AM,8.34,13.18,,
20033,03/16/20 05:00:00 AM,8.48,13.16,,
20034,03/16/20 05:15:00 AM,8.47,13.12,,
20035,03/16/20 05:30:00 AM,8.37,13.10,,
20036,03/16/20 05:45:00 AM,8.38,13.08,,
20037,03/16/20 06:00:00 AM,8.08,13.08,,
20038,03/16/20 06:15:00 AM,8.08,13.08,,
20039,03/16/20 06:30:00 AM,8.01,13.06,,
20040,03/16/20 06:45:00 AM,7.92,13.04,,
20041,03/16/20 07:00:00 AM,8.04,13.04,,
20042,03/16/20 07:15:00 AM,8.15,13.02,,
20043,03/16/20 07:30:00 AM,8.11,13.00,,
20044,03/16/20 07:45:00 AM,8.03,12.98,,
20045,03/16/20 08:00:00 AM,8.14,12.92,,
20046,03/16/20 08:15:00 AM,8.34,12.88,,
20047,03/16/20 08:30:00 AM,8.39,12.86,,
20048,03/16/20 08:45:00 AM,8.39,12.82,,
20049,03/16/20 09:00:00 AM,8.50,12.76,,
20050,03/16/20 09:15:00 AM,8.58,12.70,,
20051,03/16/20 09:30:00 AM,8.56,12.68,,
20052,03/16/20 09:45:00 AM,8.64,12.66,,
20053,03/16/20 10:00:00 AM,8.64,12.66,,
20054,03/16/20 10:15:00 AM,8.62,12.66,,
20055,03/16/20 10:30:00 AM,8.59,12.68,,
20056,03/16/20 10:45:00 AM,8.60,12.68,,
20057,03/16/20 11:00:00 AM,8.50,12.68,,
20058,03/16/20 11:15:00 AM,8.53,12.68,,
20059,03/16/20 11:30:00 AM,8.52,12.68,,
20060,03/16/20 11:45:00 AM,8.57,12.66,,
20061,03/16/20 12:00:00 PM,8.44,12.66,,
20062,03/16/20 12:15:00 PM,8.56,12.64,,
20063,03/16/20 12:30:00 PM,8.61,12.60,,
20064,03/16/20 12:45:00 PM,8.84,12.50,,
20065,03/16/20 01:00:00 PM,8.93,12.30,,
20066,03/16/20 01:15:00 PM,8.94,12.26,,
20067,03/16/20 01:30:00 PM,8.99,12.10,,
20068,03/16/20 01:45:00 PM,9.06,12.02,,
20069,03/16/20 02:00:00 PM,9.22,11.88,,
20070,03/16/20 02:15:00 PM,9.19,11.76,,
20071,03/16/20 02:30:00 PM,8.96,11.76,,
20072,03/16/20 02:45:00 PM,9.22,11.74,,
20073,03/16/20 03:00:00 PM,9.31,11.70,,
20074,03/16/20 03:15:00 PM,9.27,11.66,,
20075,03/16/20 03:30:00 PM,9.33,11.62,,
20076,03/16/20 03:45:00 PM,9.28,11.58,,
20077,03/16/20 04:00:00 PM,9.24,11.52,,
20078,03/16/20 04:15:00 PM,9.18,11.48,,
20079,03/16/20 04:30:00 PM,9.21,11.44,,
20080,03/16/20 04:45:00 PM,9.17,11.42,,
20081,03/16/20 05:00:00 PM,9.24,11.40,,
20082,03/16/20 05:15:00 PM,9.02,11.38,,
20083,03/16/20 05:30:00 PM,8.89,11.42,,
20084,03/16/20 05:45:00 PM,8.65,11.48,,
20085,03/16/20 06:00:00 PM,8.97,11.52,,
20086,03/16/20 06:15:00 PM,9.10,11.56,,
20087,03/16/20 06:30:00 PM,9.19,11.60,,
20088,03/16/20 06:45:00 PM,9.18,11.58,,
20089,03/16/20 07:00:00 PM,8.82,11.62,,
20090,03/16/20 07:15:00 PM,8.92,11.66,,
20091,03/16/20 07:30:00 PM,7.84,11.74,,
20092,03/16/20 07:45:00 PM,8.49,11.82,,
20093,03/16/20 08:00:00 PM,8.05,11.86,,
20094,03/16/20 08:15:00 PM,8.18,11.92,,
20095,03/16/20 08:30:00 PM,7.99,12.02,,
20096,03/16/20 08:45:00 PM,8.33,12.10,,
20097,03/16/20 09:00:00 PM,8.10,12.10,,
20098,03/16/20 09:15:00 PM,8.19,12.10,,
20099,03/16/20 09:30:00 PM,8.21,12.08,,
20100,03/16/20 09:45:00 PM,8.05,12.08,,
20101,03/16/20 10:00:00 PM,8.52,12.06,,
20102,03/16/20 10:15:00 PM,8.42,12.00,,
20103,03/16/20 10:30:00 PM,8.22,11.98,,
20104,03/16/20 10:45:00 PM,8.34,12.02,,
20105,03/16/20 11:00:00 PM,8.44,12.04,,
20106,03/16/20 11:15:00 PM,8.50,12.02,,
20107,03/16/20 11:30:00 PM,8.55,11.98,,
20108,03/16/20 11:45:00 PM,8.50,11.96,,
20109,03/17/20 12:00:00 AM,8.50,11.94,,
20110,03/17/20 12:15:00 AM,8.62,11.92,,
20111,03/17/20 12:30:00 AM,8.68,11.92,,
20112,03/17/20 12:45:00 AM,8.78,11.90,,
20113,03/17/20 01:00:00 AM,8.84,11.88,,
20114,03/17/20 01:15:00 AM,8.73,11.86,,
20115,03/17/20 01:30:00 AM,8.71,11.84,,
20116,03/17/20 01:45:00 AM,8.61,11.82,,
20117,03/17/20 02:00:00 AM,8.60,11.80,,
20118,03/17/20 02:15:00 AM,8.59,11.76,,
20119,03/17/20 02:30:00 AM,8.63,11.72,,
20120,03/17/20 02:45:00 AM,8.59,11.70,,
20121,03/17/20 03:00:00 AM,8.73,11.66,,
20122,03/17/20 03:15:00 AM,8.75,11.60,,
20123,03/17/20 03:30:00 AM,8.81,11.56,,
20124,03/17/20 03:45:00 AM,8.73,11.46,,
20125,03/17/20 04:00:00 AM,8.68,11.40,,
20126,03/17/20 04:15:00 AM,8.53,11.38,,
20127,03/17/20 04:30:00 AM,8.68,11.34,,
20128,03/17/20 04:45:00 AM,8.63,11.22,,
20129,03/17/20 05:00:00 AM,8.62,11.02,,
20130,03/17/20 05:15:00 AM,8.71,10.88,,
20131,03/17/20 05:30:00 AM,8.60,10.74,,
20132,03/17/20 05:45:00 AM,8.73,10.64,,
20133,03/17/20 06:00:00 AM,8.88,10.54,,
20134,03/17/20 06:15:00 AM,8.83,10.46,,
20135,03/17/20 06:30:00 AM,9.04,10.32,,
20136,03/17/20 06:45:00 AM,8.95,10.24,,
20137,03/17/20 07:00:00 AM,8.93,10.24,,
20138,03/17/20 07:15:00 AM,8.99,10.20,,
20139,03/17/20 07:30:00 AM,8.98,10.14,,
20140,03/17/20 07:45:00 AM,9.06,10.06,,
20141,03/17/20 08:00:00 AM,9.04,10.06,,
20142,03/17/20 08:15:00 AM,9.11,10.02,,
20143,03/17/20 08:30:00 AM,9.09,9.98,,
20144,03/17/20 08:45:00 AM,8.94,9.98,,
20145,03/17/20 09:00:00 AM,9.04,10.00,,
20146,03/17/20 09:15:00 AM,9.02,10.02,,
20147,03/17/20 09:30:00 AM,8.99,10.04,,
20148,03/17/20 09:45:00 AM,8.91,10.18,,
20149,03/17/20 10:00:00 AM,8.71,10.38,,
20150,03/17/20 10:15:00 AM,8.78,10.52,,
20151,03/17/20 10:30:00 AM,8.70,10.56,,
20152,03/17/20 10:45:00 AM,8.86,10.58,,
20153,03/17/20 11:00:00 AM,8.93,10.60,,
20154,03/17/20 11:15:00 AM,8.99,10.60,,
20155,03/17/20 11:30:00 AM,9.02,10.58,,
20156,03/17/20 11:45:00 AM,9.06,10.58,,
20157,03/17/20 12:00:00 PM,9.08,10.60,,
20158,03/17/20 12:15:00 PM,9.07,10.62,,
20159,03/17/20 12:30:00 PM,9.08,10.62,,
20160,03/17/20 12:45:00 PM,9.00,10.66,,
20161,03/17/20 01:00:00 PM,8.93,10.62,,
20162,03/17/20 01:15:00 PM,8.91,10.54,,
20163,03/17/20 01:30:00 PM,8.82,10.42,,
20164,03/17/20 01:45:00 PM,8.97,10.08,,
20165,03/17/20 02:00:00 PM,8.93,9.72,,
20166,03/17/20 02:15:00 PM,8.97,9.48,,
20167,03/17/20 02:30:00 PM,9.05,9.38,,
20168,03/17/20 02:45:00 PM,8.95,9.44,,
20169,03/17/20 03:00:00 PM,9.03,9.36,,
20170,03/17/20 03:15:00 PM,9.16,9.26,,
20171,03/17/20 03:30:00 PM,9.18,9.20,,
20172,03/17/20 03:45:00 PM,9.07,9.18,,
20173,03/17/20 04:00:00 PM,9.15,9.16,,
20174,03/17/20 04:15:00 PM,9.08,9.16,,
20175,03/17/20 04:30:00 PM,8.93,9.18,,
20176,03/17/20 04:45:00 PM,8.73,9.22,,
20177,03/17/20 05:00:00 PM,8.78,9.26,,
20178,03/17/20 05:15:00 PM,8.58,9.34,,
20179,03/17/20 05:30:00 PM,8.55,9.40,,
20180,03/17/20 05:45:00 PM,8.74,9.36,,
20181,03/17/20 06:00:00 PM,8.87,9.30,,
20182,03/17/20 06:15:00 PM,8.83,9.26,,
20183,03/17/20 06:30:00 PM,8.76,9.28,,
20184,03/17/20 06:45:00 PM,8.74,9.28,,
20185,03/17/20 07:00:00 PM,8.66,9.30,,
20186,03/17/20 07:15:00 PM,8.47,9.34,,
20187,03/17/20 07:30:00 PM,8.63,9.40,,
20188,03/17/20 07:45:00 PM,8.68,9.42,,
20189,03/17/20 08:00:00 PM,8.77,9.40,,
20190,03/17/20 08:15:00 PM,8.63,9.38,,
20191,03/17/20 08:30:00 PM,8.28,9.38,,
20192,03/17/20 08:45:00 PM,8.47,9.42,,
20193,03/17/20 09:00:00 PM,8.58,9.46,,
20194,03/17/20 09:15:00 PM,7.59,9.48,,
20195,03/17/20 09:30:00 PM,7.72,9.56,,
20196,03/17/20 09:45:00 PM,8.24,9.70,,
20197,03/17/20 10:00:00 PM,8.30,9.80,,
20198,03/17/20 10:15:00 PM,8.22,9.80,,
20199,03/17/20 10:30:00 PM,8.20,9.80,,
20200,03/17/20 10:45:00 PM,8.18,9.88,,
20201,03/17/20 11:00:00 PM,8.10,9.90,,
20202,03/17/20 11:15:00 PM,8.00,9.90,,
20203,03/17/20 11:30:00 PM,7.68,9.96,,
20204,03/17/20 11:45:00 PM,7.61,9.94,,
20205,03/18/20 12:00:00 AM,7.55,9.90,,
20206,03/18/20 12:15:00 AM,7.47,9.92,,
20207,03/18/20 12:30:00 AM,7.41,9.96,,
20208,03/18/20 12:45:00 AM,7.35,9.98,,
20209,03/18/20 01:00:00 AM,7.38,10.02,,
20210,03/18/20 01:15:00 AM,7.40,9.98,,
20211,03/18/20 01:30:00 AM,7.50,10.00,,
20212,03/18/20 01:45:00 AM,7.53,10.06,,
20213,03/18/20 02:00:00 AM,7.54,10.12,,
20214,03/18/20 02:15:00 AM,7.58,10.14,,
20215,03/18/20 02:30:00 AM,7.66,10.16,,
20216,03/18/20 02:45:00 AM,7.71,10.16,,
20217,03/18/20 03:00:00 AM,7.58,10.14,,
20218,03/18/20 03:15:00 AM,7.70,10.10,,
20219,03/18/20 03:30:00 AM,7.75,10.10,,
20220,03/18/20 03:45:00 AM,7.74,10.10,,
20221,03/18/20 04:00:00 AM,7.77,10.08,,
20222,03/18/20 04:15:00 AM,7.72,10.04,,
20223,03/18/20 04:30:00 AM,7.85,10.00,,
20224,03/18/20 04:45:00 AM,7.94,9.96,,
20225,03/18/20 05:00:00 AM,8.01,9.90,,
20226,03/18/20 05:15:00 AM,8.05,9.86,,
20227,03/18/20 05:30:00 AM,8.06,9.80,,
20228,03/18/20 05:45:00 AM,8.09,9.76,,
20229,03/18/20 06:00:00 AM,8.13,9.72,,
20230,03/18/20 06:15:00 AM,8.11,9.68,,
20231,03/18/20 06:30:00 AM,8.14,9.66,,
20232,03/18/20 06:45:00 AM,8.14,9.62,,
20233,03/18/20 07:00:00 AM,8.10,9.60,,
20234,03/18/20 07:15:00 AM,8.15,9.58,,
20235,03/18/20 07:30:00 AM,8.16,9.56,,
20236,03/18/20 07:45:00 AM,8.15,9.54,,
20237,03/18/20 08:00:00 AM,8.15,9.52,,
20238,03/18/20 08:15:00 AM,8.11,9.50,,
20239,03/18/20 08:30:00 AM,7.87,9.48,,
20240,03/18/20 08:45:00 AM,7.83,9.48,,
20241,03/18/20 09:00:00 AM,7.89,9.46,,
20242,03/18/20 09:15:00 AM,8.10,9.46,,
20243,03/18/20 09:30:00 AM,8.16,9.46,,
20244,03/18/20 09:45:00 AM,8.08,9.46,,
20245,03/18/20 10:00:00 AM,8.07,9.46,,
20246,03/18/20 10:15:00 AM,8.15,9.48,,
20247,03/18/20 10:30:00 AM,8.16,9.48,,
20248,03/18/20 10:45:00 AM,8.18,9.50,,
20249,03/18/20 11:00:00 AM,8.17,9.50,,
20250,03/18/20 11:15:00 AM,8.16,9.52,,
20251,03/18/20 11:30:00 AM,8.16,9.54,,
20252,03/18/20 11:45:00 AM,8.15,9.56,,
20253,03/18/20 12:00:00 PM,8.15,9.58,,
20254,03/18/20 12:15:00 PM,8.15,9.62,,
20255,03/18/20 12:30:00 PM,8.15,9.66,,
20256,03/18/20 12:45:00 PM,8.14,9.70,,
20257,03/18/20 01:00:00 PM,8.13,9.74,,
20258,03/18/20 01:15:00 PM,8.15,9.80,,
20259,03/18/20 01:30:00 PM,8.11,9.86,,
20260,03/18/20 01:45:00 PM,8.09,9.92,,
20261,03/18/20 02:00:00 PM,8.08,9.96,,
20262,03/18/20 02:15:00 PM,8.09,10.02,,
20263,03/18/20 02:30:00 PM,8.04,10.06,,
20264,03/18/20 02:45:00 PM,8.03,10.10,,
20265,03/18/20 03:00:00 PM,7.96,10.14,,
20266,03/18/20 03:15:00 PM,7.71,10.18,,
20267,03/18/20 03:30:00 PM,7.59,10.24,,
20268,03/18/20 03:45:00 PM,7.63,10.28,,
20269,03/18/20 04:00:00 PM,7.37,10.34,,
20270,03/18/20 04:15:00 PM,7.38,10.38,,
20271,03/18/20 04:30:00 PM,7.35,10.42,,
20272,03/18/20 04:45:00 PM,7.29,10.48,,
20273,03/18/20 05:00:00 PM,7.18,10.52,,
20274,03/18/20 05:15:00 PM,7.12,10.56,,
20275,03/18/20 05:30:00 PM,7.27,10.58,,
20276,03/18/20 05:45:00 PM,7.33,10.62,,
20277,03/18/20 06:00:00 PM,7.41,10.62,,
20278,03/18/20 06:15:00 PM,7.45,10.64,,
20279,03/18/20 06:30:00 PM,7.69,10.64,,
20280,03/18/20 06:45:00 PM,7.69,10.64,,
20281,03/18/20 07:00:00 PM,7.67,10.66,,
20282,03/18/20 07:15:00 PM,7.64,10.66,,
20283,03/18/20 07:30:00 PM,7.62,10.66,,
20284,03/18/20 07:45:00 PM,7.56,10.66,,
20285,03/18/20 08:00:00 PM,7.56,10.64,,
20286,03/18/20 08:15:00 PM,7.53,10.64,,
20287,03/18/20 08:30:00 PM,7.50,10.64,,
20288,03/18/20 08:45:00 PM,7.47,10.64,,
20289,03/18/20 09:00:00 PM,7.44,10.64,,
20290,03/18/20 09:15:00 PM,7.43,10.64,,
20291,03/18/20 09:30:00 PM,7.41,10.64,,
20292,03/18/20 09:45:00 PM,7.33,10.64,,
20293,03/18/20 10:00:00 PM,7.37,10.62,,
20294,03/18/20 10:15:00 PM,7.31,10.62,,
20295,03/18/20 10:30:00 PM,7.30,10.62,,
20296,03/18/20 10:45:00 PM,7.28,10.60,,
20297,03/18/20 11:00:00 PM,7.29,10.60,,
20298,03/18/20 11:15:00 PM,7.21,10.58,,
20299,03/18/20 11:30:00 PM,7.19,10.56,,
20300,03/18/20 11:45:00 PM,7.16,10.54,,
20301,03/19/20 12:00:00 AM,7.14,10.54,,
20302,03/19/20 12:15:00 AM,7.15,10.54,,
20303,03/19/20 12:30:00 AM,7.10,10.52,,
20304,03/19/20 12:45:00 AM,7.08,10.52,,
20305,03/19/20 01:00:00 AM,7.03,10.52,,
20306,03/19/20 01:15:00 AM,7.03,10.50,,
20307,03/19/20 01:30:00 AM,7.03,10.48,,
20308,03/19/20 01:45:00 AM,6.97,10.50,,
20309,03/19/20 02:00:00 AM,6.95,10.52,,
20310,03/19/20 02:15:00 AM,6.93,10.50,,
20311,03/19/20 02:30:00 AM,6.87,10.52,,
20312,03/19/20 02:45:00 AM,6.84,10.50,,
20313,03/19/20 03:00:00 AM,6.83,10.50,,
20314,03/19/20 03:15:00 AM,6.78,10.48,,
20315,03/19/20 03:30:00 AM,6.74,10.48,,
20316,03/19/20 03:45:00 AM,6.73,10.46,,
20317,03/19/20 04:00:00 AM,6.63,10.44,,
20318,03/19/20 04:15:00 AM,6.65,10.40,,
20319,03/19/20 04:30:00 AM,6.65,10.36,,
20320,03/19/20 04:45:00 AM,6.59,10.36,,
20321,03/19/20 05:00:00 AM,6.63,10.34,,
20322,03/19/20 05:15:00 AM,6.65,10.34,,
20323,03/19/20 05:30:00 AM,6.59,10.34,,
20324,03/19/20 05:45:00 AM,6.41,10.34,,
20325,03/19/20 06:00:00 AM,6.35,10.28,,
20326,03/19/20 06:15:00 AM,6.41,10.22,,
20327,03/19/20 06:30:00 AM,6.28,10.20,,
20328,03/19/20 06:45:00 AM,6.40,10.20,,
20329,03/19/20 07:00:00 AM,6.24,10.18,,
20330,03/19/20 07:15:00 AM,6.27,10.14,,
20331,03/19/20 07:30:00 AM,6.17,10.12,,
20332,03/19/20 07:45:00 AM,5.77,10.26,,
20333,03/19/20 08:00:00 AM,6.03,10.26,,
20334,03/19/20 08:15:00 AM,5.66,10.26,,
20335,03/19/20 08:30:00 AM,5.94,10.28,,
20336,03/19/20 08:45:00 AM,5.83,10.22,,
20337,03/19/20 09:00:00 AM,5.35,10.22,,
20338,03/19/20 09:15:00 AM,5.13,10.26,,
20339,03/19/20 09:30:00 AM,5.67,10.20,,
20340,03/19/20 09:45:00 AM,5.65,10.16,,
20341,03/19/20 10:00:00 AM,5.71,10.12,,
20342,03/19/20 10:15:00 AM,5.57,10.10,,
20343,03/19/20 10:30:00 AM,5.79,10.06,,
20344,03/19/20 10:45:00 AM,5.95,10.04,,
20345,03/19/20 11:00:00 AM,5.51,10.02,,
20346,03/19/20 11:15:00 AM,4.90,10.12,,
20347,03/19/20 11:30:00 AM,5.65,10.12,,
20348,03/19/20 11:45:00 AM,5.20,10.16,,
20349,03/19/20 12:00:00 PM,4.87,10.24,,
20350,03/19/20 12:15:00 PM,5.01,10.24,,
20351,03/19/20 12:30:00 PM,5.45,10.22,,
20352,03/19/20 12:45:00 PM,4.86,10.24,,
20353,03/19/20 01:00:00 PM,4.79,10.26,,
20354,03/19/20 01:15:00 PM,4.99,10.28,,
20355,03/19/20 01:30:00 PM,5.43,10.30,,
20356,03/19/20 01:45:00 PM,5.19,10.34,,
20357,03/19/20 02:00:00 PM,4.61,10.40,,
20358,03/19/20 02:15:00 PM,4.75,10.44,,
20359,03/19/20 02:30:00 PM,5.13,10.42,,
20360,03/19/20 02:45:00 PM,4.46,10.40,,
20361,03/19/20 03:00:00 PM,4.87,10.36,,
20362,03/19/20 03:15:00 PM,4.95,10.34,,
20363,03/19/20 03:30:00 PM,5.19,10.38,,
20364,03/19/20 03:45:00 PM,4.67,10.38,,
20365,03/19/20 04:00:00 PM,4.72,10.38,,
20366,03/19/20 04:15:00 PM,4.69,10.40,,
20367,03/19/20 04:30:00 PM,4.43,10.42,,
20368,03/19/20 04:45:00 PM,4.74,10.44,,
20369,03/19/20 05:00:00 PM,4.60,10.46,,
20370,03/19/20 05:15:00 PM,3.95,10.48,,
