"Plot Title: 20568254"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568254, SEN S/N: 20568254)","Temp, °C (LGR S/N: 20568254, SEN S/N: 20568254)","Sensor Data Error (LGR S/N: 20568254)","Coupler Detached (LGR S/N: 20568254)","Coupler Attached (LGR S/N: 20568254)","Host Connected (LGR S/N: 20568254)","Stopped (LGR S/N: 20568254)","End Of File (LGR S/N: 20568254)"
12803,08/05/19 08:15:00 PM,7.73,22.22,,,,,,
12804,08/05/19 08:30:00 PM,7.10,22.22,,,,,,
12805,08/05/19 08:45:00 PM,7.33,22.22,,,,,,
12806,08/05/19 09:00:00 PM,7.33,22.22,,,,,,
12807,08/05/19 09:15:00 PM,7.40,22.24,,,,,,
12808,08/05/19 09:30:00 PM,7.37,22.24,,,,,,
12809,08/05/19 09:45:00 PM,7.31,22.24,,,,,,
12810,08/05/19 10:00:00 PM,7.77,22.26,,,,,,
12811,08/05/19 10:15:00 PM,7.77,22.26,,,,,,
12812,08/05/19 10:30:00 PM,7.72,22.26,,,,,,
12813,08/05/19 10:45:00 PM,7.74,22.26,,,,,,
12814,08/05/19 11:00:00 PM,7.70,22.28,,,,,,
12815,08/05/19 11:15:00 PM,7.59,22.28,,,,,,
12816,08/05/19 11:30:00 PM,7.66,22.28,,,,,,
12817,08/05/19 11:45:00 PM,7.62,22.28,,,,,,
12818,08/06/19 12:00:00 AM,7.54,22.28,,,,,,
12819,08/06/19 12:15:00 AM,7.52,22.26,,,,,,
12820,08/06/19 12:30:00 AM,7.41,22.26,,,,,,
12821,08/06/19 12:45:00 AM,7.54,22.24,,,,,,
12822,08/06/19 01:00:00 AM,7.55,22.24,,,,,,
12823,08/06/19 01:15:00 AM,7.58,22.24,,,,,,
12824,08/06/19 01:30:00 AM,7.61,22.22,,,,,,
12825,08/06/19 01:45:00 AM,7.50,22.22,,,,,,
12826,08/06/19 02:00:00 AM,7.55,22.22,,,,,,
12827,08/06/19 02:15:00 AM,7.45,22.20,,,,,,
12828,08/06/19 02:30:00 AM,7.48,22.18,,,,,,
12829,08/06/19 02:45:00 AM,7.29,22.16,,,,,,
12830,08/06/19 03:00:00 AM,7.44,22.16,,,,,,
12831,08/06/19 03:15:00 AM,7.41,22.14,,,,,,
12832,08/06/19 03:30:00 AM,7.48,22.14,,,,,,
12833,08/06/19 03:45:00 AM,7.51,22.14,,,,,,
12834,08/06/19 04:00:00 AM,7.46,22.14,,,,,,
12835,08/06/19 04:15:00 AM,7.35,22.14,,,,,,
12836,08/06/19 04:30:00 AM,7.40,22.14,,,,,,
12837,08/06/19 04:45:00 AM,7.32,22.16,,,,,,
12838,08/06/19 05:00:00 AM,7.38,22.16,,,,,,
12839,08/06/19 05:15:00 AM,7.39,22.16,,,,,,
12840,08/06/19 05:30:00 AM,7.30,22.16,,,,,,
12841,08/06/19 05:45:00 AM,7.23,22.16,,,,,,
12842,08/06/19 06:00:00 AM,7.23,22.16,,,,,,
12843,08/06/19 06:15:00 AM,7.18,22.16,,,,,,
12844,08/06/19 06:30:00 AM,7.15,22.14,,,,,,
12845,08/06/19 06:45:00 AM,7.12,22.10,,,,,,
12846,08/06/19 07:00:00 AM,7.18,22.06,,,,,,
12847,08/06/19 07:15:00 AM,7.07,22.04,,,,,,
12848,08/06/19 07:30:00 AM,7.28,22.00,,,,,,
12849,08/06/19 07:45:00 AM,7.26,21.98,,,,,,
12850,08/06/19 08:00:00 AM,7.31,21.94,,,,,,
12851,08/06/19 08:15:00 AM,7.60,21.92,,,,,,
12852,08/06/19 08:30:00 AM,7.48,21.90,,,,,,
12853,08/06/19 08:45:00 AM,7.35,21.88,,,,,,
12854,08/06/19 09:00:00 AM,7.38,21.88,,,,,,
12855,08/06/19 09:15:00 AM,7.31,21.86,,,,,,
12856,08/06/19 09:30:00 AM,7.29,21.84,,,,,,
12857,08/06/19 09:45:00 AM,7.31,21.82,,,,,,
12858,08/06/19 10:00:00 AM,7.34,21.84,,,,,,
12859,08/06/19 10:15:00 AM,7.41,21.84,,,,,,
12860,08/06/19 10:30:00 AM,7.44,21.84,,,,,,
12861,08/06/19 10:45:00 AM,7.36,21.86,,,,,,
12862,08/06/19 11:00:00 AM,7.31,21.86,,,,,,
12863,08/06/19 11:15:00 AM,7.22,21.88,,,,,,
12864,08/06/19 11:30:00 AM,7.36,21.90,,,,,,
12865,08/06/19 11:45:00 AM,7.37,21.92,,,,,,
12866,08/06/19 12:00:00 PM,7.24,21.96,,,,,,
12867,08/06/19 12:15:00 PM,7.23,21.98,,,,,,
12868,08/06/19 12:30:00 PM,7.14,22.00,,,,,,
12869,08/06/19 12:45:00 PM,7.14,22.02,,,,,,
12870,08/06/19 01:00:00 PM,7.06,22.04,,,,,,
12871,08/06/19 01:15:00 PM,7.00,22.06,,,,,,
12872,08/06/19 01:30:00 PM,6.99,22.08,,,,,,
12873,08/06/19 01:45:00 PM,6.98,22.10,,,,,,
12874,08/06/19 02:00:00 PM,7.04,22.14,,,,,,
12875,08/06/19 02:15:00 PM,6.88,22.16,,,,,,
12876,08/06/19 02:30:00 PM,6.89,22.16,,,,,,
12877,08/06/19 02:45:00 PM,7.03,22.18,,,,,,
12878,08/06/19 03:00:00 PM,7.01,22.20,,,,,,
12879,08/06/19 03:15:00 PM,6.95,22.20,,,,,,
12880,08/06/19 03:30:00 PM,7.01,22.22,,,,,,
12881,08/06/19 03:45:00 PM,7.06,22.24,,,,,,
12882,08/06/19 04:00:00 PM,6.58,22.24,,,,,,
12883,08/06/19 04:15:00 PM,6.36,22.24,,,,,,
12884,08/06/19 04:30:00 PM,6.51,22.24,,,,,,
12885,08/06/19 04:45:00 PM,6.36,22.24,,,,,,
12886,08/06/19 05:00:00 PM,6.80,22.26,,,,,,
12887,08/06/19 05:15:00 PM,6.99,22.26,,,,,,
12888,08/06/19 05:30:00 PM,6.94,22.26,,,,,,
12889,08/06/19 05:45:00 PM,6.91,22.24,,,,,,
12890,08/06/19 06:00:00 PM,7.12,22.24,,,,,,
12891,08/06/19 06:15:00 PM,7.28,22.24,,,,,,
12892,08/06/19 06:30:00 PM,7.22,22.24,,,,,,
12893,08/06/19 06:45:00 PM,7.34,22.24,,,,,,
12894,08/06/19 07:00:00 PM,7.36,22.24,,,,,,
12895,08/06/19 07:15:00 PM,7.46,22.26,,,,,,
12896,08/06/19 07:30:00 PM,7.53,22.26,,,,,,
12897,08/06/19 07:45:00 PM,7.50,22.26,,,,,,
12898,08/06/19 08:00:00 PM,7.55,22.26,,,,,,
12899,08/06/19 08:15:00 PM,7.82,22.26,,,,,,
12900,08/06/19 08:30:00 PM,7.85,22.28,,,,,,
12901,08/06/19 08:45:00 PM,7.78,22.28,,,,,,
12902,08/06/19 09:00:00 PM,7.77,22.28,,,,,,
12903,08/06/19 09:15:00 PM,7.65,22.28,,,,,,
12904,08/06/19 09:30:00 PM,7.71,22.28,,,,,,
12905,08/06/19 09:45:00 PM,7.72,22.28,,,,,,
12906,08/06/19 10:00:00 PM,7.70,22.28,,,,,,
12907,08/06/19 10:15:00 PM,7.73,22.28,,,,,,
12908,08/06/19 10:30:00 PM,7.68,22.28,,,,,,
12909,08/06/19 10:45:00 PM,7.68,22.28,,,,,,
12910,08/06/19 11:00:00 PM,7.65,22.28,,,,,,
12911,08/06/19 11:15:00 PM,7.59,22.28,,,,,,
12912,08/06/19 11:30:00 PM,7.68,22.28,,,,,,
12913,08/06/19 11:45:00 PM,7.76,22.26,,,,,,
12914,08/07/19 12:00:00 AM,7.69,22.26,,,,,,
12915,08/07/19 12:15:00 AM,7.66,22.24,,,,,,
12916,08/07/19 12:30:00 AM,7.68,22.24,,,,,,
12917,08/07/19 12:45:00 AM,7.67,22.22,,,,,,
12918,08/07/19 01:00:00 AM,7.65,22.22,,,,,,
12919,08/07/19 01:15:00 AM,7.57,22.20,,,,,,
12920,08/07/19 01:30:00 AM,7.50,22.18,,,,,,
12921,08/07/19 01:45:00 AM,7.60,22.16,,,,,,
12922,08/07/19 02:00:00 AM,7.51,22.14,,,,,,
12923,08/07/19 02:15:00 AM,7.53,22.12,,,,,,
12924,08/07/19 02:30:00 AM,7.56,22.10,,,,,,
12925,08/07/19 02:45:00 AM,7.61,22.08,,,,,,
12926,08/07/19 03:00:00 AM,7.56,22.06,,,,,,
12927,08/07/19 03:15:00 AM,7.59,22.04,,,,,,
12928,08/07/19 03:30:00 AM,7.55,22.04,,,,,,
12929,08/07/19 03:45:00 AM,7.61,22.02,,,,,,
12930,08/07/19 04:00:00 AM,7.58,22.00,,,,,,
12931,08/07/19 04:15:00 AM,7.55,22.00,,,,,,
12932,08/07/19 04:30:00 AM,7.60,22.00,,,,,,
12933,08/07/19 04:45:00 AM,7.64,22.00,,,,,,
12934,08/07/19 05:00:00 AM,7.58,22.00,,,,,,
12935,08/07/19 05:15:00 AM,7.64,22.00,,,,,,
12936,08/07/19 05:30:00 AM,7.57,21.98,,,,,,
12937,08/07/19 05:45:00 AM,7.55,21.96,,,,,,
12938,08/07/19 06:00:00 AM,7.49,21.94,,,,,,
12939,08/07/19 06:15:00 AM,7.44,21.90,,,,,,
12940,08/07/19 06:30:00 AM,7.48,21.86,,,,,,
12941,08/07/19 06:45:00 AM,7.38,21.82,,,,,,
12942,08/07/19 07:00:00 AM,7.46,21.78,,,,,,
12943,08/07/19 07:15:00 AM,7.50,21.76,,,,,,
12944,08/07/19 07:30:00 AM,7.48,21.72,,,,,,
12945,08/07/19 07:45:00 AM,7.39,21.68,,,,,,
12946,08/07/19 08:00:00 AM,7.54,21.64,,,,,,
12947,08/07/19 08:15:00 AM,7.91,21.62,,,,,,
12948,08/07/19 08:30:00 AM,7.88,21.60,,,,,,
12949,08/07/19 08:45:00 AM,7.78,21.60,,,,,,
12950,08/07/19 09:00:00 AM,7.83,21.58,,,,,,
12951,08/07/19 09:15:00 AM,7.82,21.58,,,,,,
12952,08/07/19 09:30:00 AM,7.79,21.60,,,,,,
12953,08/07/19 09:45:00 AM,7.87,21.60,,,,,,
12954,08/07/19 10:00:00 AM,7.73,21.60,,,,,,
12955,08/07/19 10:15:00 AM,7.65,21.60,,,,,,
12956,08/07/19 10:30:00 AM,7.64,21.60,,,,,,
12957,08/07/19 10:45:00 AM,7.70,21.62,,,,,,
12958,08/07/19 11:00:00 AM,7.71,21.62,,,,,,
12959,08/07/19 11:15:00 AM,7.66,21.64,,,,,,
12960,08/07/19 11:30:00 AM,7.65,21.66,,,,,,
12961,08/07/19 11:45:00 AM,7.59,21.66,,,,,,
12962,08/07/19 12:00:00 PM,7.59,21.68,,,,,,
12963,08/07/19 12:15:00 PM,7.64,21.68,,,,,,
12964,08/07/19 12:30:00 PM,7.64,21.70,,,,,,
12965,08/07/19 12:45:00 PM,7.68,21.72,,,,,,
12966,08/07/19 01:00:00 PM,7.61,21.74,,,,,,
12967,08/07/19 01:15:00 PM,7.51,21.74,,,,,,
12968,08/07/19 01:30:00 PM,7.73,21.76,,,,,,
12969,08/07/19 01:45:00 PM,7.63,21.76,,,,,,
12970,08/07/19 02:00:00 PM,7.68,21.80,,,,,,
12971,08/07/19 02:15:00 PM,7.62,21.82,,,,,,
12972,08/07/19 02:30:00 PM,7.65,21.84,,,,,,
12973,08/07/19 02:45:00 PM,7.55,21.86,,,,,,
12974,08/07/19 03:00:00 PM,7.50,21.88,,,,,,
12975,08/07/19 03:15:00 PM,7.56,21.90,,,,,,
12976,08/07/19 03:30:00 PM,7.56,21.94,,,,,,
12977,08/07/19 03:45:00 PM,7.54,21.96,,,,,,
12978,08/07/19 04:00:00 PM,7.58,21.98,,,,,,
12979,08/07/19 04:15:00 PM,7.52,21.98,,,,,,
12980,08/07/19 04:30:00 PM,7.50,22.00,,,,,,
12981,08/07/19 04:45:00 PM,7.58,22.00,,,,,,
12982,08/07/19 05:00:00 PM,7.51,22.02,,,,,,
12983,08/07/19 05:15:00 PM,7.31,22.02,,,,,,
12984,08/07/19 05:30:00 PM,7.47,22.02,,,,,,
12985,08/07/19 05:45:00 PM,7.48,22.04,,,,,,
12986,08/07/19 06:00:00 PM,7.44,22.04,,,,,,
12987,08/07/19 06:15:00 PM,7.43,22.04,,,,,,
12988,08/07/19 06:30:00 PM,7.43,22.06,,,,,,
12989,08/07/19 06:45:00 PM,7.43,22.06,,,,,,
12990,08/07/19 07:00:00 PM,7.44,22.08,,,,,,
12991,08/07/19 07:15:00 PM,7.45,22.08,,,,,,
12992,08/07/19 07:30:00 PM,7.43,22.10,,,,,,
12993,08/07/19 07:45:00 PM,7.30,22.10,,,,,,
12994,08/07/19 08:00:00 PM,7.63,22.10,,,,,,
12995,08/07/19 08:15:00 PM,7.80,22.12,,,,,,
12996,08/07/19 08:30:00 PM,7.69,22.12,,,,,,
12997,08/07/19 08:45:00 PM,7.94,22.12,,,,,,
12998,08/07/19 09:00:00 PM,7.71,22.12,,,,,,
12999,08/07/19 09:15:00 PM,7.90,22.12,,,,,,
13000,08/07/19 09:30:00 PM,7.86,22.14,,,,,,
13001,08/07/19 09:45:00 PM,7.86,22.14,,,,,,
13002,08/07/19 10:00:00 PM,7.79,22.14,,,,,,
13003,08/07/19 10:15:00 PM,7.70,22.14,,,,,,
13004,08/07/19 10:30:00 PM,7.80,22.12,,,,,,
13005,08/07/19 10:45:00 PM,7.84,22.12,,,,,,
13006,08/07/19 11:00:00 PM,7.70,22.14,,,,,,
13007,08/07/19 11:15:00 PM,7.80,22.12,,,,,,
13008,08/07/19 11:30:00 PM,7.66,22.12,,,,,,
13009,08/07/19 11:45:00 PM,7.82,22.10,,,,,,
13010,08/08/19 12:00:00 AM,7.54,22.10,,,,,,
13011,08/08/19 12:15:00 AM,7.77,22.08,,,,,,
13012,08/08/19 12:30:00 AM,7.51,22.08,,,,,,
13013,08/08/19 12:45:00 AM,7.71,22.06,,,,,,
13014,08/08/19 01:00:00 AM,7.79,22.04,,,,,,
13015,08/08/19 01:15:00 AM,7.77,22.02,,,,,,
13016,08/08/19 01:30:00 AM,7.59,22.00,,,,,,
13017,08/08/19 01:45:00 AM,7.48,22.00,,,,,,
13018,08/08/19 02:00:00 AM,7.64,21.96,,,,,,
13019,08/08/19 02:15:00 AM,7.66,21.94,,,,,,
13020,08/08/19 02:30:00 AM,7.69,21.92,,,,,,
13021,08/08/19 02:45:00 AM,7.58,21.90,,,,,,
13022,08/08/19 03:00:00 AM,7.61,21.88,,,,,,
13023,08/08/19 03:15:00 AM,7.62,21.86,,,,,,
13024,08/08/19 03:30:00 AM,7.60,21.84,,,,,,
13025,08/08/19 03:45:00 AM,7.60,21.84,,,,,,
13026,08/08/19 04:00:00 AM,7.51,21.82,,,,,,
13027,08/08/19 04:15:00 AM,7.65,21.80,,,,,,
13028,08/08/19 04:30:00 AM,7.68,21.80,,,,,,
13029,08/08/19 04:45:00 AM,7.58,21.80,,,,,,
13030,08/08/19 05:00:00 AM,7.56,21.78,,,,,,
13031,08/08/19 05:15:00 AM,7.59,21.78,,,,,,
13032,08/08/19 05:30:00 AM,7.57,21.76,,,,,,
13033,08/08/19 05:45:00 AM,7.39,21.74,,,,,,
13034,08/08/19 06:00:00 AM,7.37,21.74,,,,,,
13035,08/08/19 06:15:00 AM,7.33,21.70,,,,,,
13036,08/08/19 06:30:00 AM,7.31,21.66,,,,,,
13037,08/08/19 06:45:00 AM,7.33,21.62,,,,,,
13038,08/08/19 07:00:00 AM,7.30,21.58,,,,,,
13039,08/08/19 07:15:00 AM,7.32,21.54,,,,,,
13040,08/08/19 07:30:00 AM,7.46,21.50,,,,,,
13041,08/08/19 07:45:00 AM,7.36,21.46,,,,,,
13042,08/08/19 08:00:00 AM,7.57,21.44,,,,,,
13043,08/08/19 08:15:00 AM,7.96,21.40,,,,,,
13044,08/08/19 08:30:00 AM,7.84,21.40,,,,,,
13045,08/08/19 08:45:00 AM,7.87,21.38,,,,,,
13046,08/08/19 09:00:00 AM,7.83,21.36,,,,,,
13047,08/08/19 09:15:00 AM,7.87,21.34,,,,,,
13048,08/08/19 09:30:00 AM,7.93,21.34,,,,,,
13049,08/08/19 09:45:00 AM,7.93,21.32,,,,,,
13050,08/08/19 10:00:00 AM,7.96,21.32,,,,,,
13051,08/08/19 10:15:00 AM,7.96,21.30,,,,,,
13052,08/08/19 10:30:00 AM,7.94,21.30,,,,,,
13053,08/08/19 10:45:00 AM,7.92,21.28,,,,,,
13054,08/08/19 11:00:00 AM,7.95,21.28,,,,,,
13055,08/08/19 11:15:00 AM,7.96,21.30,,,,,,
13056,08/08/19 11:30:00 AM,7.90,21.30,,,,,,
13057,08/08/19 11:45:00 AM,8.02,21.30,,,,,,
13058,08/08/19 12:00:00 PM,7.95,21.30,,,,,,
13059,08/08/19 12:15:00 PM,7.96,21.32,,,,,,
13060,08/08/19 12:30:00 PM,7.95,21.32,,,,,,
13061,08/08/19 12:45:00 PM,7.90,21.34,,,,,,
13062,08/08/19 01:00:00 PM,7.95,21.34,,,,,,
13063,08/08/19 01:15:00 PM,7.91,21.36,,,,,,
13064,08/08/19 01:30:00 PM,7.66,21.38,,,,,,
13065,08/08/19 01:45:00 PM,7.76,21.40,,,,,,
13066,08/08/19 02:00:00 PM,7.83,21.40,,,,,,
13067,08/08/19 02:15:00 PM,7.89,21.42,,,,,,
13068,08/08/19 02:30:00 PM,7.88,21.44,,,,,,
13069,08/08/19 02:45:00 PM,7.77,21.46,,,,,,
13070,08/08/19 03:00:00 PM,7.82,21.48,,,,,,
13071,08/08/19 03:15:00 PM,7.62,21.50,,,,,,
13072,08/08/19 03:30:00 PM,7.69,21.54,,,,,,
13073,08/08/19 03:45:00 PM,7.79,21.54,,,,,,
13074,08/08/19 04:00:00 PM,7.73,21.56,,,,,,
13075,08/08/19 04:15:00 PM,7.77,21.58,,,,,,
13076,08/08/19 04:30:00 PM,7.81,21.60,,,,,,
13077,08/08/19 04:45:00 PM,7.86,21.62,,,,,,
13078,08/08/19 05:00:00 PM,7.83,21.62,,,,,,
13079,08/08/19 05:15:00 PM,7.89,21.64,,,,,,
13080,08/08/19 05:30:00 PM,7.93,21.66,,,,,,
13081,08/08/19 05:45:00 PM,7.93,21.66,,,,,,
13082,08/08/19 06:00:00 PM,7.88,21.68,,,,,,
13083,08/08/19 06:15:00 PM,7.91,21.68,,,,,,
13084,08/08/19 06:30:00 PM,7.94,21.70,,,,,,
13085,08/08/19 06:45:00 PM,7.93,21.70,,,,,,
13086,08/08/19 07:00:00 PM,7.95,21.70,,,,,,
13087,08/08/19 07:15:00 PM,7.94,21.70,,,,,,
13088,08/08/19 07:30:00 PM,7.89,21.70,,,,,,
13089,08/08/19 07:45:00 PM,7.89,21.70,,,,,,
13090,08/08/19 08:00:00 PM,8.01,21.70,,,,,,
13091,08/08/19 08:15:00 PM,8.06,21.70,,,,,,
13092,08/08/19 08:30:00 PM,7.99,21.72,,,,,,
13093,08/08/19 08:45:00 PM,8.00,21.72,,,,,,
13094,08/08/19 09:00:00 PM,8.03,21.72,,,,,,
13095,08/08/19 09:15:00 PM,7.96,21.72,,,,,,
13096,08/08/19 09:30:00 PM,7.96,21.72,,,,,,
13097,08/08/19 09:45:00 PM,7.94,21.70,,,,,,
13098,08/08/19 10:00:00 PM,7.92,21.72,,,,,,
13099,08/08/19 10:15:00 PM,7.89,21.72,,,,,,
13100,08/08/19 10:30:00 PM,7.91,21.70,,,,,,
13101,08/08/19 10:45:00 PM,7.90,21.70,,,,,,
13102,08/08/19 11:00:00 PM,7.91,21.70,,,,,,
13103,08/08/19 11:15:00 PM,7.85,21.70,,,,,,
13104,08/08/19 11:30:00 PM,7.90,21.68,,,,,,
13105,08/08/19 11:45:00 PM,7.87,21.68,,,,,,
13106,08/09/19 12:00:00 AM,7.88,21.66,,,,,,
13107,08/09/19 12:15:00 AM,7.91,21.64,,,,,,
13108,08/09/19 12:30:00 AM,7.91,21.62,,,,,,
13109,08/09/19 12:45:00 AM,7.88,21.62,,,,,,
13110,08/09/19 01:00:00 AM,7.88,21.60,,,,,,
13111,08/09/19 01:15:00 AM,7.88,21.58,,,,,,
13112,08/09/19 01:30:00 AM,7.88,21.56,,,,,,
13113,08/09/19 01:45:00 AM,7.80,21.54,,,,,,
13114,08/09/19 02:00:00 AM,7.85,21.52,,,,,,
13115,08/09/19 02:15:00 AM,7.88,21.50,,,,,,
13116,08/09/19 02:30:00 AM,7.85,21.48,,,,,,
13117,08/09/19 02:45:00 AM,7.86,21.46,,,,,,
13118,08/09/19 03:00:00 AM,7.76,21.44,,,,,,
13119,08/09/19 03:15:00 AM,7.84,21.42,,,,,,
13120,08/09/19 03:30:00 AM,7.79,21.40,,,,,,
13121,08/09/19 03:45:00 AM,7.78,21.38,,,,,,
13122,08/09/19 04:00:00 AM,7.77,21.36,,,,,,
13123,08/09/19 04:15:00 AM,7.81,21.36,,,,,,
13124,08/09/19 04:30:00 AM,7.79,21.36,,,,,,
13125,08/09/19 04:45:00 AM,7.82,21.34,,,,,,
13126,08/09/19 05:00:00 AM,7.77,21.34,,,,,,
13127,08/09/19 05:15:00 AM,7.80,21.34,,,,,,
13128,08/09/19 05:30:00 AM,7.76,21.32,,,,,,
13129,08/09/19 05:45:00 AM,7.76,21.30,,,,,,
13130,08/09/19 06:00:00 AM,7.74,21.28,,,,,,
13131,08/09/19 06:15:00 AM,7.74,21.26,,,,,,
13132,08/09/19 06:30:00 AM,7.73,21.24,,,,,,
13133,08/09/19 06:45:00 AM,7.70,21.20,,,,,,
13134,08/09/19 07:00:00 AM,7.70,21.16,,,,,,
13135,08/09/19 07:15:00 AM,7.73,21.12,,,,,,
13136,08/09/19 07:30:00 AM,7.72,21.10,,,,,,
13137,08/09/19 07:45:00 AM,7.70,21.06,,,,,,
13138,08/09/19 08:00:00 AM,7.81,21.04,,,,,,
13139,08/09/19 08:15:00 AM,7.98,21.02,,,,,,
13140,08/09/19 08:30:00 AM,7.89,21.00,,,,,,
13141,08/09/19 08:45:00 AM,7.83,20.96,,,,,,
13142,08/09/19 09:00:00 AM,7.85,20.94,,,,,,
13143,08/09/19 09:15:00 AM,7.83,20.90,,,,,,
13144,08/09/19 09:30:00 AM,7.80,20.88,,,,,,
13145,08/09/19 09:45:00 AM,7.79,20.86,,,,,,
13146,08/09/19 10:00:00 AM,7.81,20.86,,,,,,
13147,08/09/19 10:15:00 AM,7.79,20.84,,,,,,
13148,08/09/19 10:30:00 AM,7.83,20.86,,,,,,
13149,08/09/19 10:45:00 AM,7.74,20.86,,,,,,
13150,08/09/19 11:00:00 AM,7.68,20.84,,,,,,
13151,08/09/19 11:15:00 AM,7.70,20.84,,,,,,
13152,08/09/19 11:30:00 AM,7.77,20.82,,,,,,
13153,08/09/19 11:45:00 AM,7.78,20.82,,,,,,
13154,08/09/19 12:00:00 PM,7.79,20.80,,,,,,
13155,08/09/19 12:15:00 PM,7.80,20.80,,,,,,
13156,08/09/19 12:30:00 PM,7.83,20.80,,,,,,
13157,08/09/19 12:45:00 PM,7.82,20.82,,,,,,
13158,08/09/19 01:00:00 PM,7.78,20.86,,,,,,
13159,08/09/19 01:15:00 PM,7.79,20.86,,,,,,
13160,08/09/19 01:30:00 PM,7.83,20.88,,,,,,
13161,08/09/19 01:45:00 PM,7.90,20.90,,,,,,
13162,08/09/19 02:00:00 PM,7.90,20.94,,,,,,
13163,08/09/19 02:15:00 PM,7.91,20.96,,,,,,
13164,08/09/19 02:30:00 PM,7.92,21.00,,,,,,
13165,08/09/19 02:45:00 PM,7.83,21.02,,,,,,
13166,08/09/19 03:00:00 PM,7.85,21.04,,,,,,
13167,08/09/19 03:15:00 PM,7.88,21.06,,,,,,
13168,08/09/19 03:30:00 PM,7.89,21.08,,,,,,
13169,08/09/19 03:45:00 PM,7.84,21.10,,,,,,
13170,08/09/19 04:00:00 PM,7.86,21.12,,,,,,
13171,08/09/19 04:15:00 PM,7.91,21.12,,,,,,
13172,08/09/19 04:30:00 PM,7.83,21.14,,,,,,
13173,08/09/19 04:45:00 PM,7.83,21.14,,,,,,
13174,08/09/19 05:00:00 PM,7.84,21.14,,,,,,
13175,08/09/19 05:15:00 PM,7.88,21.14,,,,,,
13176,08/09/19 05:30:00 PM,7.94,21.14,,,,,,
13177,08/09/19 05:45:00 PM,7.90,21.14,,,,,,
13178,08/09/19 06:00:00 PM,7.88,21.14,,,,,,
13179,08/09/19 06:15:00 PM,7.79,21.14,,,,,,
13180,08/09/19 06:30:00 PM,7.81,21.14,,,,,,
13181,08/09/19 06:45:00 PM,7.74,21.16,,,,,,
13182,08/09/19 07:00:00 PM,7.78,21.18,,,,,,
13183,08/09/19 07:15:00 PM,7.80,21.20,,,,,,
13184,08/09/19 07:30:00 PM,7.80,21.20,,,,,,
13185,08/09/19 07:45:00 PM,7.82,21.22,,,,,,
13186,08/09/19 08:00:00 PM,7.77,21.24,,,,,,
13187,08/09/19 08:15:00 PM,7.83,21.26,,,,,,
13188,08/09/19 08:30:00 PM,7.76,21.28,,,,,,
13189,08/09/19 08:45:00 PM,7.82,21.30,,,,,,
13190,08/09/19 09:00:00 PM,7.74,21.30,,,,,,
13191,08/09/19 09:15:00 PM,7.77,21.32,,,,,,
13192,08/09/19 09:30:00 PM,7.81,21.32,,,,,,
13193,08/09/19 09:45:00 PM,7.71,21.32,,,,,,
13194,08/09/19 10:00:00 PM,7.62,21.32,,,,,,
13195,08/09/19 10:15:00 PM,7.61,21.32,,,,,,
13196,08/09/19 10:30:00 PM,7.60,21.32,,,,,,
13197,08/09/19 10:45:00 PM,7.68,21.30,,,,,,
13198,08/09/19 11:00:00 PM,7.72,21.30,,,,,,
13199,08/09/19 11:15:00 PM,7.69,21.28,,,,,,
13200,08/09/19 11:30:00 PM,7.68,21.28,,,,,,
13201,08/09/19 11:45:00 PM,7.66,21.26,,,,,,
13202,08/10/19 12:00:00 AM,7.68,21.24,,,,,,
13203,08/10/19 12:15:00 AM,7.64,21.22,,,,,,
13204,08/10/19 12:30:00 AM,7.61,21.18,,,,,,
13205,08/10/19 12:45:00 AM,7.67,21.16,,,,,,
13206,08/10/19 01:00:00 AM,7.64,21.14,,,,,,
13207,08/10/19 01:15:00 AM,7.66,21.12,,,,,,
13208,08/10/19 01:30:00 AM,7.67,21.10,,,,,,
13209,08/10/19 01:45:00 AM,7.58,21.08,,,,,,
13210,08/10/19 02:00:00 AM,7.58,21.06,,,,,,
13211,08/10/19 02:15:00 AM,7.64,21.04,,,,,,
13212,08/10/19 02:30:00 AM,7.70,21.02,,,,,,
13213,08/10/19 02:45:00 AM,7.66,21.02,,,,,,
13214,08/10/19 03:00:00 AM,7.65,21.00,,,,,,
13215,08/10/19 03:15:00 AM,7.58,20.98,,,,,,
13216,08/10/19 03:30:00 AM,7.68,20.98,,,,,,
13217,08/10/19 03:45:00 AM,7.68,20.96,,,,,,
13218,08/10/19 04:00:00 AM,7.68,20.96,,,,,,
13219,08/10/19 04:15:00 AM,7.66,20.96,,,,,,
13220,08/10/19 04:30:00 AM,7.60,20.96,,,,,,
13221,08/10/19 04:45:00 AM,7.58,20.96,,,,,,
13222,08/10/19 05:00:00 AM,7.55,20.94,,,,,,
13223,08/10/19 05:15:00 AM,7.57,20.94,,,,,,
13224,08/10/19 05:30:00 AM,7.57,20.94,,,,,,
13225,08/10/19 05:45:00 AM,7.63,20.92,,,,,,
13226,08/10/19 06:00:00 AM,7.65,20.90,,,,,,
13227,08/10/19 06:15:00 AM,7.62,20.90,,,,,,
13228,08/10/19 06:30:00 AM,7.57,20.86,,,,,,
13229,08/10/19 06:45:00 AM,7.55,20.84,,,,,,
13230,08/10/19 07:00:00 AM,7.53,20.82,,,,,,
13231,08/10/19 07:15:00 AM,7.53,20.78,,,,,,
13232,08/10/19 07:30:00 AM,7.69,20.76,,,,,,
