"Plot Title: 20568278"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
11589,07/26/19 05:00:00 AM,3.86,21.88,,,,,
11590,07/26/19 05:15:00 AM,3.59,21.72,,,,,
11591,07/26/19 05:30:00 AM,3.30,21.52,,,,,
11592,07/26/19 05:45:00 AM,3.06,21.22,,,,,
11593,07/26/19 06:00:00 AM,3.00,20.56,,,,,
11594,07/26/19 06:15:00 AM,3.19,19.08,,,,,
11595,07/26/19 06:30:00 AM,9.82,16.70,,,,,
11596,07/26/19 06:45:00 AM,9.92,15.28,,,,,
11597,07/26/19 07:00:00 AM,10.00,14.78,,,,,
11598,07/26/19 07:15:00 AM,10.04,14.66,,,,,
11599,07/26/19 07:30:00 AM,10.05,14.64,,,,,
11600,07/26/19 07:45:00 AM,10.01,14.88,,,,,
11601,07/26/19 08:00:00 AM,9.96,15.18,,,,,
11602,07/26/19 08:15:00 AM,9.87,15.50,,,,,
11603,07/26/19 08:30:00 AM,9.79,15.88,,,,,
11604,07/26/19 08:45:00 AM,9.72,16.14,,,,,
11605,07/26/19 09:00:00 AM,9.63,16.46,,,,,
11606,07/26/19 09:15:00 AM,9.56,16.78,,,,,
11607,07/26/19 09:30:00 AM,9.42,17.50,,,,,
11608,07/26/19 09:45:00 AM,9.10,18.64,,,,,
11609,07/26/19 10:00:00 AM,8.51,20.98,,,,,
11610,07/26/19 10:15:00 AM,8.02,23.18,,,,,
11611,07/26/19 10:30:00 AM,7.79,24.68,,,,,
11612,07/26/19 10:45:00 AM,5.73,25.60,,,,,
11613,07/26/19 11:00:00 AM,5.76,25.20,,,,,
11614,07/26/19 11:15:00 AM,5.88,24.42,,,,,
11615,07/26/19 11:30:00 AM,6.00,24.06,,,,,
11616,07/26/19 11:45:00 AM,6.09,23.90,,,,,
11617,07/26/19 12:00:00 PM,6.19,23.80,,,,,
11618,07/26/19 12:15:00 PM,6.24,23.80,,,,,
11619,07/26/19 12:30:00 PM,6.23,23.84,,,,,
11620,07/26/19 12:45:00 PM,6.36,23.92,,,,,
11621,07/26/19 01:00:00 PM,6.47,24.04,,,,,
11622,07/26/19 01:15:00 PM,6.55,24.16,,,,,
11623,07/26/19 01:30:00 PM,6.64,24.30,,,,,
11624,07/26/19 01:45:00 PM,6.74,24.42,,,,,
11625,07/26/19 02:00:00 PM,6.77,24.54,,,,,
11626,07/26/19 02:15:00 PM,7.00,24.68,,,,,
11627,07/26/19 02:30:00 PM,7.03,24.78,,,,,
11628,07/26/19 02:45:00 PM,7.03,24.84,,,,,
11629,07/26/19 03:00:00 PM,7.32,24.90,,,,,
11630,07/26/19 03:15:00 PM,7.76,24.98,,,,,
11631,07/26/19 03:30:00 PM,7.95,25.14,,,,,
11632,07/26/19 03:45:00 PM,8.09,25.42,,,,,
11633,07/26/19 04:00:00 PM,8.17,25.88,,,,,
11634,07/26/19 04:15:00 PM,8.42,26.66,,,,,
11635,07/26/19 04:30:00 PM,9.03,27.46,,,,,
11636,07/26/19 04:45:00 PM,9.15,27.84,,,,,
11637,07/26/19 05:00:00 PM,9.84,27.84,,,,,
11638,07/26/19 05:15:00 PM,10.20,27.70,,,,,
11639,07/26/19 05:30:00 PM,10.99,27.18,,,,,
11640,07/26/19 05:45:00 PM,11.74,26.36,,,,,
11641,07/26/19 06:00:00 PM,7.49,26.78,,,,,
11642,07/26/19 06:15:00 PM,7.31,27.18,,,,,
11643,07/26/19 06:30:00 PM,7.27,26.92,,,,,
11644,07/26/19 06:45:00 PM,7.28,26.74,,,,,
11645,07/26/19 07:00:00 PM,7.42,26.20,,,,,
11646,07/26/19 07:15:00 PM,7.61,25.52,,,,,
11647,07/26/19 07:30:00 PM,7.76,24.94,,,,,
11648,07/26/19 07:45:00 PM,8.64,24.40,,,,,
11649,07/26/19 08:00:00 PM,7.38,24.12,,,,,
11650,07/26/19 08:15:00 PM,7.53,24.04,,,,,
11651,07/26/19 08:30:00 PM,7.62,24.10,,,,,
11652,07/26/19 08:45:00 PM,7.51,24.20,,,,,
11653,07/26/19 09:00:00 PM,7.26,24.30,,,,,
11654,07/26/19 09:15:00 PM,7.08,24.34,,,,,
11655,07/26/19 09:30:00 PM,7.03,24.36,,,,,
11656,07/26/19 09:45:00 PM,6.90,24.36,,,,,
11657,07/26/19 10:00:00 PM,6.83,24.36,,,,,
11658,07/26/19 10:15:00 PM,6.94,24.38,,,,,
11659,07/26/19 10:30:00 PM,7.07,24.44,,,,,
11660,07/26/19 10:45:00 PM,7.36,24.60,,,,,
11661,07/26/19 11:00:00 PM,7.56,24.74,,,,,
11662,07/26/19 11:15:00 PM,7.27,24.74,,,,,
11663,07/26/19 11:30:00 PM,7.06,24.74,,,,,
11664,07/26/19 11:45:00 PM,6.89,24.74,,,,,
11665,07/27/19 12:00:00 AM,6.70,24.70,,,,,
11666,07/27/19 12:15:00 AM,6.54,24.62,,,,,
11667,07/27/19 12:30:00 AM,6.42,24.52,,,,,
11668,07/27/19 12:45:00 AM,6.35,24.44,,,,,
11669,07/27/19 01:00:00 AM,6.30,24.40,,,,,
11670,07/27/19 01:15:00 AM,6.26,24.34,,,,,
11671,07/27/19 01:30:00 AM,6.18,24.30,,,,,
11672,07/27/19 01:45:00 AM,6.05,24.24,,,,,
11673,07/27/19 02:00:00 AM,5.96,24.18,,,,,
11674,07/27/19 02:15:00 AM,5.77,24.08,,,,,
11675,07/27/19 02:30:00 AM,5.59,23.88,,,,,
11676,07/27/19 02:45:00 AM,5.64,23.70,,,,,
11677,07/27/19 03:00:00 AM,5.40,23.50,,,,,
11678,07/27/19 03:15:00 AM,5.40,23.14,,,,,
11679,07/27/19 03:30:00 AM,5.20,22.62,,,,,
11680,07/27/19 03:45:00 AM,5.25,22.12,,,,,
11681,07/27/19 04:00:00 AM,5.37,21.84,,,,,
11682,07/27/19 04:15:00 AM,5.05,21.68,,,,,
11683,07/27/19 04:30:00 AM,4.84,21.62,,,,,
11684,07/27/19 04:45:00 AM,4.74,21.54,,,,,
11685,07/27/19 05:00:00 AM,4.69,21.46,,,,,
11686,07/27/19 05:15:00 AM,4.58,21.36,,,,,
11687,07/27/19 05:30:00 AM,4.37,21.28,,,,,
11688,07/27/19 05:45:00 AM,4.07,21.18,,,,,
11689,07/27/19 06:00:00 AM,3.77,21.10,,,,,
11690,07/27/19 06:15:00 AM,3.45,21.00,,,,,
11691,07/27/19 06:30:00 AM,3.23,20.80,,,,,
11692,07/27/19 06:45:00 AM,3.19,20.32,,,,,
11693,07/27/19 07:00:00 AM,3.42,19.18,,,,,
11694,07/27/19 07:15:00 AM,9.58,17.60,,,,,
11695,07/27/19 07:30:00 AM,9.66,16.64,,,,,
11696,07/27/19 07:45:00 AM,9.69,16.34,,,,,
11697,07/27/19 08:00:00 AM,9.72,16.32,,,,,
11698,07/27/19 08:15:00 AM,9.69,16.58,,,,,
11699,07/27/19 08:30:00 AM,9.58,17.04,,,,,
11700,07/27/19 08:45:00 AM,9.51,17.46,,,,,
11701,07/27/19 09:00:00 AM,9.41,17.94,,,,,
11702,07/27/19 09:15:00 AM,9.31,18.44,,,,,
11703,07/27/19 09:30:00 AM,9.18,19.04,,,,,
11704,07/27/19 09:45:00 AM,8.96,20.04,,,,,
11705,07/27/19 10:00:00 AM,8.46,21.96,,,,,
11706,07/27/19 10:15:00 AM,7.98,24.28,,,,,
11707,07/27/19 10:30:00 AM,7.60,26.04,,,,,
11708,07/27/19 10:45:00 AM,7.24,27.66,,,,,
11709,07/27/19 11:00:00 AM,6.99,29.10,,,,,
11710,07/27/19 11:15:00 AM,6.85,30.16,,,,,
11711,07/27/19 11:30:00 AM,6.80,31.04,,,,,
11712,07/27/19 11:45:00 AM,6.69,31.62,,,,,
11713,07/27/19 12:00:00 PM,5.30,32.06,,,,,
11714,07/27/19 12:15:00 PM,5.51,29.84,,,,,
11715,07/27/19 12:30:00 PM,5.78,27.86,,,,,
11716,07/27/19 12:45:00 PM,6.03,26.98,,,,,
11717,07/27/19 01:00:00 PM,6.31,26.62,,,,,
11718,07/27/19 01:15:00 PM,6.43,26.38,,,,,
11719,07/27/19 01:30:00 PM,6.64,26.28,,,,,
11720,07/27/19 01:45:00 PM,6.87,26.26,,,,,
11721,07/27/19 02:00:00 PM,7.01,26.28,,,,,
11722,07/27/19 02:15:00 PM,7.04,26.28,,,,,
11723,07/27/19 02:30:00 PM,6.98,26.28,,,,,
11724,07/27/19 02:45:00 PM,6.97,26.32,,,,,
11725,07/27/19 03:00:00 PM,6.99,26.34,,,,,
11726,07/27/19 03:15:00 PM,7.15,26.32,,,,,
11727,07/27/19 03:30:00 PM,7.25,26.34,,,,,
11728,07/27/19 03:45:00 PM,7.86,26.38,,,,,
11729,07/27/19 04:00:00 PM,7.31,26.42,,,,,
11730,07/27/19 04:15:00 PM,7.44,26.52,,,,,
11731,07/27/19 04:30:00 PM,7.67,26.68,,,,,
11732,07/27/19 04:45:00 PM,7.69,26.96,,,,,
11733,07/27/19 05:00:00 PM,7.78,27.36,,,,,
11734,07/27/19 05:15:00 PM,8.00,28.04,,,,,
11735,07/27/19 05:30:00 PM,7.70,28.88,,,,,
11736,07/27/19 05:45:00 PM,7.86,29.82,,,,,
11737,07/27/19 06:00:00 PM,8.04,30.60,,,,,
11738,07/27/19 06:15:00 PM,8.02,30.86,,,,,
11739,07/27/19 06:30:00 PM,8.17,30.64,,,,,
11740,07/27/19 06:45:00 PM,8.35,29.28,,,,,
11741,07/27/19 07:00:00 PM,8.70,27.16,,,,,
11742,07/27/19 07:15:00 PM,8.03,25.58,,,,,
11743,07/27/19 07:30:00 PM,8.10,24.82,,,,,
11744,07/27/19 07:45:00 PM,8.13,24.42,,,,,
11745,07/27/19 08:00:00 PM,8.14,24.18,,,,,
11746,07/27/19 08:15:00 PM,8.19,23.82,,,,,
11747,07/27/19 08:30:00 PM,8.31,23.72,,,,,
11748,07/27/19 08:45:00 PM,5.96,23.90,,,,,
11749,07/27/19 09:00:00 PM,7.24,25.62,,,,,
11750,07/27/19 09:15:00 PM,7.42,26.10,,,,,
11751,07/27/19 09:30:00 PM,7.33,26.32,,,,,
11752,07/27/19 09:45:00 PM,7.13,26.42,,,,,
11753,07/27/19 10:00:00 PM,7.10,26.48,,,,,
11754,07/27/19 10:15:00 PM,7.05,26.48,,,,,
11755,07/27/19 10:30:00 PM,7.07,26.44,,,,,
11756,07/27/19 10:45:00 PM,6.99,26.36,,,,,
11757,07/27/19 11:00:00 PM,6.98,26.26,,,,,
11758,07/27/19 11:15:00 PM,6.87,26.18,,,,,
11759,07/27/19 11:30:00 PM,6.89,26.00,,,,,
11760,07/27/19 11:45:00 PM,6.78,25.56,,,,,
11761,07/28/19 12:00:00 AM,6.55,25.08,,,,,
11762,07/28/19 12:15:00 AM,6.18,24.74,,,,,
11763,07/28/19 12:30:00 AM,6.01,24.54,,,,,
11764,07/28/19 12:45:00 AM,5.92,24.54,,,,,
11765,07/28/19 01:00:00 AM,5.81,24.54,,,,,
11766,07/28/19 01:15:00 AM,5.72,24.52,,,,,
11767,07/28/19 01:30:00 AM,5.60,24.50,,,,,
11768,07/28/19 01:45:00 AM,5.54,24.48,,,,,
11769,07/28/19 02:00:00 AM,5.47,24.46,,,,,
11770,07/28/19 02:15:00 AM,5.36,24.44,,,,,
11771,07/28/19 02:30:00 AM,5.30,24.40,,,,,
11772,07/28/19 02:45:00 AM,5.22,24.36,,,,,
11773,07/28/19 03:00:00 AM,5.06,24.28,,,,,
11774,07/28/19 03:15:00 AM,5.00,24.16,,,,,
11775,07/28/19 03:30:00 AM,5.00,24.04,,,,,
11776,07/28/19 03:45:00 AM,4.81,23.90,,,,,
11777,07/28/19 04:00:00 AM,4.99,23.58,,,,,
11778,07/28/19 04:15:00 AM,4.92,23.14,,,,,
11779,07/28/19 04:30:00 AM,5.11,22.74,,,,,
11780,07/28/19 04:45:00 AM,5.06,22.70,,,,,
11781,07/28/19 05:00:00 AM,4.79,22.74,,,,,
11782,07/28/19 05:15:00 AM,4.57,22.80,,,,,
11783,07/28/19 05:30:00 AM,4.38,22.80,,,,,
11784,07/28/19 05:45:00 AM,4.25,22.82,,,,,
11785,07/28/19 06:00:00 AM,4.08,22.78,,,,,
11786,07/28/19 06:15:00 AM,3.91,22.74,,,,,
11787,07/28/19 06:30:00 AM,3.65,22.66,,,,,
11788,07/28/19 06:45:00 AM,3.39,22.58,,,,,
11789,07/28/19 07:00:00 AM,3.16,22.46,,,,,
11790,07/28/19 07:15:00 AM,3.05,22.22,,,,,
11791,07/28/19 07:30:00 AM,3.02,21.68,,,,,
11792,07/28/19 07:45:00 AM,3.23,20.32,,,,,
11793,07/28/19 08:00:00 AM,9.12,19.44,,,,,
11794,07/28/19 08:15:00 AM,9.15,19.06,,,,,
11795,07/28/19 08:30:00 AM,9.17,18.90,,,,,
11796,07/28/19 08:45:00 AM,9.13,19.08,,,,,
11797,07/28/19 09:00:00 AM,9.08,19.30,,,,,
11798,07/28/19 09:15:00 AM,9.02,19.64,,,,,
11799,07/28/19 09:30:00 AM,8.90,20.26,,,,,
11800,07/28/19 09:45:00 AM,8.60,21.54,,,,,
11801,07/28/19 10:00:00 AM,7.97,24.30,,,,,
11802,07/28/19 10:15:00 AM,7.31,27.36,,,,,
11803,07/28/19 10:30:00 AM,6.94,29.26,,,,,
11804,07/28/19 10:45:00 AM,6.70,30.60,,,,,
11805,07/28/19 11:00:00 AM,6.57,31.68,,,,,
11806,07/28/19 11:15:00 AM,6.47,32.70,,,,,
11807,07/28/19 11:30:00 AM,6.28,33.66,,,,,
11808,07/28/19 11:45:00 AM,6.19,34.26,,,,,
11809,07/28/19 12:00:00 PM,6.17,34.86,,,,,
11810,07/28/19 12:15:00 PM,6.36,35.18,,,,,
11811,07/28/19 12:30:00 PM,6.36,35.22,,,,,
11812,07/28/19 12:45:00 PM,6.02,35.26,,,,,
11813,07/28/19 01:00:00 PM,5.55,33.66,,,,,
11814,07/28/19 01:15:00 PM,6.35,30.98,,,,,
11815,07/28/19 01:30:00 PM,6.38,29.58,,,,,
11816,07/28/19 01:45:00 PM,6.51,28.72,,,,,
11817,07/28/19 02:00:00 PM,6.69,28.14,,,,,
11818,07/28/19 02:15:00 PM,6.97,27.80,,,,,
11819,07/28/19 02:30:00 PM,7.03,27.48,,,,,
11820,07/28/19 02:45:00 PM,7.07,27.24,,,,,
11821,07/28/19 03:00:00 PM,7.06,27.08,,,,,
11822,07/28/19 03:15:00 PM,6.97,26.92,,,,,
11823,07/28/19 03:30:00 PM,7.05,26.74,,,,,
11824,07/28/19 03:45:00 PM,7.20,26.58,,,,,
11825,07/28/19 04:00:00 PM,7.04,26.40,,,,,
11826,07/28/19 04:15:00 PM,6.89,26.24,,,,,
11827,07/28/19 04:30:00 PM,6.84,26.16,,,,,
11828,07/28/19 04:45:00 PM,6.76,26.12,,,,,
11829,07/28/19 05:00:00 PM,6.75,26.18,,,,,
11830,07/28/19 05:15:00 PM,6.85,26.28,,,,,
11831,07/28/19 05:30:00 PM,6.82,26.40,,,,,
11832,07/28/19 05:45:00 PM,7.00,26.56,,,,,
11833,07/28/19 06:00:00 PM,6.74,26.80,,,,,
11834,07/28/19 06:15:00 PM,6.65,27.10,,,,,
11835,07/28/19 06:30:00 PM,6.76,27.60,,,,,
11836,07/28/19 06:45:00 PM,6.39,28.12,,,,,
11837,07/28/19 07:00:00 PM,6.56,28.40,,,,,
11838,07/28/19 07:15:00 PM,6.40,28.50,,,,,
11839,07/28/19 07:30:00 PM,6.31,28.58,,,,,
11840,07/28/19 07:45:00 PM,6.21,28.64,,,,,
11841,07/28/19 08:00:00 PM,5.69,28.64,,,,,
11842,07/28/19 08:15:00 PM,5.47,28.54,,,,,
11843,07/28/19 08:30:00 PM,5.33,28.24,,,,,
11844,07/28/19 08:45:00 PM,5.03,27.76,,,,,
11845,07/28/19 09:00:00 PM,4.98,27.32,,,,,
11846,07/28/19 09:15:00 PM,4.97,27.06,,,,,
11847,07/28/19 09:30:00 PM,4.89,26.88,,,,,
11848,07/28/19 09:45:00 PM,5.18,26.44,,,,,
11849,07/28/19 10:00:00 PM,5.48,25.88,,,,,
11850,07/28/19 10:15:00 PM,5.82,25.42,,,,,
11851,07/28/19 10:30:00 PM,5.86,25.24,,,,,
11852,07/28/19 10:45:00 PM,5.88,25.14,,,,,
11853,07/28/19 11:00:00 PM,5.96,25.02,,,,,
11854,07/28/19 11:15:00 PM,5.97,24.92,,,,,
11855,07/28/19 11:30:00 PM,6.10,24.86,,,,,
11856,07/28/19 11:45:00 PM,6.16,24.90,,,,,
11857,07/29/19 12:00:00 AM,6.05,24.98,,,,,
11858,07/29/19 12:15:00 AM,5.99,24.98,,,,,
11859,07/29/19 12:30:00 AM,5.93,25.02,,,,,
11860,07/29/19 12:45:00 AM,5.68,25.00,,,,,
11861,07/29/19 01:00:00 AM,5.48,24.96,,,,,
11862,07/29/19 01:15:00 AM,5.40,24.92,,,,,
11863,07/29/19 01:30:00 AM,5.32,24.88,,,,,
11864,07/29/19 01:45:00 AM,5.28,24.84,,,,,
11865,07/29/19 02:00:00 AM,5.26,24.78,,,,,
11866,07/29/19 02:15:00 AM,5.23,24.74,,,,,
11867,07/29/19 02:30:00 AM,5.15,24.68,,,,,
11868,07/29/19 02:45:00 AM,5.08,24.56,,,,,
11869,07/29/19 03:00:00 AM,4.74,24.48,,,,,
11870,07/29/19 03:15:00 AM,4.70,24.32,,,,,
11871,07/29/19 03:30:00 AM,4.89,24.08,,,,,
11872,07/29/19 03:45:00 AM,5.00,23.74,,,,,
11873,07/29/19 04:00:00 AM,4.90,23.46,,,,,
11874,07/29/19 04:15:00 AM,4.80,23.36,,,,,
11875,07/29/19 04:30:00 AM,4.85,23.40,,,,,
11876,07/29/19 04:45:00 AM,4.62,23.38,,,,,
11877,07/29/19 05:00:00 AM,4.40,23.30,,,,,
11878,07/29/19 05:15:00 AM,4.28,23.20,,,,,
11879,07/29/19 05:30:00 AM,4.09,23.12,,,,,
11880,07/29/19 05:45:00 AM,3.88,23.04,,,,,
11881,07/29/19 06:00:00 AM,3.98,22.98,,,,,
11882,07/29/19 06:15:00 AM,4.11,22.88,,,,,
11883,07/29/19 06:30:00 AM,4.25,22.72,,,,,
11884,07/29/19 06:45:00 AM,4.19,22.58,,,,,
11885,07/29/19 07:00:00 AM,3.98,22.50,,,,,
11886,07/29/19 07:15:00 AM,3.93,22.42,,,,,
11887,07/29/19 07:30:00 AM,3.90,22.36,,,,,
11888,07/29/19 07:45:00 AM,3.88,22.28,,,,,
11889,07/29/19 08:00:00 AM,3.82,22.18,,,,,
11890,07/29/19 08:15:00 AM,3.60,22.10,,,,,
11891,07/29/19 08:30:00 AM,3.61,22.04,,,,,
11892,07/29/19 08:45:00 AM,3.80,21.98,,,,,
11893,07/29/19 09:00:00 AM,4.02,21.74,,,,,
11894,07/29/19 09:15:00 AM,4.54,20.92,,,,,
11895,07/29/19 09:30:00 AM,9.31,19.02,,,,,
11896,07/29/19 09:45:00 AM,9.16,18.68,,,,,
11897,07/29/19 10:00:00 AM,8.96,19.30,,,,,
11898,07/29/19 10:15:00 AM,8.66,20.42,,,,,
11899,07/29/19 10:30:00 AM,8.32,21.66,,,,,
11900,07/29/19 10:45:00 AM,8.02,23.02,,,,,
11901,07/29/19 11:00:00 AM,7.74,24.34,,,,,
11902,07/29/19 11:15:00 AM,7.64,24.94,,,,,
11903,07/29/19 11:30:00 AM,7.72,25.68,,,,,
11904,07/29/19 11:45:00 AM,7.68,26.22,,,,,
11905,07/29/19 12:00:00 PM,7.62,26.96,,,,,
11906,07/29/19 12:15:00 PM,7.55,27.56,,,,,
11907,07/29/19 12:30:00 PM,7.48,27.98,,,,,
11908,07/29/19 12:45:00 PM,7.51,28.10,,,,,
11909,07/29/19 01:00:00 PM,7.55,28.18,,,,,
11910,07/29/19 01:15:00 PM,7.36,28.46,,,,,
11911,07/29/19 01:30:00 PM,6.11,28.16,,,,,
11912,07/29/19 01:45:00 PM,6.24,26.54,,,,,
11913,07/29/19 02:00:00 PM,6.31,25.56,,,,,
11914,07/29/19 02:15:00 PM,6.42,25.10,,,,,
11915,07/29/19 02:30:00 PM,6.51,24.86,,,,,
11916,07/29/19 02:45:00 PM,6.61,24.76,,,,,
11917,07/29/19 03:00:00 PM,6.63,24.78,,,,,
11918,07/29/19 03:15:00 PM,6.60,24.84,,,,,
11919,07/29/19 03:30:00 PM,6.67,24.92,,,,,
11920,07/29/19 03:45:00 PM,6.77,25.04,,,,,
11921,07/29/19 04:00:00 PM,6.84,25.14,,,,,
11922,07/29/19 04:15:00 PM,6.90,25.22,,,,,
11923,07/29/19 04:30:00 PM,6.95,25.26,,,,,
11924,07/29/19 04:45:00 PM,6.86,25.20,,,,,
11925,07/29/19 05:00:00 PM,6.93,25.24,,,,,
11926,07/29/19 05:15:00 PM,6.86,25.30,,,,,
11927,07/29/19 05:30:00 PM,6.78,25.32,,,,,
11928,07/29/19 05:45:00 PM,6.71,25.32,,,,,
11929,07/29/19 06:00:00 PM,6.56,25.32,,,,,
11930,07/29/19 06:15:00 PM,6.48,25.30,,,,,
11931,07/29/19 06:30:00 PM,6.34,25.22,,,,,
11932,07/29/19 06:45:00 PM,5.95,25.10,,,,,
11933,07/29/19 07:00:00 PM,5.95,24.98,,,,,
11934,07/29/19 07:15:00 PM,6.25,24.92,,,,,
11935,07/29/19 07:30:00 PM,6.26,24.92,,,,,
11936,07/29/19 07:45:00 PM,6.18,24.90,,,,,
11937,07/29/19 08:00:00 PM,6.02,24.88,,,,,
11938,07/29/19 08:15:00 PM,5.86,24.84,,,,,
11939,07/29/19 08:30:00 PM,5.61,24.80,,,,,
11940,07/29/19 08:45:00 PM,5.50,24.74,,,,,
11941,07/29/19 09:00:00 PM,5.26,24.64,,,,,
11942,07/29/19 09:15:00 PM,5.10,24.52,,,,,
11943,07/29/19 09:30:00 PM,4.93,24.40,,,,,
11944,07/29/19 09:45:00 PM,4.73,24.24,,,,,
11945,07/29/19 10:00:00 PM,4.65,24.00,,,,,
11946,07/29/19 10:15:00 PM,4.58,23.76,,,,,
11947,07/29/19 10:30:00 PM,4.52,23.62,,,,,
11948,07/29/19 10:45:00 PM,5.04,23.48,,,,,
11949,07/29/19 11:00:00 PM,5.24,23.40,,,,,
11950,07/29/19 11:15:00 PM,5.93,23.38,,,,,
11951,07/29/19 11:30:00 PM,5.93,23.38,,,,,
11952,07/29/19 11:45:00 PM,6.11,23.34,,,,,
11953,07/30/19 12:00:00 AM,6.25,23.32,,,,,
11954,07/30/19 12:15:00 AM,6.42,23.36,,,,,
11955,07/30/19 12:30:00 AM,6.44,23.54,,,,,
11956,07/30/19 12:45:00 AM,6.51,23.64,,,,,
11957,07/30/19 01:00:00 AM,6.85,23.82,,,,,
11958,07/30/19 01:15:00 AM,6.65,23.94,,,,,
11959,07/30/19 01:30:00 AM,6.41,23.96,,,,,
11960,07/30/19 01:45:00 AM,6.27,23.92,,,,,
11961,07/30/19 02:00:00 AM,6.24,23.88,,,,,
11962,07/30/19 02:15:00 AM,6.21,23.84,,,,,
11963,07/30/19 02:30:00 AM,6.20,23.80,,,,,
11964,07/30/19 02:45:00 AM,6.21,23.74,,,,,
11965,07/30/19 03:00:00 AM,6.21,23.70,,,,,
11966,07/30/19 03:15:00 AM,6.11,23.60,,,,,
11967,07/30/19 03:30:00 AM,5.97,23.54,,,,,
11968,07/30/19 03:45:00 AM,5.36,23.38,,,,,
11969,07/30/19 04:00:00 AM,5.49,23.04,,,,,
11970,07/30/19 04:15:00 AM,5.54,22.56,,,,,
11971,07/30/19 04:30:00 AM,5.47,22.04,,,,,
11972,07/30/19 04:45:00 AM,5.40,21.76,,,,,
11973,07/30/19 05:00:00 AM,5.00,21.76,,,,,
11974,07/30/19 05:15:00 AM,4.67,21.82,,,,,
11975,07/30/19 05:30:00 AM,4.56,21.82,,,,,
11976,07/30/19 05:45:00 AM,4.68,21.76,,,,,
11977,07/30/19 06:00:00 AM,4.53,21.70,,,,,
11978,07/30/19 06:15:00 AM,4.53,21.56,,,,,
11979,07/30/19 06:30:00 AM,4.29,21.42,,,,,
11980,07/30/19 06:45:00 AM,4.17,21.28,,,,,
11981,07/30/19 07:00:00 AM,4.40,21.26,,,,,
11982,07/30/19 07:15:00 AM,4.52,21.18,,,,,
11983,07/30/19 07:30:00 AM,4.60,21.06,,,,,
11984,07/30/19 07:45:00 AM,4.60,20.98,,,,,
11985,07/30/19 08:00:00 AM,4.56,20.90,,,,,
11986,07/30/19 08:15:00 AM,4.58,20.86,,,,,
11987,07/30/19 08:30:00 AM,4.59,20.84,,,,,
11988,07/30/19 08:45:00 AM,4.37,20.84,,,,,
11989,07/30/19 09:00:00 AM,4.22,20.86,,,,,
11990,07/30/19 09:15:00 AM,4.39,20.92,,,,,
11991,07/30/19 09:30:00 AM,4.73,20.96,,,,,
11992,07/30/19 09:45:00 AM,5.16,20.96,,,,,
11993,07/30/19 10:00:00 AM,5.85,20.40,,,,,
11994,07/30/19 10:15:00 AM,8.83,20.00,,,,,
11995,07/30/19 10:30:00 AM,8.70,20.34,,,,,
11996,07/30/19 10:45:00 AM,8.44,21.22,,,,,
11997,07/30/19 11:00:00 AM,8.18,22.22,,,,,
11998,07/30/19 11:15:00 AM,7.96,23.28,,,,,
11999,07/30/19 11:30:00 AM,7.82,24.04,,,,,
12000,07/30/19 11:45:00 AM,7.62,25.12,,,,,
12001,07/30/19 12:00:00 PM,7.47,25.90,,,,,
12002,07/30/19 12:15:00 PM,7.37,26.30,,,,,
12003,07/30/19 12:30:00 PM,7.32,26.96,,,,,
12004,07/30/19 12:45:00 PM,7.34,27.50,,,,,
12005,07/30/19 01:00:00 PM,7.28,28.22,,,,,
12006,07/30/19 01:15:00 PM,7.19,28.90,,,,,
12007,07/30/19 01:30:00 PM,7.19,29.48,,,,,
12008,07/30/19 01:45:00 PM,7.15,30.10,,,,,
12009,07/30/19 02:00:00 PM,7.07,30.70,,,,,
12010,07/30/19 02:15:00 PM,6.97,30.50,,,,,
12011,07/30/19 02:30:00 PM,5.99,29.66,,,,,
12012,07/30/19 02:45:00 PM,6.40,27.32,,,,,
12013,07/30/19 03:00:00 PM,6.56,25.90,,,,,
12014,07/30/19 03:15:00 PM,6.84,25.22,,,,,
12015,07/30/19 03:30:00 PM,6.98,24.90,,,,,
12016,07/30/19 03:45:00 PM,7.14,24.82,,,,,
12017,07/30/19 04:00:00 PM,7.21,24.88,,,,,
12018,07/30/19 04:15:00 PM,7.29,24.98,,,,,
12019,07/30/19 04:30:00 PM,7.32,25.06,,,,,
12020,07/30/19 04:45:00 PM,7.27,25.04,,,,,
12021,07/30/19 05:00:00 PM,7.29,24.98,,,,,
12022,07/30/19 05:15:00 PM,7.33,24.94,,,,,
12023,07/30/19 05:30:00 PM,7.27,24.84,,,,,
12024,07/30/19 05:45:00 PM,7.21,24.66,,,,,
12025,07/30/19 06:00:00 PM,7.00,24.38,,,,,
12026,07/30/19 06:15:00 PM,6.94,24.24,,,,,
12027,07/30/19 06:30:00 PM,6.85,24.20,,,,,
12028,07/30/19 06:45:00 PM,6.70,24.20,,,,,
12029,07/30/19 07:00:00 PM,6.85,24.16,,,,,
12030,07/30/19 07:15:00 PM,6.36,24.12,,,,,
12031,07/30/19 07:30:00 PM,6.29,24.18,,,,,
12032,07/30/19 07:45:00 PM,6.58,24.28,,,,,
12033,07/30/19 08:00:00 PM,6.61,24.36,,,,,
12034,07/30/19 08:15:00 PM,6.47,24.38,,,,,
12035,07/30/19 08:30:00 PM,6.31,24.38,,,,,
12036,07/30/19 08:45:00 PM,5.96,24.34,,,,,
12037,07/30/19 09:00:00 PM,5.74,24.32,,,,,
