"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568253, SEN S/N: 20568253)","Temp, °C (LGR S/N: 20568253, SEN S/N: 20568253)","New Sensor Cap (LGR S/N: 20568253)","Expired Sensor Cap (LGR S/N: 20568253)","End Of File (LGR S/N: 20568253)"
18448,02/28/20 03:45:00 PM,8.91,13.56,,,
18449,02/28/20 04:00:00 PM,8.93,13.58,,,
18450,02/28/20 04:15:00 PM,8.89,13.60,,,
18451,02/28/20 04:30:00 PM,8.77,13.62,,,
18452,02/28/20 04:45:00 PM,8.81,13.64,,,
18453,02/28/20 05:00:00 PM,8.84,13.66,,,
18454,02/28/20 05:15:00 PM,8.88,13.68,,,
18455,02/28/20 05:30:00 PM,8.88,13.70,,,
18456,02/28/20 05:45:00 PM,8.72,13.74,,,
18457,02/28/20 06:00:00 PM,8.76,13.76,,,
18458,02/28/20 06:15:00 PM,8.68,13.78,,,
18459,02/28/20 06:30:00 PM,8.61,13.78,,,
18460,02/28/20 06:45:00 PM,8.53,13.80,,,
18461,02/28/20 07:00:00 PM,8.34,13.82,,,
18462,02/28/20 07:15:00 PM,8.22,13.82,,,
18463,02/28/20 07:30:00 PM,8.17,13.84,,,
18464,02/28/20 07:45:00 PM,8.16,13.84,,,
18465,02/28/20 08:00:00 PM,8.15,13.84,,,
18466,02/28/20 08:15:00 PM,8.04,13.84,,,
18467,02/28/20 08:30:00 PM,7.99,13.84,,,
18468,02/28/20 08:45:00 PM,8.03,13.84,,,
18469,02/28/20 09:00:00 PM,8.05,13.82,,,
18470,02/28/20 09:15:00 PM,8.02,13.82,,,
18471,02/28/20 09:30:00 PM,8.04,13.80,,,
18472,02/28/20 09:45:00 PM,8.23,13.80,,,
18473,02/28/20 10:00:00 PM,8.29,13.80,,,
18474,02/28/20 10:15:00 PM,8.35,13.78,,,
18475,02/28/20 10:30:00 PM,8.49,13.76,,,
18476,02/28/20 10:45:00 PM,8.49,13.76,,,
18477,02/28/20 11:00:00 PM,8.49,13.76,,,
18478,02/28/20 11:15:00 PM,8.47,13.74,,,
18479,02/28/20 11:30:00 PM,8.36,13.74,,,
18480,02/28/20 11:45:00 PM,8.64,13.74,,,
18481,02/29/20 12:00:00 AM,8.48,13.74,,,
18482,02/29/20 12:15:00 AM,8.53,13.72,,,
18483,02/29/20 12:30:00 AM,8.52,13.72,,,
18484,02/29/20 12:45:00 AM,8.39,13.72,,,
18485,02/29/20 01:00:00 AM,8.66,13.76,,,
18486,02/29/20 01:15:00 AM,8.58,13.76,,,
18487,02/29/20 01:30:00 AM,8.67,13.78,,,
18488,02/29/20 01:45:00 AM,8.62,13.78,,,
18489,02/29/20 02:00:00 AM,8.66,13.80,,,
18490,02/29/20 02:15:00 AM,8.60,13.80,,,
18491,02/29/20 02:30:00 AM,8.59,13.78,,,
18492,02/29/20 02:45:00 AM,8.62,13.78,,,
18493,02/29/20 03:00:00 AM,8.63,13.76,,,
18494,02/29/20 03:15:00 AM,8.77,13.74,,,
18495,02/29/20 03:30:00 AM,8.74,13.72,,,
18496,02/29/20 03:45:00 AM,8.74,13.68,,,
18497,02/29/20 04:00:00 AM,8.74,13.64,,,
18498,02/29/20 04:15:00 AM,8.61,13.62,,,
18499,02/29/20 04:30:00 AM,8.69,13.58,,,
18500,02/29/20 04:45:00 AM,8.74,13.54,,,
18501,02/29/20 05:00:00 AM,8.72,13.50,,,
18502,02/29/20 05:15:00 AM,8.60,13.48,,,
18503,02/29/20 05:30:00 AM,8.65,13.46,,,
18504,02/29/20 05:45:00 AM,8.67,13.46,,,
18505,02/29/20 06:00:00 AM,8.70,13.46,,,
18506,02/29/20 06:15:00 AM,8.66,13.44,,,
18507,02/29/20 06:30:00 AM,8.64,13.42,,,
18508,02/29/20 06:45:00 AM,8.65,13.42,,,
18509,02/29/20 07:00:00 AM,8.72,13.40,,,
18510,02/29/20 07:15:00 AM,8.75,13.40,,,
18511,02/29/20 07:30:00 AM,8.76,13.38,,,
18512,02/29/20 07:45:00 AM,8.74,13.38,,,
18513,02/29/20 08:00:00 AM,8.66,13.36,,,
18514,02/29/20 08:15:00 AM,8.61,13.34,,,
18515,02/29/20 08:30:00 AM,8.54,13.34,,,
18516,02/29/20 08:45:00 AM,8.52,13.30,,,
18517,02/29/20 09:00:00 AM,8.60,13.30,,,
18518,02/29/20 09:15:00 AM,8.55,13.28,,,
18519,02/29/20 09:30:00 AM,8.43,13.28,,,
18520,02/29/20 09:45:00 AM,8.44,13.28,,,
18521,02/29/20 10:00:00 AM,8.43,13.26,,,
18522,02/29/20 10:15:00 AM,8.83,13.22,,,
18523,02/29/20 10:30:00 AM,8.75,13.22,,,
18524,02/29/20 10:45:00 AM,8.77,13.22,,,
18525,02/29/20 11:00:00 AM,8.73,13.22,,,
18526,02/29/20 11:15:00 AM,8.68,13.24,,,
18527,02/29/20 11:30:00 AM,8.81,13.28,,,
18528,02/29/20 11:45:00 AM,8.88,13.34,,,
18529,02/29/20 12:00:00 PM,8.83,13.40,,,
18530,02/29/20 12:15:00 PM,8.89,13.52,,,
18531,02/29/20 12:30:00 PM,8.81,13.54,,,
18532,02/29/20 12:45:00 PM,8.87,13.60,,,
18533,02/29/20 01:00:00 PM,8.93,13.64,,,
18534,02/29/20 01:15:00 PM,8.86,13.64,,,
18535,02/29/20 01:30:00 PM,8.93,13.64,,,
18536,02/29/20 01:45:00 PM,8.94,13.64,,,
18537,02/29/20 02:00:00 PM,8.92,13.68,,,
18538,02/29/20 02:15:00 PM,8.86,13.72,,,
18539,02/29/20 02:30:00 PM,8.89,13.74,,,
18540,02/29/20 02:45:00 PM,8.91,13.80,,,
18541,02/29/20 03:00:00 PM,8.87,13.86,,,
18542,02/29/20 03:15:00 PM,8.89,13.88,,,
18543,02/29/20 03:30:00 PM,8.87,13.92,,,
18544,02/29/20 03:45:00 PM,8.79,13.94,,,
18545,02/29/20 04:00:00 PM,8.83,13.96,,,
18546,02/29/20 04:15:00 PM,8.81,13.98,,,
18547,02/29/20 04:30:00 PM,8.81,14.04,,,
18548,02/29/20 04:45:00 PM,8.81,14.06,,,
18549,02/29/20 05:00:00 PM,8.89,14.08,,,
18550,02/29/20 05:15:00 PM,8.83,14.10,,,
18551,02/29/20 05:30:00 PM,8.90,14.12,,,
18552,02/29/20 05:45:00 PM,8.88,14.12,,,
18553,02/29/20 06:00:00 PM,8.80,14.14,,,
18554,02/29/20 06:15:00 PM,8.84,14.18,,,
18555,02/29/20 06:30:00 PM,8.91,14.18,,,
18556,02/29/20 06:45:00 PM,8.85,14.20,,,
18557,02/29/20 07:00:00 PM,8.88,14.20,,,
18558,02/29/20 07:15:00 PM,8.88,14.20,,,
18559,02/29/20 07:30:00 PM,8.88,14.20,,,
18560,02/29/20 07:45:00 PM,8.88,14.20,,,
18561,02/29/20 08:00:00 PM,8.89,14.20,,,
18562,02/29/20 08:15:00 PM,8.85,14.20,,,
18563,02/29/20 08:30:00 PM,8.79,14.18,,,
18564,02/29/20 08:45:00 PM,8.81,14.18,,,
18565,02/29/20 09:00:00 PM,8.75,14.18,,,
18566,02/29/20 09:15:00 PM,8.81,14.16,,,
18567,02/29/20 09:30:00 PM,8.80,14.16,,,
18568,02/29/20 09:45:00 PM,8.86,14.14,,,
18569,02/29/20 10:00:00 PM,8.81,14.14,,,
18570,02/29/20 10:15:00 PM,8.77,14.14,,,
18571,02/29/20 10:30:00 PM,8.71,14.12,,,
18572,02/29/20 10:45:00 PM,8.69,14.10,,,
18573,02/29/20 11:00:00 PM,8.66,14.10,,,
18574,02/29/20 11:15:00 PM,8.60,14.10,,,
18575,02/29/20 11:30:00 PM,8.55,14.10,,,
18576,02/29/20 11:45:00 PM,8.64,14.10,,,
18577,03/01/20 12:00:00 AM,8.67,14.08,,,
18578,03/01/20 12:15:00 AM,8.61,14.06,,,
18579,03/01/20 12:30:00 AM,8.61,14.02,,,
18580,03/01/20 12:45:00 AM,8.57,13.98,,,
18581,03/01/20 01:00:00 AM,8.68,13.96,,,
18582,03/01/20 01:15:00 AM,8.75,13.96,,,
18583,03/01/20 01:30:00 AM,8.77,13.96,,,
18584,03/01/20 01:45:00 AM,8.81,13.98,,,
18585,03/01/20 02:00:00 AM,8.73,13.96,,,
18586,03/01/20 02:15:00 AM,8.75,13.96,,,
18587,03/01/20 02:30:00 AM,8.79,13.94,,,
18588,03/01/20 02:45:00 AM,8.82,13.92,,,
18589,03/01/20 03:00:00 AM,8.81,13.90,,,
18590,03/01/20 03:15:00 AM,8.79,13.86,,,
18591,03/01/20 03:30:00 AM,8.84,13.80,,,
18592,03/01/20 03:45:00 AM,8.90,13.74,,,
18593,03/01/20 04:00:00 AM,8.94,13.70,,,
18594,03/01/20 04:15:00 AM,8.90,13.64,,,
18595,03/01/20 04:30:00 AM,8.91,13.60,,,
18596,03/01/20 04:45:00 AM,8.94,13.54,,,
18597,03/01/20 05:00:00 AM,8.88,13.50,,,
18598,03/01/20 05:15:00 AM,8.86,13.46,,,
18599,03/01/20 05:30:00 AM,8.80,13.42,,,
18600,03/01/20 05:45:00 AM,8.88,13.38,,,
18601,03/01/20 06:00:00 AM,8.83,13.36,,,
18602,03/01/20 06:15:00 AM,8.87,13.34,,,
18603,03/01/20 06:30:00 AM,8.85,13.32,,,
18604,03/01/20 06:45:00 AM,8.83,13.30,,,
18605,03/01/20 07:00:00 AM,8.69,13.28,,,
18606,03/01/20 07:15:00 AM,8.68,13.26,,,
18607,03/01/20 07:30:00 AM,8.76,13.26,,,
18608,03/01/20 07:45:00 AM,8.72,13.24,,,
18609,03/01/20 08:00:00 AM,8.64,13.22,,,
18610,03/01/20 08:15:00 AM,8.71,13.20,,,
18611,03/01/20 08:30:00 AM,8.52,13.20,,,
18612,03/01/20 08:45:00 AM,8.45,13.22,,,
18613,03/01/20 09:00:00 AM,8.43,13.22,,,
18614,03/01/20 09:15:00 AM,8.50,13.20,,,
18615,03/01/20 09:30:00 AM,8.60,13.22,,,
18616,03/01/20 09:45:00 AM,8.64,13.22,,,
18617,03/01/20 10:00:00 AM,8.53,13.24,,,
18618,03/01/20 10:15:00 AM,8.43,13.24,,,
18619,03/01/20 10:30:00 AM,8.61,13.22,,,
18620,03/01/20 10:45:00 AM,8.37,13.26,,,
18621,03/01/20 11:00:00 AM,8.25,13.28,,,
18622,03/01/20 11:15:00 AM,8.03,13.30,,,
18623,03/01/20 11:30:00 AM,7.95,13.32,,,
18624,03/01/20 11:45:00 AM,8.12,13.34,,,
18625,03/01/20 12:00:00 PM,8.45,13.36,,,
18626,03/01/20 12:15:00 PM,8.60,13.38,,,
18627,03/01/20 12:30:00 PM,8.52,13.40,,,
18628,03/01/20 12:45:00 PM,8.73,13.42,,,
18629,03/01/20 01:00:00 PM,8.74,13.44,,,
18630,03/01/20 01:15:00 PM,9.00,13.46,,,
18631,03/01/20 01:30:00 PM,9.04,13.46,,,
18632,03/01/20 01:45:00 PM,9.08,13.46,,,
18633,03/01/20 02:00:00 PM,8.97,13.46,,,
18634,03/01/20 02:15:00 PM,9.03,13.46,,,
18635,03/01/20 02:30:00 PM,9.06,13.48,,,
18636,03/01/20 02:45:00 PM,9.13,13.48,,,
18637,03/01/20 03:00:00 PM,9.07,13.48,,,
18638,03/01/20 03:15:00 PM,9.14,13.46,,,
18639,03/01/20 03:30:00 PM,9.13,13.44,,,
18640,03/01/20 03:45:00 PM,9.17,13.42,,,
18641,03/01/20 04:00:00 PM,9.15,13.42,,,
18642,03/01/20 04:15:00 PM,9.14,13.40,,,
18643,03/01/20 04:30:00 PM,9.14,13.38,,,
18644,03/01/20 04:45:00 PM,9.10,13.38,,,
18645,03/01/20 05:00:00 PM,9.13,13.36,,,
18646,03/01/20 05:15:00 PM,9.18,13.36,,,
18647,03/01/20 05:30:00 PM,9.18,13.36,,,
18648,03/01/20 05:45:00 PM,9.14,13.36,,,
18649,03/01/20 06:00:00 PM,9.15,13.36,,,
18650,03/01/20 06:15:00 PM,9.14,13.36,,,
18651,03/01/20 06:30:00 PM,9.06,13.36,,,
18652,03/01/20 06:45:00 PM,9.09,13.36,,,
18653,03/01/20 07:00:00 PM,9.09,13.36,,,
18654,03/01/20 07:15:00 PM,9.15,13.36,,,
18655,03/01/20 07:30:00 PM,9.17,13.34,,,
18656,03/01/20 07:45:00 PM,9.13,13.34,,,
18657,03/01/20 08:00:00 PM,9.18,13.32,,,
18658,03/01/20 08:15:00 PM,9.01,13.32,,,
18659,03/01/20 08:30:00 PM,9.16,13.30,,,
18660,03/01/20 08:45:00 PM,9.11,13.30,,,
18661,03/01/20 09:00:00 PM,9.16,13.28,,,
18662,03/01/20 09:15:00 PM,9.20,13.26,,,
18663,03/01/20 09:30:00 PM,9.10,13.26,,,
18664,03/01/20 09:45:00 PM,9.15,13.24,,,
18665,03/01/20 10:00:00 PM,9.09,13.24,,,
18666,03/01/20 10:15:00 PM,9.12,13.22,,,
18667,03/01/20 10:30:00 PM,9.08,13.20,,,
18668,03/01/20 10:45:00 PM,9.03,13.18,,,
18669,03/01/20 11:00:00 PM,9.06,13.18,,,
18670,03/01/20 11:15:00 PM,9.04,13.16,,,
18671,03/01/20 11:30:00 PM,9.16,13.14,,,
18672,03/01/20 11:45:00 PM,9.12,13.12,,,
18673,03/02/20 12:00:00 AM,9.17,13.10,,,
18674,03/02/20 12:15:00 AM,9.24,13.08,,,
18675,03/02/20 12:30:00 AM,9.27,13.06,,,
18676,03/02/20 12:45:00 AM,9.28,13.04,,,
18677,03/02/20 01:00:00 AM,9.17,13.00,,,
18678,03/02/20 01:15:00 AM,9.20,12.98,,,
18679,03/02/20 01:30:00 AM,9.21,12.96,,,
18680,03/02/20 01:45:00 AM,9.26,12.92,,,
18681,03/02/20 02:00:00 AM,9.14,12.90,,,
18682,03/02/20 02:15:00 AM,8.80,12.86,,,
18683,03/02/20 02:30:00 AM,8.82,12.82,,,
18684,03/02/20 02:45:00 AM,9.06,12.80,,,
18685,03/02/20 03:00:00 AM,9.20,12.78,,,
18686,03/02/20 03:15:00 AM,9.23,12.74,,,
18687,03/02/20 03:30:00 AM,9.14,12.72,,,
18688,03/02/20 03:45:00 AM,9.20,12.68,,,
18689,03/02/20 04:00:00 AM,9.27,12.64,,,
18690,03/02/20 04:15:00 AM,9.31,12.60,,,
18691,03/02/20 04:30:00 AM,9.22,12.58,,,
18692,03/02/20 04:45:00 AM,9.11,12.56,,,
18693,03/02/20 05:00:00 AM,9.16,12.54,,,
18694,03/02/20 05:15:00 AM,9.23,12.50,,,
18695,03/02/20 05:30:00 AM,9.06,12.48,,,
18696,03/02/20 05:45:00 AM,9.13,12.44,,,
18697,03/02/20 06:00:00 AM,9.22,12.42,,,
18698,03/02/20 06:15:00 AM,9.22,12.38,,,
18699,03/02/20 06:30:00 AM,9.10,12.34,,,
18700,03/02/20 06:45:00 AM,9.11,12.30,,,
18701,03/02/20 07:00:00 AM,9.11,12.28,,,
18702,03/02/20 07:15:00 AM,9.06,12.26,,,
18703,03/02/20 07:30:00 AM,9.03,12.22,,,
18704,03/02/20 07:45:00 AM,8.76,12.20,,,
18705,03/02/20 08:00:00 AM,8.81,12.18,,,
18706,03/02/20 08:15:00 AM,8.71,12.20,,,
18707,03/02/20 08:30:00 AM,8.73,12.18,,,
18708,03/02/20 08:45:00 AM,8.85,12.14,,,
18709,03/02/20 09:00:00 AM,8.85,12.12,,,
18710,03/02/20 09:15:00 AM,8.91,12.12,,,
18711,03/02/20 09:30:00 AM,9.01,12.12,,,
18712,03/02/20 09:45:00 AM,9.13,12.12,,,
18713,03/02/20 10:00:00 AM,9.16,12.12,,,
18714,03/02/20 10:15:00 AM,9.08,12.12,,,
18715,03/02/20 10:30:00 AM,9.20,12.14,,,
18716,03/02/20 10:45:00 AM,9.22,12.14,,,
18717,03/02/20 11:00:00 AM,9.15,12.16,,,
18718,03/02/20 11:15:00 AM,9.07,12.20,,,
18719,03/02/20 11:30:00 AM,9.26,12.26,,,
18720,03/02/20 11:45:00 AM,9.22,12.28,,,
18721,03/02/20 12:00:00 PM,9.26,12.28,,,
18722,03/02/20 12:15:00 PM,9.29,12.30,,,
18723,03/02/20 12:30:00 PM,9.30,12.32,,,
18724,03/02/20 12:45:00 PM,9.20,12.36,,,
18725,03/02/20 01:00:00 PM,9.06,12.44,,,
18726,03/02/20 01:15:00 PM,9.13,12.50,,,
18727,03/02/20 01:30:00 PM,9.15,12.52,,,
18728,03/02/20 01:45:00 PM,9.22,12.52,,,
18729,03/02/20 02:00:00 PM,9.32,12.54,,,
18730,03/02/20 02:15:00 PM,9.30,12.54,,,
18731,03/02/20 02:30:00 PM,9.30,12.50,,,
18732,03/02/20 02:45:00 PM,9.23,12.50,,,
18733,03/02/20 03:00:00 PM,9.39,12.50,,,
18734,03/02/20 03:15:00 PM,9.36,12.48,,,
18735,03/02/20 03:30:00 PM,9.29,12.46,,,
18736,03/02/20 03:45:00 PM,9.45,12.44,,,
18737,03/02/20 04:00:00 PM,9.43,12.44,,,
18738,03/02/20 04:15:00 PM,9.46,12.42,,,
18739,03/02/20 04:30:00 PM,9.38,12.42,,,
18740,03/02/20 04:45:00 PM,9.37,12.42,,,
18741,03/02/20 05:00:00 PM,9.39,12.40,,,
18742,03/02/20 05:15:00 PM,9.40,12.40,,,
18743,03/02/20 05:30:00 PM,9.37,12.38,,,
18744,03/02/20 05:45:00 PM,9.48,12.38,,,
18745,03/02/20 06:00:00 PM,9.47,12.36,,,
18746,03/02/20 06:15:00 PM,9.50,12.36,,,
18747,03/02/20 06:30:00 PM,9.51,12.34,,,
18748,03/02/20 06:45:00 PM,9.46,12.32,,,
18749,03/02/20 07:00:00 PM,9.53,12.30,,,
18750,03/02/20 07:15:00 PM,9.51,12.26,,,
18751,03/02/20 07:30:00 PM,9.53,12.24,,,
18752,03/02/20 07:45:00 PM,9.48,12.22,,,
18753,03/02/20 08:00:00 PM,9.59,12.20,,,
18754,03/02/20 08:15:00 PM,9.55,12.20,,,
18755,03/02/20 08:30:00 PM,9.60,12.20,,,
18756,03/02/20 08:45:00 PM,9.63,12.18,,,
18757,03/02/20 09:00:00 PM,9.63,12.20,,,
18758,03/02/20 09:15:00 PM,9.57,12.20,,,
18759,03/02/20 09:30:00 PM,9.49,12.20,,,
18760,03/02/20 09:45:00 PM,9.50,12.20,,,
18761,03/02/20 10:00:00 PM,9.49,12.18,,,
18762,03/02/20 10:15:00 PM,9.44,12.18,,,
18763,03/02/20 10:30:00 PM,8.57,12.16,,,
18764,03/02/20 10:45:00 PM,8.78,12.14,,,
18765,03/02/20 11:00:00 PM,8.93,12.14,,,
18766,03/02/20 11:15:00 PM,8.96,12.12,,,
18767,03/02/20 11:30:00 PM,9.08,12.12,,,
18768,03/02/20 11:45:00 PM,9.29,12.10,,,
18769,03/03/20 12:00:00 AM,9.37,12.10,,,
18770,03/03/20 12:15:00 AM,9.32,12.10,,,
18771,03/03/20 12:30:00 AM,9.27,12.08,,,
18772,03/03/20 12:45:00 AM,9.18,12.08,,,
18773,03/03/20 01:00:00 AM,9.15,12.08,,,
18774,03/03/20 01:15:00 AM,9.21,12.06,,,
18775,03/03/20 01:30:00 AM,9.29,12.06,,,
18776,03/03/20 01:45:00 AM,9.35,12.04,,,
18777,03/03/20 02:00:00 AM,9.46,12.02,,,
18778,03/03/20 02:15:00 AM,9.37,12.00,,,
18779,03/03/20 02:30:00 AM,9.50,12.00,,,
18780,03/03/20 02:45:00 AM,9.50,11.98,,,
18781,03/03/20 03:00:00 AM,9.40,11.96,,,
18782,03/03/20 03:15:00 AM,9.51,11.94,,,
18783,03/03/20 03:30:00 AM,9.53,11.92,,,
18784,03/03/20 03:45:00 AM,9.62,11.90,,,
18785,03/03/20 04:00:00 AM,9.62,11.90,,,
18786,03/03/20 04:15:00 AM,9.59,11.88,,,
18787,03/03/20 04:30:00 AM,9.62,11.88,,,
18788,03/03/20 04:45:00 AM,9.63,11.88,,,
18789,03/03/20 05:00:00 AM,9.60,11.88,,,
18790,03/03/20 05:15:00 AM,9.57,11.86,,,
18791,03/03/20 05:30:00 AM,9.60,11.86,,,
18792,03/03/20 05:45:00 AM,9.59,11.86,,,
18793,03/03/20 06:00:00 AM,9.55,11.90,,,
18794,03/03/20 06:15:00 AM,9.52,11.92,,,
18795,03/03/20 06:30:00 AM,9.47,11.94,,,
18796,03/03/20 06:45:00 AM,9.43,11.96,,,
18797,03/03/20 07:00:00 AM,9.41,11.98,,,
18798,03/03/20 07:15:00 AM,9.35,12.00,,,
18799,03/03/20 07:30:00 AM,9.34,12.02,,,
18800,03/03/20 07:45:00 AM,9.31,12.02,,,
18801,03/03/20 08:00:00 AM,9.29,12.02,,,
18802,03/03/20 08:15:00 AM,9.24,12.00,,,
18803,03/03/20 08:30:00 AM,9.31,12.02,,,
18804,03/03/20 08:45:00 AM,9.23,12.00,,,
18805,03/03/20 09:00:00 AM,9.26,12.02,,,
18806,03/03/20 09:15:00 AM,9.21,12.02,,,
18807,03/03/20 09:30:00 AM,9.13,12.02,,,
18808,03/03/20 09:45:00 AM,9.15,12.04,,,
18809,03/03/20 10:00:00 AM,9.20,12.04,,,
18810,03/03/20 10:15:00 AM,9.19,12.04,,,
18811,03/03/20 10:30:00 AM,9.25,12.04,,,
18812,03/03/20 10:45:00 AM,9.19,12.06,,,
18813,03/03/20 11:00:00 AM,9.10,12.08,,,
18814,03/03/20 11:15:00 AM,9.01,12.10,,,
18815,03/03/20 11:30:00 AM,9.06,12.12,,,
18816,03/03/20 11:45:00 AM,9.33,12.18,,,
18817,03/03/20 12:00:00 PM,9.36,12.24,,,
18818,03/03/20 12:15:00 PM,9.37,12.30,,,
18819,03/03/20 12:30:00 PM,9.36,12.36,,,
18820,03/03/20 12:45:00 PM,9.51,12.42,,,
18821,03/03/20 01:00:00 PM,9.35,12.54,,,
18822,03/03/20 01:15:00 PM,9.41,12.58,,,
18823,03/03/20 01:30:00 PM,9.47,12.56,,,
18824,03/03/20 01:45:00 PM,9.40,12.56,,,
18825,03/03/20 02:00:00 PM,9.38,12.56,,,
18826,03/03/20 02:15:00 PM,9.41,12.54,,,
18827,03/03/20 02:30:00 PM,9.45,12.54,,,
18828,03/03/20 02:45:00 PM,9.51,12.56,,,
18829,03/03/20 03:00:00 PM,9.60,12.58,,,
18830,03/03/20 03:15:00 PM,9.58,12.62,,,
18831,03/03/20 03:30:00 PM,9.47,12.64,,,
18832,03/03/20 03:45:00 PM,9.49,12.68,,,
18833,03/03/20 04:00:00 PM,9.53,12.72,,,
18834,03/03/20 04:15:00 PM,9.48,12.78,,,
18835,03/03/20 04:30:00 PM,9.49,12.86,,,
18836,03/03/20 04:45:00 PM,9.53,12.92,,,
18837,03/03/20 05:00:00 PM,9.60,12.98,,,
18838,03/03/20 05:15:00 PM,9.55,13.06,,,
18839,03/03/20 05:30:00 PM,9.58,13.12,,,
18840,03/03/20 05:45:00 PM,9.58,13.16,,,
18841,03/03/20 06:00:00 PM,9.55,13.16,,,
18842,03/03/20 06:15:00 PM,9.62,13.16,,,
18843,03/03/20 06:30:00 PM,9.62,13.14,,,
18844,03/03/20 06:45:00 PM,9.59,13.12,,,
18845,03/03/20 07:00:00 PM,9.64,13.06,,,
18846,03/03/20 07:15:00 PM,9.73,13.00,,,
18847,03/03/20 07:30:00 PM,9.76,12.96,,,
18848,03/03/20 07:45:00 PM,9.77,12.92,,,
18849,03/03/20 08:00:00 PM,9.75,12.90,,,
18850,03/03/20 08:15:00 PM,9.70,12.88,,,
18851,03/03/20 08:30:00 PM,9.68,12.86,,,
18852,03/03/20 08:45:00 PM,9.71,12.86,,,
18853,03/03/20 09:00:00 PM,9.78,12.88,,,
18854,03/03/20 09:15:00 PM,9.83,12.88,,,
18855,03/03/20 09:30:00 PM,9.79,12.90,,,
18856,03/03/20 09:45:00 PM,9.79,12.92,,,
18857,03/03/20 10:00:00 PM,9.81,12.94,,,
18858,03/03/20 10:15:00 PM,9.88,12.96,,,
18859,03/03/20 10:30:00 PM,9.80,12.98,,,
18860,03/03/20 10:45:00 PM,9.74,12.98,,,
18861,03/03/20 11:00:00 PM,9.67,13.00,,,
18862,03/03/20 11:15:00 PM,9.59,13.02,,,
18863,03/03/20 11:30:00 PM,9.51,13.02,,,
18864,03/03/20 11:45:00 PM,9.56,13.02,,,
18865,03/04/20 12:00:00 AM,9.57,13.04,,,
18866,03/04/20 12:15:00 AM,9.52,13.04,,,
18867,03/04/20 12:30:00 AM,9.48,13.04,,,
18868,03/04/20 12:45:00 AM,9.42,13.04,,,
18869,03/04/20 01:00:00 AM,9.39,13.04,,,
18870,03/04/20 01:15:00 AM,9.34,13.04,,,
18871,03/04/20 01:30:00 AM,9.31,13.02,,,
18872,03/04/20 01:45:00 AM,9.29,13.02,,,
18873,03/04/20 02:00:00 AM,9.33,13.00,,,
18874,03/04/20 02:15:00 AM,9.25,13.00,,,
18875,03/04/20 02:30:00 AM,9.09,12.98,,,
18876,03/04/20 02:45:00 AM,9.21,12.96,,,
18877,03/04/20 03:00:00 AM,9.22,12.94,,,
18878,03/04/20 03:15:00 AM,9.29,12.92,,,
18879,03/04/20 03:30:00 AM,9.34,12.90,,,
18880,03/04/20 03:45:00 AM,9.24,12.88,,,
18881,03/04/20 04:00:00 AM,9.10,12.86,,,
18882,03/04/20 04:15:00 AM,9.15,12.84,,,
18883,03/04/20 04:30:00 AM,9.44,12.82,,,
18884,03/04/20 04:45:00 AM,9.49,12.82,,,
18885,03/04/20 05:00:00 AM,9.48,12.82,,,
18886,03/04/20 05:15:00 AM,9.43,12.80,,,
18887,03/04/20 05:30:00 AM,9.47,12.78,,,
18888,03/04/20 05:45:00 AM,9.42,12.76,,,
18889,03/04/20 06:00:00 AM,9.36,12.76,,,
18890,03/04/20 06:15:00 AM,9.41,12.74,,,
18891,03/04/20 06:30:00 AM,9.50,12.76,,,
18892,03/04/20 06:45:00 AM,9.53,12.78,,,
18893,03/04/20 07:00:00 AM,9.38,12.80,,,
18894,03/04/20 07:15:00 AM,9.43,12.82,,,
18895,03/04/20 07:30:00 AM,9.32,12.84,,,
18896,03/04/20 07:45:00 AM,9.25,12.84,,,
18897,03/04/20 08:00:00 AM,9.31,12.86,,,
18898,03/04/20 08:15:00 AM,9.33,12.86,,,
18899,03/04/20 08:30:00 AM,9.25,12.88,,,
18900,03/04/20 08:45:00 AM,9.23,12.88,,,
18901,03/04/20 09:00:00 AM,9.17,12.90,,,
18902,03/04/20 09:15:00 AM,9.17,12.92,,,
18903,03/04/20 09:30:00 AM,9.18,12.94,,,
18904,03/04/20 09:45:00 AM,9.06,12.94,,,
18905,03/04/20 10:00:00 AM,9.03,12.94,,,
18906,03/04/20 10:15:00 AM,8.92,12.94,,,
18907,03/04/20 10:30:00 AM,8.95,12.94,,,
18908,03/04/20 10:45:00 AM,9.00,12.96,,,
18909,03/04/20 11:00:00 AM,9.16,13.00,,,
18910,03/04/20 11:15:00 AM,8.89,13.02,,,
18911,03/04/20 11:30:00 AM,8.62,13.06,,,
18912,03/04/20 11:45:00 AM,8.44,13.08,,,
18913,03/04/20 12:00:00 PM,8.21,13.10,,,
18914,03/04/20 12:15:00 PM,8.21,13.12,,,
18915,03/04/20 12:30:00 PM,8.22,13.16,,,
18916,03/04/20 12:45:00 PM,8.38,13.20,,,
18917,03/04/20 01:00:00 PM,8.43,13.24,,,
18918,03/04/20 01:15:00 PM,8.39,13.28,,,
18919,03/04/20 01:30:00 PM,8.37,13.26,,,
18920,03/04/20 01:45:00 PM,8.41,13.26,,,
18921,03/04/20 02:00:00 PM,8.50,13.28,,,
18922,03/04/20 02:15:00 PM,8.58,13.28,,,
18923,03/04/20 02:30:00 PM,8.64,13.28,,,
18924,03/04/20 02:45:00 PM,9.47,13.32,,,
