Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,Magnification,Ocular Units,Phylum,Class,Subclass,Order,Family,Genus,Species,Life Stage,Abundance,Size,Size with Tail,Notes,Qced
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,15,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,14,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,6,11.53333333,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,14,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,15,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,14,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,11,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,14,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,18,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,11,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,13,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,15,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,adult,1,15,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,adult,1,12,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,eucypris,adult,1,12,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,adult,1,23,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,adult,1,20,,,
MOK-USRR,3/16/20,net throw,4,5,280903,282798,153,30,4,40,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,adult,3,21.5,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,31,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,22,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,21,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,58,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,adult,1,39,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,24,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,17,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,26,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,27,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,25,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,23,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,26,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,19,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,27,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,18,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,20,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,20,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,24,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,22,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,83,20.35,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,35,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,43,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,35,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,33,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,38,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,38,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,35,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,36,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,34,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,30,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,44,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,37,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,3,36.5,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,nauplii,10,11.5,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,adult,1,26,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,63,68,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,50,53,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,61,66,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,27,33,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,64,82,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,adult,1,53,60.4,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,mendotae,adult,1,30,42,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,25,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,30,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,24,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,26,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,21,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,21,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,22,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,25,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,34,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,28,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,18,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,19,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,35,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,20,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,30,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,22,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,1,35,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,adult,20,23.95,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,adult,1,34,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,adult,1,56,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,adult,1,45,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,14,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,21,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,21,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,14,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,11,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,adult,22,13.3,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,8,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,9,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,12,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,10,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,11,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,8,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,adult,65,10.45,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,adult,1,28,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,adult,1,28,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,adult,1,26,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,13,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,17,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,18,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,adult,1,16,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,15,,,
XSSAC,3/16/20,net throw,4,5,312400,313903,153,30,4,40,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,adult,1,16,,,
