"Plot Title: 20568252"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
13014,07/27/19 03:46:50 AM,5.60,24.36,,,,,
13015,07/27/19 04:01:50 AM,5.49,24.36,,,,,
13016,07/27/19 04:16:50 AM,5.86,24.38,,,,,
13017,07/27/19 04:31:50 AM,5.59,24.34,,,,,
13018,07/27/19 04:46:50 AM,5.40,24.26,,,,,
13019,07/27/19 05:01:50 AM,5.76,24.24,,,,,
13020,07/27/19 05:16:50 AM,5.60,24.16,,,,,
13021,07/27/19 05:31:50 AM,5.75,24.10,,,,,
13022,07/27/19 05:46:50 AM,5.81,24.04,,,,,
13023,07/27/19 06:01:50 AM,5.89,23.96,,,,,
13024,07/27/19 06:16:50 AM,5.87,23.88,,,,,
13025,07/27/19 06:31:50 AM,5.89,23.80,,,,,
13026,07/27/19 06:46:50 AM,5.99,23.72,,,,,
13027,07/27/19 07:01:50 AM,6.06,23.64,,,,,
13028,07/27/19 07:16:50 AM,5.97,23.56,,,,,
13029,07/27/19 07:31:50 AM,5.96,23.50,,,,,
13030,07/27/19 07:46:50 AM,5.97,23.46,,,,,
13031,07/27/19 08:01:50 AM,6.02,23.42,,,,,
13032,07/27/19 08:16:50 AM,6.18,23.42,,,,,
13033,07/27/19 08:31:50 AM,6.15,23.38,,,,,
13034,07/27/19 08:46:50 AM,6.29,23.38,,,,,
13035,07/27/19 09:01:50 AM,6.55,23.32,,,,,
13036,07/27/19 09:16:50 AM,6.79,23.16,,,,,
13037,07/27/19 09:31:50 AM,7.04,23.00,,,,,
13038,07/27/19 09:46:50 AM,7.28,22.54,,,,,
13039,07/27/19 10:01:50 AM,7.66,21.60,,,,,
13040,07/27/19 10:16:50 AM,8.84,21.70,,,,,
13041,07/27/19 10:31:50 AM,8.85,21.20,,,,,
13042,07/27/19 10:46:50 AM,8.78,21.50,,,,,
13043,07/27/19 11:01:50 AM,8.62,22.26,,,,,
13044,07/27/19 11:16:50 AM,8.42,23.04,,,,,
13045,07/27/19 11:31:50 AM,8.13,24.40,,,,,
13046,07/27/19 11:46:50 AM,7.93,25.36,,,,,
13047,07/27/19 12:01:50 PM,7.51,26.70,,,,,
13048,07/27/19 12:16:50 PM,7.28,27.96,,,,,
13049,07/27/19 12:31:50 PM,7.14,28.38,,,,,
13050,07/27/19 12:46:50 PM,7.35,28.90,,,,,
13051,07/27/19 01:01:50 PM,7.61,29.74,,,,,
13052,07/27/19 01:16:50 PM,7.69,30.26,,,,,
13053,07/27/19 01:31:50 PM,7.77,30.36,,,,,
13054,07/27/19 01:46:50 PM,7.71,30.76,,,,,
13055,07/27/19 02:01:50 PM,7.52,31.24,,,,,
13056,07/27/19 02:16:50 PM,7.95,31.52,,,,,
13057,07/27/19 02:31:50 PM,7.59,31.20,,,,,
13058,07/27/19 02:46:50 PM,7.12,30.64,,,,,
13059,07/27/19 03:01:50 PM,7.23,30.26,,,,,
13060,07/27/19 03:16:50 PM,7.21,29.78,,,,,
13061,07/27/19 03:31:50 PM,7.34,29.18,,,,,
13062,07/27/19 03:46:50 PM,7.29,29.10,,,,,
13063,07/27/19 04:01:50 PM,7.26,28.88,,,,,
13064,07/27/19 04:16:50 PM,7.18,28.48,,,,,
13065,07/27/19 04:31:50 PM,7.19,28.56,,,,,
13066,07/27/19 04:46:50 PM,7.57,28.58,,,,,
13067,07/27/19 05:01:50 PM,7.67,28.76,,,,,
13068,07/27/19 05:16:50 PM,7.66,28.92,,,,,
13069,07/27/19 05:31:50 PM,7.47,29.16,,,,,
13070,07/27/19 05:46:50 PM,7.35,29.50,,,,,
13071,07/27/19 06:01:50 PM,7.49,29.72,,,,,
13072,07/27/19 06:16:50 PM,7.33,29.94,,,,,
13073,07/27/19 06:31:50 PM,7.17,30.18,,,,,
13074,07/27/19 06:46:50 PM,7.30,30.48,,,,,
13075,07/27/19 07:01:50 PM,7.28,30.78,,,,,
13076,07/27/19 07:16:50 PM,7.10,31.08,,,,,
13077,07/27/19 07:31:50 PM,7.03,31.44,,,,,
13078,07/27/19 07:46:50 PM,7.36,30.86,,,,,
13079,07/27/19 08:01:50 PM,7.69,29.28,,,,,
13080,07/27/19 08:16:50 PM,7.82,27.82,,,,,
13081,07/27/19 08:31:50 PM,8.05,26.72,,,,,
13082,07/27/19 08:46:50 PM,8.11,25.76,,,,,
13083,07/27/19 09:01:50 PM,8.22,24.84,,,,,
13084,07/27/19 09:16:50 PM,8.31,24.26,,,,,
13085,07/27/19 09:31:50 PM,8.39,23.88,,,,,
13086,07/27/19 09:46:50 PM,8.44,23.48,,,,,
13087,07/27/19 10:01:50 PM,8.49,23.08,,,,,
13088,07/27/19 10:16:50 PM,8.59,22.80,,,,,
13089,07/27/19 10:31:50 PM,8.65,22.60,,,,,
13090,07/27/19 10:46:50 PM,6.69,22.50,,,,,
13091,07/27/19 11:01:50 PM,5.98,24.06,,,,,
13092,07/27/19 11:16:50 PM,5.70,25.32,,,,,
13093,07/27/19 11:31:50 PM,5.94,25.94,,,,,
13094,07/27/19 11:46:50 PM,5.79,26.28,,,,,
13095,07/28/19 12:01:50 AM,6.26,26.46,,,,,
13096,07/28/19 12:16:50 AM,6.67,26.38,,,,,
13097,07/28/19 12:31:50 AM,6.22,26.34,,,,,
13098,07/28/19 12:46:50 AM,6.31,26.26,,,,,
13099,07/28/19 01:01:50 AM,6.28,26.18,,,,,
13100,07/28/19 01:16:50 AM,6.11,26.06,,,,,
13101,07/28/19 01:31:50 AM,6.25,25.88,,,,,
13102,07/28/19 01:46:50 AM,6.28,25.78,,,,,
13103,07/28/19 02:01:50 AM,6.23,25.70,,,,,
13104,07/28/19 02:16:50 AM,6.30,25.60,,,,,
13105,07/28/19 02:31:50 AM,6.23,25.46,,,,,
13106,07/28/19 02:46:50 AM,6.07,25.30,,,,,
13107,07/28/19 03:01:50 AM,6.11,25.08,,,,,
13108,07/28/19 03:16:50 AM,6.20,24.88,,,,,
13109,07/28/19 03:31:50 AM,6.09,24.68,,,,,
13110,07/28/19 03:46:50 AM,6.20,24.48,,,,,
13111,07/28/19 04:01:50 AM,6.21,24.32,,,,,
13112,07/28/19 04:16:50 AM,5.94,24.16,,,,,
13113,07/28/19 04:31:50 AM,5.79,24.02,,,,,
13114,07/28/19 04:46:50 AM,5.70,24.16,,,,,
13115,07/28/19 05:01:50 AM,5.61,24.36,,,,,
13116,07/28/19 05:16:50 AM,5.46,24.36,,,,,
13117,07/28/19 05:31:50 AM,5.33,24.36,,,,,
13118,07/28/19 05:46:50 AM,5.68,24.42,,,,,
13119,07/28/19 06:01:50 AM,5.43,24.36,,,,,
13120,07/28/19 06:16:50 AM,5.71,24.32,,,,,
13121,07/28/19 06:31:50 AM,5.45,24.22,,,,,
13122,07/28/19 06:46:50 AM,5.75,24.14,,,,,
13123,07/28/19 07:01:50 AM,6.00,24.10,,,,,
13124,07/28/19 07:16:50 AM,5.98,24.10,,,,,
13125,07/28/19 07:31:50 AM,6.08,24.10,,,,,
13126,07/28/19 07:46:50 AM,6.01,24.08,,,,,
13127,07/28/19 08:01:50 AM,6.03,24.08,,,,,
13128,07/28/19 08:16:50 AM,6.10,24.14,,,,,
13129,07/28/19 08:31:50 AM,6.22,24.18,,,,,
13130,07/28/19 08:46:50 AM,6.28,24.24,,,,,
13131,07/28/19 09:01:50 AM,6.53,24.32,,,,,
13132,07/28/19 09:16:50 AM,6.53,24.38,,,,,
13133,07/28/19 09:31:50 AM,6.81,24.50,,,,,
13134,07/28/19 09:46:50 AM,6.94,24.52,,,,,
13135,07/28/19 10:01:50 AM,6.90,24.60,,,,,
13136,07/28/19 10:16:50 AM,6.84,24.52,,,,,
13137,07/28/19 10:31:50 AM,7.82,24.28,,,,,
13138,07/28/19 10:46:50 AM,8.43,24.04,,,,,
13139,07/28/19 11:01:50 AM,8.18,24.44,,,,,
13140,07/28/19 11:16:50 AM,8.01,25.10,,,,,
13141,07/28/19 11:31:50 AM,7.70,26.44,,,,,
13142,07/28/19 11:46:50 AM,7.53,27.08,,,,,
13143,07/28/19 12:01:50 PM,7.33,28.10,,,,,
13144,07/28/19 12:16:50 PM,6.97,29.36,,,,,
13145,07/28/19 12:31:50 PM,7.02,29.58,,,,,
13146,07/28/19 12:46:50 PM,7.03,30.20,,,,,
13147,07/28/19 01:01:50 PM,7.01,31.22,,,,,
13148,07/28/19 01:16:50 PM,7.28,31.54,,,,,
13149,07/28/19 01:31:50 PM,7.39,31.62,,,,,
13150,07/28/19 01:46:50 PM,7.40,31.76,,,,,
13151,07/28/19 02:01:50 PM,7.36,32.08,,,,,
13152,07/28/19 02:16:50 PM,7.35,32.40,,,,,
13153,07/28/19 02:31:50 PM,7.40,32.80,,,,,
13154,07/28/19 02:46:50 PM,7.18,33.56,,,,,
13155,07/28/19 03:01:50 PM,7.32,33.70,,,,,
13156,07/28/19 03:16:50 PM,6.37,32.86,,,,,
13157,07/28/19 03:31:50 PM,6.64,31.36,,,,,
13158,07/28/19 03:46:50 PM,7.01,30.50,,,,,
13159,07/28/19 04:01:50 PM,6.90,30.58,,,,,
13160,07/28/19 04:16:50 PM,7.21,30.12,,,,,
13161,07/28/19 04:31:50 PM,7.52,29.68,,,,,
13162,07/28/19 04:46:50 PM,7.54,29.20,,,,,
13163,07/28/19 05:01:50 PM,7.72,28.84,,,,,
13164,07/28/19 05:16:50 PM,7.65,28.76,,,,,
13165,07/28/19 05:31:50 PM,7.70,28.70,,,,,
13166,07/28/19 05:46:50 PM,7.81,28.58,,,,,
13167,07/28/19 06:01:50 PM,7.56,28.72,,,,,
13168,07/28/19 06:16:50 PM,7.39,28.84,,,,,
13169,07/28/19 06:31:50 PM,7.34,28.76,,,,,
13170,07/28/19 06:46:50 PM,7.35,29.02,,,,,
13171,07/28/19 07:01:50 PM,7.36,29.10,,,,,
13172,07/28/19 07:16:50 PM,7.43,29.04,,,,,
13173,07/28/19 07:31:50 PM,7.33,28.94,,,,,
13174,07/28/19 07:46:50 PM,7.28,28.80,,,,,
13175,07/28/19 08:01:50 PM,7.12,28.60,,,,,
13176,07/28/19 08:16:50 PM,7.00,28.38,,,,,
13177,07/28/19 08:31:50 PM,7.08,28.16,,,,,
13178,07/28/19 08:46:50 PM,7.08,27.92,,,,,
13179,07/28/19 09:01:50 PM,7.21,27.72,,,,,
13180,07/28/19 09:16:50 PM,6.97,27.52,,,,,
13181,07/28/19 09:31:50 PM,7.01,27.32,,,,,
13182,07/28/19 09:46:50 PM,6.98,27.12,,,,,
13183,07/28/19 10:01:50 PM,6.81,26.90,,,,,
13184,07/28/19 10:16:50 PM,6.81,26.62,,,,,
13185,07/28/19 10:31:50 PM,6.43,26.40,,,,,
13186,07/28/19 10:46:50 PM,6.55,26.24,,,,,
13187,07/28/19 11:01:50 PM,6.59,26.18,,,,,
13188,07/28/19 11:16:50 PM,6.43,26.20,,,,,
13189,07/28/19 11:31:50 PM,6.25,26.28,,,,,
13190,07/28/19 11:46:50 PM,6.05,26.38,,,,,
13191,07/29/19 12:01:50 AM,6.00,26.48,,,,,
13192,07/29/19 12:16:50 AM,5.95,26.52,,,,,
13193,07/29/19 12:31:50 AM,5.73,26.46,,,,,
13194,07/29/19 12:46:50 AM,5.57,26.36,,,,,
13195,07/29/19 01:01:50 AM,6.41,26.20,,,,,
13196,07/29/19 01:16:50 AM,6.58,26.00,,,,,
13197,07/29/19 01:31:50 AM,6.39,25.88,,,,,
13198,07/29/19 01:46:50 AM,6.42,25.78,,,,,
13199,07/29/19 02:01:50 AM,6.53,25.70,,,,,
13200,07/29/19 02:16:50 AM,6.51,25.64,,,,,
13201,07/29/19 02:31:50 AM,6.37,25.54,,,,,
13202,07/29/19 02:46:50 AM,6.44,25.42,,,,,
13203,07/29/19 03:01:50 AM,6.32,25.30,,,,,
13204,07/29/19 03:16:50 AM,6.16,24.96,,,,,
13205,07/29/19 03:31:50 AM,6.35,24.56,,,,,
13206,07/29/19 03:46:50 AM,6.29,24.38,,,,,
13207,07/29/19 04:01:50 AM,6.41,24.28,,,,,
13208,07/29/19 04:16:50 AM,6.23,24.14,,,,,
13209,07/29/19 04:31:50 AM,6.27,23.88,,,,,
13210,07/29/19 04:46:50 AM,6.23,23.66,,,,,
13211,07/29/19 05:01:50 AM,6.55,23.40,,,,,
13212,07/29/19 05:16:50 AM,6.50,23.24,,,,,
13213,07/29/19 05:31:50 AM,6.49,23.18,,,,,
13214,07/29/19 05:46:50 AM,6.93,23.18,,,,,
13215,07/29/19 06:01:50 AM,6.57,23.16,,,,,
13216,07/29/19 06:16:50 AM,6.41,23.22,,,,,
13217,07/29/19 06:31:50 AM,6.04,23.46,,,,,
13218,07/29/19 06:46:50 AM,5.77,23.46,,,,,
13219,07/29/19 07:01:50 AM,5.50,23.44,,,,,
13220,07/29/19 07:16:50 AM,5.17,23.32,,,,,
13221,07/29/19 07:31:50 AM,4.93,23.08,,,,,
13222,07/29/19 07:46:50 AM,5.16,22.94,,,,,
13223,07/29/19 08:01:50 AM,5.29,22.92,,,,,
13224,07/29/19 08:16:50 AM,5.31,22.96,,,,,
13225,07/29/19 08:31:50 AM,5.94,23.02,,,,,
13226,07/29/19 08:46:50 AM,6.28,23.16,,,,,
13227,07/29/19 09:01:50 AM,6.52,23.30,,,,,
13228,07/29/19 09:16:50 AM,6.55,23.38,,,,,
13229,07/29/19 09:31:50 AM,6.58,23.44,,,,,
13230,07/29/19 09:46:50 AM,6.69,23.50,,,,,
13231,07/29/19 10:01:50 AM,6.61,23.60,,,,,
13232,07/29/19 10:16:50 AM,6.60,23.70,,,,,
13233,07/29/19 10:31:50 AM,6.69,23.82,,,,,
13234,07/29/19 10:46:50 AM,6.76,23.98,,,,,
13235,07/29/19 11:01:50 AM,6.83,24.16,,,,,
13236,07/29/19 11:16:50 AM,7.10,24.38,,,,,
13237,07/29/19 11:31:50 AM,7.11,24.72,,,,,
13238,07/29/19 11:46:50 AM,6.98,24.88,,,,,
13239,07/29/19 12:01:50 PM,7.32,25.10,,,,,
13240,07/29/19 12:16:50 PM,7.50,25.28,,,,,
13241,07/29/19 12:31:50 PM,7.96,24.86,,,,,
13242,07/29/19 12:46:50 PM,8.16,24.84,,,,,
13243,07/29/19 01:01:50 PM,7.86,25.52,,,,,
13244,07/29/19 01:16:50 PM,7.66,25.68,,,,,
13245,07/29/19 01:31:50 PM,7.74,25.76,,,,,
13246,07/29/19 01:46:50 PM,7.60,25.90,,,,,
13247,07/29/19 02:01:50 PM,7.50,26.02,,,,,
13248,07/29/19 02:16:50 PM,7.63,26.62,,,,,
13249,07/29/19 02:31:50 PM,7.66,27.24,,,,,
13250,07/29/19 02:46:50 PM,7.85,28.24,,,,,
13251,07/29/19 03:01:50 PM,7.97,29.02,,,,,
13252,07/29/19 03:16:50 PM,7.66,30.08,,,,,
13253,07/29/19 03:31:50 PM,8.05,30.56,,,,,
13254,07/29/19 03:46:50 PM,7.53,29.28,,,,,
13255,07/29/19 04:01:50 PM,7.48,28.48,,,,,
13256,07/29/19 04:16:50 PM,7.61,27.82,,,,,
13257,07/29/19 04:31:50 PM,7.44,27.64,,,,,
13258,07/29/19 04:46:50 PM,7.58,27.28,,,,,
13259,07/29/19 05:01:50 PM,7.67,27.06,,,,,
13260,07/29/19 05:16:50 PM,7.67,27.08,,,,,
13261,07/29/19 05:31:50 PM,7.63,27.08,,,,,
13262,07/29/19 05:46:50 PM,7.48,27.02,,,,,
13263,07/29/19 06:01:50 PM,7.48,26.94,,,,,
13264,07/29/19 06:16:50 PM,7.59,26.90,,,,,
13265,07/29/19 06:31:50 PM,7.54,26.84,,,,,
13266,07/29/19 06:46:50 PM,7.60,26.84,,,,,
13267,07/29/19 07:01:50 PM,7.57,26.82,,,,,
13268,07/29/19 07:16:50 PM,7.35,26.74,,,,,
13269,07/29/19 07:31:50 PM,7.34,26.64,,,,,
13270,07/29/19 07:46:50 PM,7.31,26.56,,,,,
13271,07/29/19 08:01:50 PM,7.16,26.54,,,,,
13272,07/29/19 08:16:50 PM,7.08,26.50,,,,,
13273,07/29/19 08:31:50 PM,7.05,26.44,,,,,
13274,07/29/19 08:46:50 PM,7.10,26.40,,,,,
13275,07/29/19 09:01:50 PM,7.03,26.34,,,,,
13276,07/29/19 09:16:50 PM,6.84,26.26,,,,,
13277,07/29/19 09:31:50 PM,6.74,26.20,,,,,
13278,07/29/19 09:46:50 PM,6.66,26.12,,,,,
13279,07/29/19 10:01:50 PM,6.61,26.04,,,,,
13280,07/29/19 10:16:50 PM,6.56,25.94,,,,,
13281,07/29/19 10:31:50 PM,6.41,25.82,,,,,
13282,07/29/19 10:46:50 PM,6.46,25.66,,,,,
13283,07/29/19 11:01:50 PM,6.42,25.50,,,,,
13284,07/29/19 11:16:50 PM,6.54,25.30,,,,,
13285,07/29/19 11:31:50 PM,6.58,25.14,,,,,
13286,07/29/19 11:46:50 PM,6.53,25.00,,,,,
13287,07/30/19 12:01:50 AM,6.40,24.92,,,,,
13288,07/30/19 12:16:50 AM,6.18,24.88,,,,,
13289,07/30/19 12:31:50 AM,6.04,24.90,,,,,
13290,07/30/19 12:46:50 AM,5.98,24.98,,,,,
13291,07/30/19 01:01:50 AM,6.01,24.98,,,,,
13292,07/30/19 01:16:50 AM,6.03,24.92,,,,,
13293,07/30/19 01:31:50 AM,5.99,24.88,,,,,
13294,07/30/19 01:46:50 AM,6.00,24.80,,,,,
13295,07/30/19 02:01:50 AM,5.93,24.72,,,,,
13296,07/30/19 02:16:50 AM,6.15,24.60,,,,,
13297,07/30/19 02:31:50 AM,6.10,24.48,,,,,
13298,07/30/19 02:46:50 AM,6.16,24.40,,,,,
13299,07/30/19 03:01:50 AM,6.08,24.36,,,,,
13300,07/30/19 03:16:50 AM,6.03,24.38,,,,,
13301,07/30/19 03:31:50 AM,6.04,24.36,,,,,
13302,07/30/19 03:46:50 AM,6.15,24.32,,,,,
13303,07/30/19 04:01:50 AM,6.18,24.24,,,,,
13304,07/30/19 04:16:50 AM,6.28,24.14,,,,,
13305,07/30/19 04:31:50 AM,6.39,24.02,,,,,
13306,07/30/19 04:46:50 AM,6.53,23.86,,,,,
13307,07/30/19 05:01:50 AM,6.44,23.68,,,,,
13308,07/30/19 05:16:50 AM,6.36,23.48,,,,,
13309,07/30/19 05:31:50 AM,6.27,23.32,,,,,
13310,07/30/19 05:46:50 AM,6.62,23.16,,,,,
13311,07/30/19 06:01:50 AM,6.67,23.00,,,,,
13312,07/30/19 06:16:50 AM,6.66,22.94,,,,,
13313,07/30/19 06:31:50 AM,6.67,22.92,,,,,
13314,07/30/19 06:46:50 AM,6.28,23.02,,,,,
13315,07/30/19 07:01:50 AM,5.94,23.04,,,,,
13316,07/30/19 07:16:50 AM,5.76,22.94,,,,,
13317,07/30/19 07:31:50 AM,5.68,22.82,,,,,
13318,07/30/19 07:46:50 AM,5.52,22.66,,,,,
13319,07/30/19 08:01:50 AM,5.33,22.44,,,,,
13320,07/30/19 08:16:50 AM,5.31,22.24,,,,,
13321,07/30/19 08:31:50 AM,5.43,22.12,,,,,
13322,07/30/19 08:46:50 AM,5.46,22.06,,,,,
13323,07/30/19 09:01:50 AM,5.61,22.10,,,,,
13324,07/30/19 09:16:50 AM,6.14,22.34,,,,,
13325,07/30/19 09:31:50 AM,6.68,22.66,,,,,
13326,07/30/19 09:46:50 AM,6.77,22.88,,,,,
13327,07/30/19 10:01:50 AM,6.81,22.98,,,,,
13328,07/30/19 10:16:50 AM,6.73,23.06,,,,,
13329,07/30/19 10:31:50 AM,6.72,23.14,,,,,
13330,07/30/19 10:46:50 AM,6.83,23.24,,,,,
13331,07/30/19 11:01:50 AM,6.87,23.34,,,,,
13332,07/30/19 11:16:50 AM,6.89,23.48,,,,,
13333,07/30/19 11:31:50 AM,6.98,23.64,,,,,
13334,07/30/19 11:46:50 AM,7.02,23.82,,,,,
13335,07/30/19 12:01:50 PM,7.03,23.96,,,,,
13336,07/30/19 12:16:50 PM,6.97,24.06,,,,,
13337,07/30/19 12:31:50 PM,7.42,24.20,,,,,
13338,07/30/19 12:46:50 PM,7.53,24.42,,,,,
13339,07/30/19 01:01:50 PM,7.47,24.62,,,,,
13340,07/30/19 01:16:50 PM,8.03,24.06,,,,,
13341,07/30/19 01:31:50 PM,8.30,23.68,,,,,
13342,07/30/19 01:46:50 PM,8.10,23.86,,,,,
13343,07/30/19 02:01:50 PM,7.96,24.22,,,,,
13344,07/30/19 02:16:50 PM,7.89,24.58,,,,,
13345,07/30/19 02:31:50 PM,7.70,25.22,,,,,
13346,07/30/19 02:46:50 PM,7.67,26.28,,,,,
13347,07/30/19 03:01:50 PM,7.66,27.30,,,,,
13348,07/30/19 03:16:50 PM,7.80,28.24,,,,,
13349,07/30/19 03:31:50 PM,7.70,28.96,,,,,
13350,07/30/19 03:46:50 PM,8.03,28.66,,,,,
13351,07/30/19 04:01:50 PM,7.97,29.56,,,,,
13352,07/30/19 04:16:50 PM,7.38,31.14,,,,,
13353,07/30/19 04:31:50 PM,6.90,31.44,,,,,
13354,07/30/19 04:46:50 PM,7.56,29.34,,,,,
13355,07/30/19 05:01:50 PM,7.42,28.20,,,,,
13356,07/30/19 05:16:50 PM,7.54,27.60,,,,,
13357,07/30/19 05:31:50 PM,7.53,27.16,,,,,
13358,07/30/19 05:46:50 PM,7.61,26.94,,,,,
13359,07/30/19 06:01:50 PM,7.58,26.72,,,,,
13360,07/30/19 06:16:50 PM,7.60,26.50,,,,,
13361,07/30/19 06:31:50 PM,7.52,26.32,,,,,
13362,07/30/19 06:46:50 PM,7.43,26.26,,,,,
13363,07/30/19 07:01:50 PM,7.34,26.20,,,,,
13364,07/30/19 07:16:50 PM,7.28,26.18,,,,,
13365,07/30/19 07:31:50 PM,7.18,26.14,,,,,
13366,07/30/19 07:46:50 PM,7.17,26.08,,,,,
13367,07/30/19 08:01:50 PM,7.27,25.98,,,,,
13368,07/30/19 08:16:50 PM,7.17,25.88,,,,,
13369,07/30/19 08:31:50 PM,7.04,25.80,,,,,
13370,07/30/19 08:46:50 PM,6.91,25.72,,,,,
13371,07/30/19 09:01:50 PM,6.92,25.64,,,,,
13372,07/30/19 09:16:50 PM,6.96,25.52,,,,,
13373,07/30/19 09:31:50 PM,6.83,25.44,,,,,
13374,07/30/19 09:46:50 PM,6.74,25.36,,,,,
13375,07/30/19 10:01:50 PM,6.74,25.28,,,,,
13376,07/30/19 10:16:50 PM,6.83,25.18,,,,,
13377,07/30/19 10:31:50 PM,6.75,25.06,,,,,
13378,07/30/19 10:46:50 PM,6.68,24.92,,,,,
13379,07/30/19 11:01:50 PM,6.72,24.76,,,,,
13380,07/30/19 11:16:50 PM,6.69,24.52,,,,,
13381,07/30/19 11:31:50 PM,6.57,24.22,,,,,
13382,07/30/19 11:46:50 PM,6.63,23.94,,,,,
13383,07/31/19 12:01:50 AM,6.74,23.56,,,,,
13384,07/31/19 12:16:50 AM,6.76,23.18,,,,,
13385,07/31/19 12:31:50 AM,6.75,22.80,,,,,
13386,07/31/19 12:46:50 AM,6.64,22.58,,,,,
13387,07/31/19 01:01:50 AM,6.38,22.66,,,,,
13388,07/31/19 01:16:50 AM,6.33,22.98,,,,,
13389,07/31/19 01:31:50 AM,6.20,23.32,,,,,
13390,07/31/19 01:46:50 AM,6.09,23.66,,,,,
13391,07/31/19 02:01:50 AM,5.99,23.84,,,,,
13392,07/31/19 02:16:50 AM,5.96,23.86,,,,,
13393,07/31/19 02:31:50 AM,5.95,23.84,,,,,
13394,07/31/19 02:46:50 AM,5.94,23.82,,,,,
13395,07/31/19 03:01:50 AM,5.96,23.76,,,,,
13396,07/31/19 03:16:50 AM,6.03,23.72,,,,,
13397,07/31/19 03:31:50 AM,5.98,23.66,,,,,
13398,07/31/19 03:46:50 AM,5.92,23.62,,,,,
13399,07/31/19 04:01:50 AM,5.86,23.62,,,,,
13400,07/31/19 04:16:50 AM,5.72,23.60,,,,,
13401,07/31/19 04:31:50 AM,5.85,23.58,,,,,
13402,07/31/19 04:46:50 AM,5.92,23.48,,,,,
13403,07/31/19 05:01:50 AM,6.08,23.40,,,,,
13404,07/31/19 05:16:50 AM,6.24,23.26,,,,,
13405,07/31/19 05:31:50 AM,6.30,23.18,,,,,
13406,07/31/19 05:46:50 AM,6.27,23.06,,,,,
13407,07/31/19 06:01:50 AM,6.52,22.90,,,,,
13408,07/31/19 06:16:50 AM,6.49,22.74,,,,,
13409,07/31/19 06:31:50 AM,6.51,22.54,,,,,
13410,07/31/19 06:46:50 AM,6.64,22.48,,,,,
13411,07/31/19 07:01:50 AM,6.68,22.44,,,,,
13412,07/31/19 07:16:50 AM,6.61,22.36,,,,,
13413,07/31/19 07:31:50 AM,6.41,22.38,,,,,
13414,07/31/19 07:46:50 AM,5.99,22.40,,,,,
13415,07/31/19 08:01:50 AM,5.89,22.30,,,,,
13416,07/31/19 08:16:50 AM,5.67,22.16,,,,,
13417,07/31/19 08:31:50 AM,5.55,22.00,,,,,
13418,07/31/19 08:46:50 AM,5.40,21.82,,,,,
13419,07/31/19 09:01:50 AM,5.63,21.74,,,,,
13420,07/31/19 09:16:50 AM,5.57,21.64,,,,,
13421,07/31/19 09:31:50 AM,5.36,21.54,,,,,
13422,07/31/19 09:46:50 AM,5.56,21.50,,,,,
13423,07/31/19 10:01:50 AM,5.72,21.72,,,,,
13424,07/31/19 10:16:50 AM,5.71,21.92,,,,,
13425,07/31/19 10:31:50 AM,6.61,22.50,,,,,
13426,07/31/19 10:46:50 AM,6.31,22.62,,,,,
13427,07/31/19 11:01:50 AM,6.33,22.68,,,,,
13428,07/31/19 11:16:50 AM,6.40,22.96,,,,,
13429,07/31/19 11:31:50 AM,6.59,23.16,,,,,
13430,07/31/19 11:46:50 AM,6.76,23.36,,,,,
13431,07/31/19 12:01:50 PM,6.97,23.72,,,,,
13432,07/31/19 12:16:50 PM,6.98,24.00,,,,,
13433,07/31/19 12:31:50 PM,6.87,24.18,,,,,
13434,07/31/19 12:46:50 PM,7.01,24.38,,,,,
13435,07/31/19 01:01:50 PM,6.90,24.58,,,,,
13436,07/31/19 01:16:50 PM,6.96,24.86,,,,,
13437,07/31/19 01:31:50 PM,6.92,25.16,,,,,
13438,07/31/19 01:46:50 PM,6.93,25.42,,,,,
13439,07/31/19 02:01:50 PM,8.02,25.52,,,,,
13440,07/31/19 02:16:50 PM,8.13,25.54,,,,,
13441,07/31/19 02:31:50 PM,7.73,26.26,,,,,
13442,07/31/19 02:46:50 PM,7.45,27.62,,,,,
13443,07/31/19 03:01:50 PM,7.02,28.60,,,,,
13444,07/31/19 03:16:50 PM,7.04,29.54,,,,,
13445,07/31/19 03:31:50 PM,6.76,30.90,,,,,
13446,07/31/19 03:46:50 PM,7.01,30.52,,,,,
13447,07/31/19 04:01:50 PM,7.32,31.48,,,,,
13448,07/31/19 04:16:50 PM,6.94,32.80,,,,,
13449,07/31/19 04:31:50 PM,7.18,32.36,,,,,
13450,07/31/19 04:46:50 PM,7.44,32.62,,,,,
13451,07/31/19 05:01:50 PM,6.88,34.14,,,,,
13452,07/31/19 05:16:50 PM,6.31,33.28,,,,,
13453,07/31/19 05:31:50 PM,6.68,30.66,,,,,
13454,07/31/19 05:46:50 PM,6.99,29.08,,,,,
13455,07/31/19 06:01:50 PM,7.26,27.94,,,,,
13456,07/31/19 06:16:50 PM,7.60,27.08,,,,,
13457,07/31/19 06:31:50 PM,7.55,26.74,,,,,
13458,07/31/19 06:46:50 PM,7.75,26.06,,,,,
13459,07/31/19 07:01:50 PM,7.74,25.98,,,,,
13460,07/31/19 07:16:50 PM,7.67,25.78,,,,,
13461,07/31/19 07:31:50 PM,7.52,25.64,,,,,
13462,07/31/19 07:46:50 PM,7.42,25.46,,,,,
