"Plot Title: 20568251"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568251, SEN S/N: 20568251)","Temp, °C (LGR S/N: 20568251, SEN S/N: 20568251)","Coupler Attached (LGR S/N: 20568251)","Host Connected (LGR S/N: 20568251)","Coupler Detached (LGR S/N: 20568251)","Stopped (LGR S/N: 20568251)","End Of File (LGR S/N: 20568251)"
10976,04/01/20 07:00:00 PM,3.76,22.12,,,,,
10977,04/01/20 07:15:00 PM,3.56,22.12,,,,,
10978,04/01/20 07:30:00 PM,3.75,22.16,,,,,
10979,04/01/20 07:45:00 PM,3.86,22.18,,,,,
10980,04/01/20 08:00:00 PM,3.84,22.20,,,,,
10981,04/01/20 08:15:00 PM,3.85,22.22,,,,,
10982,04/01/20 08:30:00 PM,3.92,22.24,,,,,
10983,04/01/20 08:45:00 PM,4.01,22.26,,,,,
10984,04/01/20 09:00:00 PM,4.10,22.28,,,,,
10985,04/01/20 09:15:00 PM,3.97,22.28,,,,,
10986,04/01/20 09:30:00 PM,3.84,22.30,,,,,
10987,04/01/20 09:45:00 PM,3.80,22.30,,,,,
10988,04/01/20 10:00:00 PM,3.80,22.32,,,,,
10989,04/01/20 10:15:00 PM,3.86,22.32,,,,,
10990,04/01/20 10:30:00 PM,3.84,22.34,,,,,
10991,04/01/20 10:45:00 PM,3.79,22.34,,,,,
10992,04/01/20 11:00:00 PM,3.60,22.34,,,,,
10993,04/01/20 11:15:00 PM,3.53,22.34,,,,,
10994,04/01/20 11:30:00 PM,3.42,22.34,,,,,
10995,04/01/20 11:45:00 PM,3.18,22.34,,,,,
10996,04/02/20 12:00:00 AM,3.26,22.34,,,,,
10997,04/02/20 12:15:00 AM,3.32,22.34,,,,,
10998,04/02/20 12:30:00 AM,3.33,22.34,,,,,
10999,04/02/20 12:45:00 AM,3.13,22.34,,,,,
11000,04/02/20 01:00:00 AM,3.09,22.34,,,,,
11001,04/02/20 01:15:00 AM,2.99,22.34,,,,,
11002,04/02/20 01:30:00 AM,2.97,22.34,,,,,
11003,04/02/20 01:45:00 AM,2.98,22.32,,,,,
11004,04/02/20 02:00:00 AM,3.26,22.32,,,,,
11005,04/02/20 02:15:00 AM,3.28,22.32,,,,,
11006,04/02/20 02:30:00 AM,3.19,22.30,,,,,
11007,04/02/20 02:45:00 AM,3.09,22.30,,,,,
11008,04/02/20 03:00:00 AM,3.03,22.30,,,,,
11009,04/02/20 03:15:00 AM,3.09,22.30,,,,,
11010,04/02/20 03:30:00 AM,3.44,22.28,,,,,
11011,04/02/20 03:45:00 AM,3.41,22.26,,,,,
11012,04/02/20 04:00:00 AM,3.53,22.26,,,,,
11013,04/02/20 04:15:00 AM,3.89,22.24,,,,,
11014,04/02/20 04:30:00 AM,4.23,22.24,,,,,
11015,04/02/20 04:45:00 AM,4.52,22.22,,,,,
11016,04/02/20 05:00:00 AM,4.57,22.22,,,,,
11017,04/02/20 05:15:00 AM,4.59,22.20,,,,,
11018,04/02/20 05:30:00 AM,4.58,22.20,,,,,
11019,04/02/20 05:45:00 AM,4.49,22.18,,,,,
11020,04/02/20 06:00:00 AM,4.46,22.18,,,,,
11021,04/02/20 06:15:00 AM,4.32,22.16,,,,,
11022,04/02/20 06:30:00 AM,4.29,22.16,,,,,
11023,04/02/20 06:45:00 AM,4.34,22.14,,,,,
11024,04/02/20 07:00:00 AM,4.38,22.14,,,,,
11025,04/02/20 07:15:00 AM,4.24,22.12,,,,,
11026,04/02/20 07:30:00 AM,4.17,22.12,,,,,
11027,04/02/20 07:45:00 AM,4.23,22.12,,,,,
11028,04/02/20 08:00:00 AM,4.10,22.10,,,,,
11029,04/02/20 08:15:00 AM,3.99,22.10,,,,,
11030,04/02/20 08:30:00 AM,4.10,22.10,,,,,
11031,04/02/20 08:45:00 AM,4.01,22.10,,,,,
11032,04/02/20 09:00:00 AM,3.98,22.10,,,,,
11033,04/02/20 09:15:00 AM,4.00,22.10,,,,,
11034,04/02/20 09:30:00 AM,3.92,22.10,,,,,
11035,04/02/20 09:45:00 AM,3.89,22.12,,,,,
11036,04/02/20 10:00:00 AM,3.90,22.12,,,,,
11037,04/02/20 10:15:00 AM,3.54,22.12,,,,,
11038,04/02/20 10:30:00 AM,3.41,22.14,,,,,
11039,04/02/20 10:45:00 AM,3.24,22.16,,,,,
11040,04/02/20 11:00:00 AM,3.24,22.22,,,,,
11041,04/02/20 11:15:00 AM,3.69,22.24,,,,,
11042,04/02/20 11:30:00 AM,4.23,22.28,,,,,
11043,04/02/20 11:45:00 AM,4.57,22.32,,,,,
11044,04/02/20 12:00:00 PM,4.67,22.34,,,,,
11045,04/02/20 12:15:00 PM,4.63,22.36,,,,,
11046,04/02/20 12:30:00 PM,4.67,22.38,,,,,
11047,04/02/20 12:45:00 PM,4.50,22.36,,,,,
11048,04/02/20 01:00:00 PM,4.26,22.34,,,,,
11049,04/02/20 01:15:00 PM,4.31,22.32,,,,,
11050,04/02/20 01:30:00 PM,4.37,22.28,,,,,
11051,04/02/20 01:45:00 PM,4.55,22.26,,,,,
11052,04/02/20 02:00:00 PM,4.69,22.24,,,,,
11053,04/02/20 02:15:00 PM,4.71,22.22,,,,,
11054,04/02/20 02:30:00 PM,4.66,22.20,,,,,
11055,04/02/20 02:45:00 PM,4.36,22.16,,,,,
11056,04/02/20 03:00:00 PM,4.23,22.14,,,,,
11057,04/02/20 03:15:00 PM,4.30,22.12,,,,,
11058,04/02/20 03:30:00 PM,4.28,22.12,,,,,
11059,04/02/20 03:45:00 PM,4.24,22.10,,,,,
11060,04/02/20 04:00:00 PM,4.21,22.08,,,,,
11061,04/02/20 04:15:00 PM,4.10,22.06,,,,,
11062,04/02/20 04:30:00 PM,4.02,22.04,,,,,
11063,04/02/20 04:45:00 PM,3.97,22.04,,,,,
11064,04/02/20 05:00:00 PM,3.88,22.04,,,,,
11065,04/02/20 05:15:00 PM,3.71,22.04,,,,,
11066,04/02/20 05:30:00 PM,3.41,22.06,,,,,
11067,04/02/20 05:45:00 PM,3.22,22.08,,,,,
11068,04/02/20 06:00:00 PM,3.12,22.08,,,,,
11069,04/02/20 06:15:00 PM,3.15,22.10,,,,,
11070,04/02/20 06:30:00 PM,3.20,22.10,,,,,
11071,04/02/20 06:45:00 PM,3.17,22.10,,,,,
11072,04/02/20 07:00:00 PM,3.15,22.10,,,,,
11073,04/02/20 07:15:00 PM,3.08,22.10,,,,,
11074,04/02/20 07:30:00 PM,3.00,22.12,,,,,
11075,04/02/20 07:45:00 PM,3.04,22.14,,,,,
11076,04/02/20 08:00:00 PM,2.94,22.16,,,,,
11077,04/02/20 08:15:00 PM,3.28,22.20,,,,,
11078,04/02/20 08:30:00 PM,3.52,22.22,,,,,
11079,04/02/20 08:45:00 PM,3.66,22.24,,,,,
11080,04/02/20 09:00:00 PM,3.69,22.26,,,,,
11081,04/02/20 09:15:00 PM,3.94,22.30,,,,,
11082,04/02/20 09:30:00 PM,3.99,22.32,,,,,
11083,04/02/20 09:45:00 PM,4.01,22.34,,,,,
11084,04/02/20 10:00:00 PM,4.01,22.36,,,,,
11085,04/02/20 10:15:00 PM,4.01,22.38,,,,,
11086,04/02/20 10:30:00 PM,3.92,22.38,,,,,
11087,04/02/20 10:45:00 PM,3.89,22.38,,,,,
11088,04/02/20 11:00:00 PM,3.77,22.40,,,,,
11089,04/02/20 11:15:00 PM,3.59,22.40,,,,,
11090,04/02/20 11:30:00 PM,3.37,22.40,,,,,
11091,04/02/20 11:45:00 PM,3.27,22.40,,,,,
11092,04/03/20 12:00:00 AM,3.18,22.40,,,,,
11093,04/03/20 12:15:00 AM,2.98,22.40,,,,,
11094,04/03/20 12:30:00 AM,2.87,22.40,,,,,
11095,04/03/20 12:45:00 AM,2.79,22.40,,,,,
11096,04/03/20 01:00:00 AM,2.76,22.40,,,,,
11097,04/03/20 01:15:00 AM,2.73,22.38,,,,,
11098,04/03/20 01:30:00 AM,2.69,22.38,,,,,
11099,04/03/20 01:45:00 AM,2.62,22.38,,,,,
11100,04/03/20 02:00:00 AM,2.54,22.36,,,,,
11101,04/03/20 02:15:00 AM,2.43,22.36,,,,,
11102,04/03/20 02:30:00 AM,2.30,22.36,,,,,
11103,04/03/20 02:45:00 AM,2.41,22.34,,,,,
11104,04/03/20 03:00:00 AM,2.64,22.34,,,,,
11105,04/03/20 03:15:00 AM,2.59,22.34,,,,,
11106,04/03/20 03:30:00 AM,2.55,22.32,,,,,
11107,04/03/20 03:45:00 AM,2.83,22.32,,,,,
11108,04/03/20 04:00:00 AM,2.84,22.30,,,,,
11109,04/03/20 04:15:00 AM,3.07,22.30,,,,,
11110,04/03/20 04:30:00 AM,3.05,22.28,,,,,
11111,04/03/20 04:45:00 AM,2.99,22.28,,,,,
11112,04/03/20 05:00:00 AM,2.89,22.26,,,,,
11113,04/03/20 05:15:00 AM,3.11,22.26,,,,,
11114,04/03/20 05:30:00 AM,3.19,22.24,,,,,
11115,04/03/20 05:45:00 AM,3.41,22.22,,,,,
11116,04/03/20 06:00:00 AM,3.59,22.22,,,,,
11117,04/03/20 06:15:00 AM,3.63,22.20,,,,,
11118,04/03/20 06:30:00 AM,3.76,22.20,,,,,
11119,04/03/20 06:45:00 AM,3.87,22.18,,,,,
11120,04/03/20 07:00:00 AM,3.91,22.16,,,,,
11121,04/03/20 07:15:00 AM,3.97,22.16,,,,,
11122,04/03/20 07:30:00 AM,3.95,22.14,,,,,
11123,04/03/20 07:45:00 AM,3.90,22.14,,,,,
11124,04/03/20 08:00:00 AM,3.93,22.12,,,,,
11125,04/03/20 08:15:00 AM,4.03,22.12,,,,,
11126,04/03/20 08:30:00 AM,4.08,22.12,,,,,
11127,04/03/20 08:45:00 AM,4.10,22.12,,,,,
11128,04/03/20 09:00:00 AM,3.88,22.12,,,,,
11129,04/03/20 09:15:00 AM,3.94,22.12,,,,,
11130,04/03/20 09:30:00 AM,3.76,22.12,,,,,
11131,04/03/20 09:45:00 AM,3.63,22.14,,,,,
11132,04/03/20 10:00:00 AM,3.53,22.14,,,,,
11133,04/03/20 10:15:00 AM,3.35,22.14,,,,,
11134,04/03/20 10:30:00 AM,3.21,22.16,,,,,
11135,04/03/20 10:45:00 AM,2.97,22.18,,,,,
11136,04/03/20 11:00:00 AM,2.95,22.22,,,,,
11137,04/03/20 11:15:00 AM,3.29,22.24,,,,,
11138,04/03/20 11:30:00 AM,3.88,22.26,,,,,
11139,04/03/20 11:45:00 AM,4.31,22.30,,,,,
11140,04/03/20 12:00:00 PM,4.55,22.32,,,,,
11141,04/03/20 12:15:00 PM,4.62,22.36,,,,,
11142,04/03/20 12:30:00 PM,4.59,22.38,,,,,
11143,04/03/20 12:45:00 PM,4.59,22.40,,,,,
11144,04/03/20 01:00:00 PM,4.64,22.40,,,,,
11145,04/03/20 01:15:00 PM,4.50,22.42,,,,,
11146,04/03/20 01:30:00 PM,4.45,22.44,,,,,
11147,04/03/20 01:45:00 PM,4.34,22.46,,,,,
11148,04/03/20 02:00:00 PM,4.27,22.46,,,,,
11149,04/03/20 02:15:00 PM,4.17,22.46,,,,,
11150,04/03/20 02:30:00 PM,4.07,22.44,,,,,
11151,04/03/20 02:45:00 PM,4.13,22.42,,,,,
11152,04/03/20 03:00:00 PM,4.01,22.40,,,,,
11153,04/03/20 03:15:00 PM,3.93,22.38,,,,,
11154,04/03/20 03:30:00 PM,4.02,22.36,,,,,
11155,04/03/20 03:45:00 PM,3.88,22.36,,,,,
11156,04/03/20 04:00:00 PM,3.81,22.34,,,,,
11157,04/03/20 04:15:00 PM,3.85,22.32,,,,,
11158,04/03/20 04:30:00 PM,4.01,22.30,,,,,
11159,04/03/20 04:45:00 PM,4.14,22.28,,,,,
11160,04/03/20 05:00:00 PM,4.15,22.26,,,,,
11161,04/03/20 05:15:00 PM,4.10,22.24,,,,,
11162,04/03/20 05:30:00 PM,4.12,22.22,,,,,
11163,04/03/20 05:45:00 PM,4.18,22.22,,,,,
11164,04/03/20 06:00:00 PM,4.22,22.20,,,,,
11165,04/03/20 06:15:00 PM,4.18,22.18,,,,,
11166,04/03/20 06:30:00 PM,4.06,22.16,,,,,
11167,04/03/20 06:45:00 PM,3.85,22.16,,,,,
11168,04/03/20 07:00:00 PM,3.71,22.14,,,,,
11169,04/03/20 07:15:00 PM,3.60,22.12,,,,,
11170,04/03/20 07:30:00 PM,3.47,22.12,,,,,
11171,04/03/20 07:45:00 PM,3.38,22.12,,,,,
11172,04/03/20 08:00:00 PM,3.17,22.14,,,,,
11173,04/03/20 08:15:00 PM,3.11,22.16,,,,,
11174,04/03/20 08:30:00 PM,3.16,22.20,,,,,
11175,04/03/20 08:45:00 PM,3.47,22.24,,,,,
11176,04/03/20 09:00:00 PM,3.64,22.26,,,,,
11177,04/03/20 09:15:00 PM,3.70,22.28,,,,,
11178,04/03/20 09:30:00 PM,3.74,22.30,,,,,
11179,04/03/20 09:45:00 PM,3.76,22.34,,,,,
11180,04/03/20 10:00:00 PM,3.81,22.36,,,,,
11181,04/03/20 10:15:00 PM,3.91,22.38,,,,,
11182,04/03/20 10:30:00 PM,3.99,22.38,,,,,
11183,04/03/20 10:45:00 PM,3.97,22.40,,,,,
11184,04/03/20 11:00:00 PM,3.89,22.42,,,,,
11185,04/03/20 11:15:00 PM,3.74,22.42,,,,,
11186,04/03/20 11:30:00 PM,3.61,22.44,,,,,
11187,04/03/20 11:45:00 PM,3.58,22.44,,,,,
11188,04/04/20 12:00:00 AM,3.43,22.44,,,,,
11189,04/04/20 12:15:00 AM,3.33,22.46,,,,,
11190,04/04/20 12:30:00 AM,3.23,22.46,,,,,
11191,04/04/20 12:45:00 AM,3.17,22.46,,,,,
11192,04/04/20 01:00:00 AM,3.11,22.46,,,,,
11193,04/04/20 01:15:00 AM,3.01,22.44,,,,,
11194,04/04/20 01:30:00 AM,2.83,22.44,,,,,
11195,04/04/20 01:45:00 AM,2.73,22.44,,,,,
11196,04/04/20 02:00:00 AM,2.72,22.42,,,,,
11197,04/04/20 02:15:00 AM,2.88,22.42,,,,,
11198,04/04/20 02:30:00 AM,3.05,22.42,,,,,
11199,04/04/20 02:45:00 AM,2.98,22.40,,,,,
11200,04/04/20 03:00:00 AM,3.18,22.40,,,,,
11201,04/04/20 03:15:00 AM,3.25,22.40,,,,,
11202,04/04/20 03:30:00 AM,3.21,22.38,,,,,
11203,04/04/20 03:45:00 AM,3.32,22.36,,,,,
11204,04/04/20 04:00:00 AM,3.55,22.36,,,,,
11205,04/04/20 04:15:00 AM,3.73,22.34,,,,,
11206,04/04/20 04:30:00 AM,3.86,22.32,,,,,
11207,04/04/20 04:45:00 AM,3.96,22.32,,,,,
11208,04/04/20 05:00:00 AM,4.07,22.30,,,,,
11209,04/04/20 05:15:00 AM,4.10,22.30,,,,,
11210,04/04/20 05:30:00 AM,4.05,22.28,,,,,
11211,04/04/20 05:45:00 AM,3.96,22.28,,,,,
11212,04/04/20 06:00:00 AM,4.05,22.26,,,,,
11213,04/04/20 06:15:00 AM,3.97,22.26,,,,,
11214,04/04/20 06:30:00 AM,3.97,22.24,,,,,
11215,04/04/20 06:45:00 AM,4.03,22.22,,,,,
11216,04/04/20 07:00:00 AM,4.15,22.20,,,,,
11217,04/04/20 07:15:00 AM,4.21,22.20,,,,,
11218,04/04/20 07:30:00 AM,4.24,22.18,,,,,
11219,04/04/20 07:45:00 AM,4.28,22.16,,,,,
11220,04/04/20 08:00:00 AM,4.05,22.14,,,,,
11221,04/04/20 08:15:00 AM,4.04,22.12,,,,,
11222,04/04/20 08:30:00 AM,4.19,22.08,,,,,
11223,04/04/20 08:45:00 AM,4.55,22.04,,,,,
11224,04/04/20 09:00:00 AM,4.60,22.00,,,,,
11225,04/04/20 09:15:00 AM,4.62,21.96,,,,,
11226,04/04/20 09:30:00 AM,4.72,21.92,,,,,
11227,04/04/20 09:45:00 AM,4.72,21.88,,,,,
11228,04/04/20 10:00:00 AM,4.76,21.84,,,,,
11229,04/04/20 10:15:00 AM,4.72,21.82,,,,,
11230,04/04/20 10:30:00 AM,4.73,21.78,,,,,
11231,04/04/20 10:45:00 AM,4.73,21.76,,,,,
11232,04/04/20 11:00:00 AM,4.68,21.74,,,,,
11233,04/04/20 11:15:00 AM,4.58,21.72,,,,,
11234,04/04/20 11:30:00 AM,4.44,21.70,,,,,
11235,04/04/20 11:45:00 AM,4.32,21.68,,,,,
11236,04/04/20 12:00:00 PM,4.32,21.66,,,,,
11237,04/04/20 12:15:00 PM,4.28,21.64,,,,,
11238,04/04/20 12:30:00 PM,4.28,21.62,,,,,
11239,04/04/20 12:45:00 PM,4.20,21.62,,,,,
11240,04/04/20 01:00:00 PM,4.12,21.60,,,,,
11241,04/04/20 01:15:00 PM,3.94,21.58,,,,,
11242,04/04/20 01:30:00 PM,3.65,21.58,,,,,
11243,04/04/20 01:45:00 PM,3.60,21.56,,,,,
11244,04/04/20 02:00:00 PM,3.50,21.56,,,,,
11245,04/04/20 02:15:00 PM,3.34,21.54,,,,,
11246,04/04/20 02:30:00 PM,3.30,21.54,,,,,
11247,04/04/20 02:45:00 PM,3.22,21.54,,,,,
11248,04/04/20 03:00:00 PM,3.06,21.54,,,,,
11249,04/04/20 03:15:00 PM,2.99,21.54,,,,,
11250,04/04/20 03:30:00 PM,2.90,21.54,,,,,
11251,04/04/20 03:45:00 PM,2.86,21.54,,,,,
11252,04/04/20 04:00:00 PM,2.56,21.54,,,,,
11253,04/04/20 04:15:00 PM,2.54,21.54,,,,,
11254,04/04/20 04:30:00 PM,2.24,21.54,,,,,
11255,04/04/20 04:45:00 PM,2.13,21.54,,,,,
11256,04/04/20 05:00:00 PM,2.13,21.54,,,,,
11257,04/04/20 05:15:00 PM,2.07,21.54,,,,,
11258,04/04/20 05:30:00 PM,1.98,21.54,,,,,
11259,04/04/20 05:45:00 PM,1.79,21.54,,,,,
11260,04/04/20 06:00:00 PM,1.79,21.54,,,,,
11261,04/04/20 06:15:00 PM,2.05,21.52,,,,,
11262,04/04/20 06:30:00 PM,2.05,21.52,,,,,
11263,04/04/20 06:45:00 PM,1.99,21.52,,,,,
11264,04/04/20 07:00:00 PM,1.95,21.52,,,,,
11265,04/04/20 07:15:00 PM,1.90,21.50,,,,,
11266,04/04/20 07:30:00 PM,1.62,21.50,,,,,
11267,04/04/20 07:45:00 PM,1.80,21.50,,,,,
11268,04/04/20 08:00:00 PM,2.07,21.50,,,,,
11269,04/04/20 08:15:00 PM,2.07,21.48,,,,,
11270,04/04/20 08:30:00 PM,1.94,21.48,,,,,
11271,04/04/20 08:45:00 PM,2.28,21.48,,,,,
11272,04/04/20 09:00:00 PM,2.54,21.46,,,,,
11273,04/04/20 09:15:00 PM,2.60,21.46,,,,,
11274,04/04/20 09:30:00 PM,2.50,21.46,,,,,
11275,04/04/20 09:45:00 PM,2.33,21.46,,,,,
11276,04/04/20 10:00:00 PM,2.38,21.44,,,,,
11277,04/04/20 10:15:00 PM,2.31,21.44,,,,,
11278,04/04/20 10:30:00 PM,2.22,21.44,,,,,
11279,04/04/20 10:45:00 PM,2.15,21.44,,,,,
11280,04/04/20 11:00:00 PM,2.07,21.44,,,,,
11281,04/04/20 11:15:00 PM,2.06,21.42,,,,,
11282,04/04/20 11:30:00 PM,2.10,21.42,,,,,
11283,04/04/20 11:45:00 PM,2.33,21.40,,,,,
11284,04/05/20 12:00:00 AM,2.23,21.40,,,,,
11285,04/05/20 12:15:00 AM,2.21,21.40,,,,,
11286,04/05/20 12:30:00 AM,2.26,21.40,,,,,
11287,04/05/20 12:45:00 AM,2.41,21.40,,,,,
11288,04/05/20 01:00:00 AM,2.29,21.38,,,,,
11289,04/05/20 01:15:00 AM,2.20,21.38,,,,,
11290,04/05/20 01:30:00 AM,2.38,21.38,,,,,
11291,04/05/20 01:45:00 AM,2.23,21.38,,,,,
11292,04/05/20 02:00:00 AM,2.33,21.36,,,,,
11293,04/05/20 02:15:00 AM,2.06,21.36,,,,,
11294,04/05/20 02:30:00 AM,2.05,21.36,,,,,
11295,04/05/20 02:45:00 AM,2.07,21.36,,,,,
11296,04/05/20 03:00:00 AM,1.96,21.36,,,,,
11297,04/05/20 03:15:00 AM,1.83,21.36,,,,,
11298,04/05/20 03:30:00 AM,1.88,21.34,,,,,
11299,04/05/20 03:45:00 AM,1.93,21.34,,,,,
11300,04/05/20 04:00:00 AM,1.84,21.34,,,,,
11301,04/05/20 04:15:00 AM,1.72,21.32,,,,,
11302,04/05/20 04:30:00 AM,1.60,21.32,,,,,
11303,04/05/20 04:45:00 AM,1.63,21.32,,,,,
11304,04/05/20 05:00:00 AM,1.62,21.30,,,,,
11305,04/05/20 05:15:00 AM,1.81,21.30,,,,,
11306,04/05/20 05:30:00 AM,1.93,21.30,,,,,
11307,04/05/20 05:45:00 AM,2.04,21.28,,,,,
11308,04/05/20 06:00:00 AM,1.89,21.28,,,,,
11309,04/05/20 06:15:00 AM,1.87,21.28,,,,,
11310,04/05/20 06:30:00 AM,1.87,21.28,,,,,
11311,04/05/20 06:45:00 AM,1.90,21.28,,,,,
11312,04/05/20 07:00:00 AM,1.83,21.28,,,,,
11313,04/05/20 07:15:00 AM,1.73,21.28,,,,,
11314,04/05/20 07:30:00 AM,1.55,21.28,,,,,
11315,04/05/20 07:45:00 AM,1.45,21.26,,,,,
11316,04/05/20 08:00:00 AM,1.34,21.26,,,,,
11317,04/05/20 08:15:00 AM,1.31,21.26,,,,,
11318,04/05/20 08:30:00 AM,1.27,21.26,,,,,
11319,04/05/20 08:45:00 AM,1.37,21.26,,,,,
11320,04/05/20 09:00:00 AM,1.27,21.26,,,,,
11321,04/05/20 09:15:00 AM,1.30,21.26,,,,,
11322,04/05/20 09:30:00 AM,1.38,21.26,,,,,
11323,04/05/20 09:45:00 AM,1.38,21.26,,,,,
11324,04/05/20 10:00:00 AM,1.38,21.24,,,,,
11325,04/05/20 10:15:00 AM,1.38,21.24,,,,,
11326,04/05/20 10:30:00 AM,1.29,21.24,,,,,
11327,04/05/20 10:45:00 AM,1.23,21.22,,,,,
11328,04/05/20 11:00:00 AM,1.34,21.22,,,,,
11329,04/05/20 11:15:00 AM,1.25,21.20,,,,,
11330,04/05/20 11:30:00 AM,1.33,21.20,,,,,
11331,04/05/20 11:45:00 AM,1.52,21.20,,,,,
11332,04/05/20 12:00:00 PM,1.60,21.18,,,,,
11333,04/05/20 12:15:00 PM,1.35,21.18,,,,,
11334,04/05/20 12:30:00 PM,1.36,21.18,,,,,
11335,04/05/20 12:45:00 PM,1.44,21.18,,,,,
11336,04/05/20 01:00:00 PM,1.49,21.18,,,,,
11337,04/05/20 01:15:00 PM,1.38,21.18,,,,,
11338,04/05/20 01:30:00 PM,1.30,21.18,,,,,
11339,04/05/20 01:45:00 PM,1.29,21.18,,,,,
11340,04/05/20 02:00:00 PM,1.22,21.18,,,,,
11341,04/05/20 02:15:00 PM,1.04,21.18,,,,,
11342,04/05/20 02:30:00 PM,0.95,21.18,,,,,
11343,04/05/20 02:45:00 PM,1.00,21.18,,,,,
11344,04/05/20 03:00:00 PM,0.98,21.16,,,,,
11345,04/05/20 03:15:00 PM,1.05,21.16,,,,,
11346,04/05/20 03:30:00 PM,1.06,21.16,,,,,
11347,04/05/20 03:45:00 PM,1.06,21.16,,,,,
11348,04/05/20 04:00:00 PM,0.96,21.16,,,,,
11349,04/05/20 04:15:00 PM,0.95,21.16,,,,,
11350,04/05/20 04:30:00 PM,1.08,21.16,,,,,
11351,04/05/20 04:45:00 PM,1.12,21.16,,,,,
11352,04/05/20 05:00:00 PM,1.03,21.16,,,,,
11353,04/05/20 05:15:00 PM,0.92,21.16,,,,,
11354,04/05/20 05:30:00 PM,0.82,21.16,,,,,
11355,04/05/20 05:45:00 PM,0.92,21.16,,,,,
11356,04/05/20 06:00:00 PM,0.99,21.16,,,,,
11357,04/05/20 06:15:00 PM,0.89,21.16,,,,,
11358,04/05/20 06:30:00 PM,0.80,21.18,,,,,
11359,04/05/20 06:45:00 PM,0.63,21.18,,,,,
11360,04/05/20 07:00:00 PM,0.63,21.18,,,,,
11361,04/05/20 07:15:00 PM,0.69,21.16,,,,,
11362,04/05/20 07:30:00 PM,0.70,21.16,,,,,
11363,04/05/20 07:45:00 PM,0.66,21.16,,,,,
11364,04/05/20 08:00:00 PM,0.58,21.16,,,,,
11365,04/05/20 08:15:00 PM,0.57,21.16,,,,,
11366,04/05/20 08:30:00 PM,0.61,21.16,,,,,
11367,04/05/20 08:45:00 PM,0.78,21.16,,,,,
11368,04/05/20 09:00:00 PM,0.67,21.16,,,,,
11369,04/05/20 09:15:00 PM,0.69,21.14,,,,,
11370,04/05/20 09:30:00 PM,0.69,21.14,,,,,
11371,04/05/20 09:45:00 PM,0.51,21.14,,,,,
11372,04/05/20 10:00:00 PM,0.58,21.14,,,,,
11373,04/05/20 10:15:00 PM,0.68,21.14,,,,,
11374,04/05/20 10:30:00 PM,0.67,21.14,,,,,
11375,04/05/20 10:45:00 PM,0.51,21.14,,,,,
11376,04/05/20 11:00:00 PM,0.35,21.14,,,,,
11377,04/05/20 11:15:00 PM,0.30,21.14,,,,,
11378,04/05/20 11:30:00 PM,0.47,21.12,,,,,
11379,04/05/20 11:45:00 PM,0.45,21.12,,,,,
11380,04/06/20 12:00:00 AM,0.49,21.12,,,,,
11381,04/06/20 12:15:00 AM,0.67,21.10,,,,,
11382,04/06/20 12:30:00 AM,0.61,21.10,,,,,
11383,04/06/20 12:45:00 AM,0.52,21.08,,,,,
11384,04/06/20 01:00:00 AM,0.48,21.08,,,,,
11385,04/06/20 01:15:00 AM,0.63,21.08,,,,,
11386,04/06/20 01:30:00 AM,0.89,21.06,,,,,
11387,04/06/20 01:45:00 AM,1.01,21.06,,,,,
11388,04/06/20 02:00:00 AM,1.09,21.04,,,,,
11389,04/06/20 02:15:00 AM,0.85,21.04,,,,,
11390,04/06/20 02:30:00 AM,0.95,21.02,,,,,
11391,04/06/20 02:45:00 AM,1.02,21.02,,,,,
11392,04/06/20 03:00:00 AM,1.26,21.00,,,,,
11393,04/06/20 03:15:00 AM,1.22,20.98,,,,,
11394,04/06/20 03:30:00 AM,1.17,20.98,,,,,
11395,04/06/20 03:45:00 AM,1.47,20.96,,,,,
11396,04/06/20 04:00:00 AM,1.44,20.94,,,,,
11397,04/06/20 04:15:00 AM,1.54,20.92,,,,,
11398,04/06/20 04:30:00 AM,1.73,20.92,,,,,
11399,04/06/20 04:45:00 AM,1.69,20.90,,,,,
11400,04/06/20 05:00:00 AM,2.05,20.90,,,,,
11401,04/06/20 05:15:00 AM,1.88,20.90,,,,,
11402,04/06/20 05:30:00 AM,1.55,20.88,,,,,
11403,04/06/20 05:45:00 AM,1.29,20.88,,,,,
11404,04/06/20 06:00:00 AM,1.24,20.88,,,,,
11405,04/06/20 06:15:00 AM,1.47,20.88,,,,,
11406,04/06/20 06:30:00 AM,1.78,20.88,,,,,
11407,04/06/20 06:45:00 AM,1.66,20.88,,,,,
11408,04/06/20 07:00:00 AM,1.47,20.88,,,,,
11409,04/06/20 07:15:00 AM,1.37,20.88,,,,,
11410,04/06/20 07:30:00 AM,1.22,20.86,,,,,
11411,04/06/20 07:45:00 AM,1.28,20.86,,,,,
11412,04/06/20 08:00:00 AM,1.16,20.86,,,,,
11413,04/06/20 08:15:00 AM,1.16,20.84,,,,,
11414,04/06/20 08:30:00 AM,1.18,20.84,,,,,
11415,04/06/20 08:45:00 AM,1.18,20.84,,,,,
11416,04/06/20 09:00:00 AM,1.11,20.84,,,,,
11417,04/06/20 09:15:00 AM,1.06,20.84,,,,,
11418,04/06/20 09:30:00 AM,1.07,20.84,,,,,
11419,04/06/20 09:45:00 AM,0.98,20.86,,,,,
11420,04/06/20 10:00:00 AM,1.08,20.86,,,,,
