"Plot Title: 20568254"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568254, SEN S/N: 20568254)","Temp, °C (LGR S/N: 20568254, SEN S/N: 20568254)","Expired Sensor Cap (LGR S/N: 20568254)","End Of File (LGR S/N: 20568254)"
16390,02/27/20 03:15:00 AM,9.99,13.20,,
16391,02/27/20 03:30:00 AM,10.00,13.20,,
16392,02/27/20 03:45:00 AM,9.96,13.20,,
16393,02/27/20 04:00:00 AM,10.13,13.18,,
16394,02/27/20 04:15:00 AM,10.00,13.18,,
16395,02/27/20 04:30:00 AM,9.80,13.18,,
16396,02/27/20 04:45:00 AM,10.03,13.18,,
16397,02/27/20 05:00:00 AM,10.01,13.18,,
16398,02/27/20 05:15:00 AM,9.95,13.18,,
16399,02/27/20 05:30:00 AM,9.93,13.18,,
16400,02/27/20 05:45:00 AM,10.00,13.18,,
16401,02/27/20 06:00:00 AM,9.90,13.16,,
16402,02/27/20 06:15:00 AM,10.01,13.16,,
16403,02/27/20 06:30:00 AM,9.88,13.16,,
16404,02/27/20 06:45:00 AM,9.96,13.16,,
16405,02/27/20 07:00:00 AM,9.95,13.14,,
16406,02/27/20 07:15:00 AM,9.89,13.14,,
16407,02/27/20 07:30:00 AM,9.99,13.14,,
16408,02/27/20 07:45:00 AM,9.91,13.12,,
16409,02/27/20 08:00:00 AM,10.02,13.12,,
16410,02/27/20 08:15:00 AM,10.00,13.10,,
16411,02/27/20 08:30:00 AM,9.97,13.08,,
16412,02/27/20 08:45:00 AM,9.88,13.06,,
16413,02/27/20 09:00:00 AM,9.86,13.06,,
16414,02/27/20 09:15:00 AM,9.95,13.04,,
16415,02/27/20 09:30:00 AM,9.84,13.02,,
16416,02/27/20 09:45:00 AM,9.78,13.02,,
16417,02/27/20 10:00:00 AM,9.81,13.02,,
16418,02/27/20 10:15:00 AM,9.86,13.02,,
16419,02/27/20 10:30:00 AM,9.82,13.02,,
16420,02/27/20 10:45:00 AM,9.90,13.02,,
16421,02/27/20 11:00:00 AM,10.04,13.04,,
16422,02/27/20 11:15:00 AM,10.17,13.04,,
16423,02/27/20 11:30:00 AM,10.05,13.06,,
16424,02/27/20 11:45:00 AM,10.01,13.06,,
16425,02/27/20 12:00:00 PM,10.03,13.10,,
16426,02/27/20 12:15:00 PM,10.18,13.12,,
16427,02/27/20 12:30:00 PM,10.19,13.14,,
16428,02/27/20 12:45:00 PM,10.14,13.16,,
16429,02/27/20 01:00:00 PM,10.08,13.18,,
16430,02/27/20 01:15:00 PM,10.08,13.20,,
16431,02/27/20 01:30:00 PM,10.17,13.24,,
16432,02/27/20 01:45:00 PM,10.26,13.26,,
16433,02/27/20 02:00:00 PM,10.30,13.28,,
16434,02/27/20 02:15:00 PM,10.25,13.30,,
16435,02/27/20 02:30:00 PM,10.22,13.34,,
16436,02/27/20 02:45:00 PM,10.20,13.36,,
16437,02/27/20 03:00:00 PM,10.34,13.38,,
16438,02/27/20 03:15:00 PM,10.26,13.40,,
16439,02/27/20 03:30:00 PM,10.29,13.44,,
16440,02/27/20 03:45:00 PM,10.32,13.46,,
16441,02/27/20 04:00:00 PM,10.28,13.48,,
16442,02/27/20 04:15:00 PM,10.30,13.50,,
16443,02/27/20 04:30:00 PM,10.32,13.52,,
16444,02/27/20 04:45:00 PM,10.26,13.52,,
16445,02/27/20 05:00:00 PM,10.33,13.54,,
16446,02/27/20 05:15:00 PM,10.27,13.54,,
16447,02/27/20 05:30:00 PM,10.33,13.56,,
16448,02/27/20 05:45:00 PM,10.30,13.56,,
16449,02/27/20 06:00:00 PM,10.34,13.58,,
16450,02/27/20 06:15:00 PM,10.31,13.58,,
16451,02/27/20 06:30:00 PM,10.40,13.58,,
16452,02/27/20 06:45:00 PM,10.29,13.60,,
16453,02/27/20 07:00:00 PM,10.22,13.60,,
16454,02/27/20 07:15:00 PM,10.42,13.60,,
16455,02/27/20 07:30:00 PM,10.21,13.60,,
16456,02/27/20 07:45:00 PM,10.22,13.60,,
16457,02/27/20 08:00:00 PM,10.22,13.60,,
16458,02/27/20 08:15:00 PM,10.16,13.60,,
16459,02/27/20 08:30:00 PM,10.22,13.60,,
16460,02/27/20 08:45:00 PM,10.12,13.58,,
16461,02/27/20 09:00:00 PM,10.14,13.58,,
16462,02/27/20 09:15:00 PM,10.08,13.58,,
16463,02/27/20 09:30:00 PM,10.01,13.58,,
16464,02/27/20 09:45:00 PM,10.10,13.58,,
16465,02/27/20 10:00:00 PM,10.12,13.58,,
16466,02/27/20 10:15:00 PM,10.21,13.56,,
16467,02/27/20 10:30:00 PM,10.10,13.56,,
16468,02/27/20 10:45:00 PM,10.08,13.56,,
16469,02/27/20 11:00:00 PM,10.04,13.54,,
16470,02/27/20 11:15:00 PM,9.88,13.54,,
16471,02/27/20 11:30:00 PM,10.00,13.54,,
16472,02/27/20 11:45:00 PM,9.92,13.52,,
16473,02/28/20 12:00:00 AM,9.90,13.52,,
16474,02/28/20 12:15:00 AM,9.94,13.52,,
16475,02/28/20 12:30:00 AM,10.07,13.50,,
16476,02/28/20 12:45:00 AM,9.94,13.48,,
16477,02/28/20 01:00:00 AM,9.97,13.48,,
16478,02/28/20 01:15:00 AM,10.20,13.46,,
16479,02/28/20 01:30:00 AM,10.12,13.46,,
16480,02/28/20 01:45:00 AM,9.91,13.46,,
16481,02/28/20 02:00:00 AM,10.02,13.44,,
16482,02/28/20 02:15:00 AM,10.02,13.44,,
16483,02/28/20 02:30:00 AM,9.93,13.42,,
16484,02/28/20 02:45:00 AM,9.87,13.42,,
16485,02/28/20 03:00:00 AM,10.01,13.42,,
16486,02/28/20 03:15:00 AM,10.03,13.42,,
16487,02/28/20 03:30:00 AM,9.94,13.42,,
16488,02/28/20 03:45:00 AM,9.99,13.42,,
16489,02/28/20 04:00:00 AM,9.89,13.42,,
16490,02/28/20 04:15:00 AM,9.96,13.42,,
16491,02/28/20 04:30:00 AM,10.05,13.42,,
16492,02/28/20 04:45:00 AM,9.98,13.42,,
16493,02/28/20 05:00:00 AM,9.92,13.42,,
16494,02/28/20 05:15:00 AM,9.97,13.42,,
16495,02/28/20 05:30:00 AM,9.96,13.42,,
16496,02/28/20 05:45:00 AM,9.94,13.42,,
16497,02/28/20 06:00:00 AM,9.89,13.42,,
16498,02/28/20 06:15:00 AM,9.78,13.42,,
16499,02/28/20 06:30:00 AM,9.95,13.40,,
16500,02/28/20 06:45:00 AM,9.97,13.40,,
16501,02/28/20 07:00:00 AM,9.93,13.40,,
16502,02/28/20 07:15:00 AM,9.99,13.40,,
16503,02/28/20 07:30:00 AM,9.97,13.38,,
16504,02/28/20 07:45:00 AM,9.91,13.38,,
16505,02/28/20 08:00:00 AM,9.91,13.36,,
16506,02/28/20 08:15:00 AM,9.86,13.36,,
16507,02/28/20 08:30:00 AM,9.92,13.34,,
16508,02/28/20 08:45:00 AM,9.93,13.32,,
16509,02/28/20 09:00:00 AM,9.77,13.32,,
16510,02/28/20 09:15:00 AM,9.87,13.30,,
16511,02/28/20 09:30:00 AM,9.87,13.30,,
16512,02/28/20 09:45:00 AM,9.89,13.28,,
16513,02/28/20 10:00:00 AM,9.76,13.28,,
16514,02/28/20 10:15:00 AM,9.90,13.28,,
16515,02/28/20 10:30:00 AM,9.94,13.28,,
16516,02/28/20 10:45:00 AM,9.91,13.28,,
16517,02/28/20 11:00:00 AM,10.08,13.30,,
16518,02/28/20 11:15:00 AM,10.05,13.30,,
16519,02/28/20 11:30:00 AM,10.11,13.32,,
16520,02/28/20 11:45:00 AM,9.96,13.34,,
16521,02/28/20 12:00:00 PM,9.99,13.36,,
16522,02/28/20 12:15:00 PM,9.96,13.36,,
16523,02/28/20 12:30:00 PM,10.15,13.38,,
16524,02/28/20 12:45:00 PM,10.13,13.40,,
16525,02/28/20 01:00:00 PM,10.13,13.42,,
16526,02/28/20 01:15:00 PM,10.17,13.44,,
16527,02/28/20 01:30:00 PM,8.32,13.46,,
16528,02/28/20 01:45:00 PM,10.01,13.48,,
16529,02/28/20 02:00:00 PM,10.01,13.50,,
16530,02/28/20 02:15:00 PM,10.20,13.52,,
16531,02/28/20 02:30:00 PM,10.12,13.56,,
16532,02/28/20 02:45:00 PM,10.20,13.58,,
16533,02/28/20 03:00:00 PM,10.00,13.60,,
16534,02/28/20 03:15:00 PM,10.09,13.62,,
16535,02/28/20 03:30:00 PM,10.09,13.64,,
16536,02/28/20 03:45:00 PM,10.13,13.66,,
16537,02/28/20 04:00:00 PM,10.21,13.68,,
16538,02/28/20 04:15:00 PM,10.18,13.70,,
16539,02/28/20 04:30:00 PM,10.16,13.70,,
16540,02/28/20 04:45:00 PM,10.18,13.72,,
16541,02/28/20 05:00:00 PM,10.21,13.72,,
16542,02/28/20 05:15:00 PM,10.19,13.74,,
16543,02/28/20 05:30:00 PM,10.17,13.74,,
16544,02/28/20 05:45:00 PM,10.20,13.76,,
16545,02/28/20 06:00:00 PM,10.19,13.76,,
16546,02/28/20 06:15:00 PM,10.20,13.76,,
16547,02/28/20 06:30:00 PM,10.21,13.76,,
16548,02/28/20 06:45:00 PM,10.13,13.76,,
16549,02/28/20 07:00:00 PM,10.15,13.76,,
16550,02/28/20 07:15:00 PM,10.13,13.76,,
16551,02/28/20 07:30:00 PM,10.12,13.76,,
16552,02/28/20 07:45:00 PM,10.11,13.76,,
16553,02/28/20 08:00:00 PM,10.19,13.76,,
16554,02/28/20 08:15:00 PM,9.97,13.76,,
16555,02/28/20 08:30:00 PM,10.12,13.76,,
16556,02/28/20 08:45:00 PM,10.19,13.76,,
16557,02/28/20 09:00:00 PM,10.09,13.76,,
16558,02/28/20 09:15:00 PM,10.09,13.76,,
16559,02/28/20 09:30:00 PM,10.14,13.76,,
16560,02/28/20 09:45:00 PM,9.96,13.76,,
16561,02/28/20 10:00:00 PM,9.95,13.76,,
16562,02/28/20 10:15:00 PM,9.95,13.76,,
16563,02/28/20 10:30:00 PM,10.03,13.76,,
16564,02/28/20 10:45:00 PM,9.95,13.76,,
16565,02/28/20 11:00:00 PM,9.92,13.76,,
16566,02/28/20 11:15:00 PM,9.91,13.76,,
16567,02/28/20 11:30:00 PM,9.91,13.76,,
16568,02/28/20 11:45:00 PM,9.90,13.74,,
16569,02/29/20 12:00:00 AM,9.81,13.74,,
16570,02/29/20 12:15:00 AM,9.95,13.74,,
16571,02/29/20 12:30:00 AM,9.87,13.74,,
16572,02/29/20 12:45:00 AM,9.89,13.72,,
16573,02/29/20 01:00:00 AM,9.86,13.72,,
16574,02/29/20 01:15:00 AM,9.84,13.72,,
16575,02/29/20 01:30:00 AM,9.84,13.72,,
16576,02/29/20 01:45:00 AM,9.84,13.72,,
16577,02/29/20 02:00:00 AM,9.79,13.72,,
16578,02/29/20 02:15:00 AM,9.92,13.72,,
16579,02/29/20 02:30:00 AM,9.82,13.72,,
16580,02/29/20 02:45:00 AM,9.93,13.72,,
16581,02/29/20 03:00:00 AM,9.72,13.72,,
16582,02/29/20 03:15:00 AM,9.88,13.72,,
16583,02/29/20 03:30:00 AM,9.76,13.72,,
16584,02/29/20 03:45:00 AM,9.74,13.72,,
16585,02/29/20 04:00:00 AM,9.68,13.72,,
16586,02/29/20 04:15:00 AM,9.72,13.74,,
16587,02/29/20 04:30:00 AM,9.82,13.74,,
16588,02/29/20 04:45:00 AM,9.63,13.74,,
16589,02/29/20 05:00:00 AM,9.59,13.74,,
16590,02/29/20 05:15:00 AM,9.62,13.74,,
16591,02/29/20 05:30:00 AM,9.68,13.74,,
16592,02/29/20 05:45:00 AM,9.60,13.76,,
16593,02/29/20 06:00:00 AM,9.62,13.76,,
16594,02/29/20 06:15:00 AM,9.53,13.76,,
16595,02/29/20 06:30:00 AM,9.61,13.74,,
16596,02/29/20 06:45:00 AM,9.61,13.74,,
16597,02/29/20 07:00:00 AM,9.71,13.74,,
16598,02/29/20 07:15:00 AM,9.71,13.74,,
16599,02/29/20 07:30:00 AM,9.64,13.72,,
16600,02/29/20 07:45:00 AM,9.58,13.72,,
16601,02/29/20 08:00:00 AM,9.55,13.70,,
16602,02/29/20 08:15:00 AM,9.63,13.70,,
16603,02/29/20 08:30:00 AM,9.55,13.68,,
16604,02/29/20 08:45:00 AM,9.55,13.66,,
16605,02/29/20 09:00:00 AM,9.56,13.64,,
16606,02/29/20 09:15:00 AM,9.65,13.64,,
16607,02/29/20 09:30:00 AM,9.57,13.62,,
16608,02/29/20 09:45:00 AM,9.57,13.62,,
16609,02/29/20 10:00:00 AM,9.56,13.62,,
16610,02/29/20 10:15:00 AM,9.88,13.60,,
16611,02/29/20 10:30:00 AM,9.62,13.60,,
16612,02/29/20 10:45:00 AM,9.60,13.60,,
16613,02/29/20 11:00:00 AM,9.75,13.60,,
16614,02/29/20 11:15:00 AM,9.84,13.62,,
16615,02/29/20 11:30:00 AM,9.67,13.62,,
16616,02/29/20 11:45:00 AM,9.77,13.64,,
16617,02/29/20 12:00:00 PM,9.83,13.64,,
16618,02/29/20 12:15:00 PM,9.71,13.66,,
16619,02/29/20 12:30:00 PM,9.80,13.68,,
16620,02/29/20 12:45:00 PM,9.80,13.72,,
16621,02/29/20 01:00:00 PM,9.83,13.72,,
16622,02/29/20 01:15:00 PM,9.91,13.76,,
16623,02/29/20 01:30:00 PM,9.83,13.78,,
16624,02/29/20 01:45:00 PM,9.97,13.80,,
16625,02/29/20 02:00:00 PM,10.02,13.82,,
16626,02/29/20 02:15:00 PM,9.98,13.84,,
16627,02/29/20 02:30:00 PM,9.93,13.88,,
16628,02/29/20 02:45:00 PM,9.95,13.90,,
16629,02/29/20 03:00:00 PM,9.94,13.92,,
16630,02/29/20 03:15:00 PM,9.99,13.94,,
16631,02/29/20 03:30:00 PM,9.99,13.96,,
16632,02/29/20 03:45:00 PM,9.96,13.98,,
16633,02/29/20 04:00:00 PM,9.93,14.00,,
16634,02/29/20 04:15:00 PM,9.90,14.00,,
16635,02/29/20 04:30:00 PM,9.92,14.02,,
16636,02/29/20 04:45:00 PM,9.96,14.04,,
16637,02/29/20 05:00:00 PM,9.96,14.06,,
16638,02/29/20 05:15:00 PM,9.96,14.06,,
16639,02/29/20 05:30:00 PM,10.02,14.08,,
16640,02/29/20 05:45:00 PM,9.99,14.08,,
16641,02/29/20 06:00:00 PM,9.90,14.08,,
16642,02/29/20 06:15:00 PM,9.94,14.08,,
16643,02/29/20 06:30:00 PM,9.96,14.08,,
16644,02/29/20 06:45:00 PM,9.94,14.08,,
16645,02/29/20 07:00:00 PM,9.98,14.08,,
16646,02/29/20 07:15:00 PM,9.87,14.06,,
16647,02/29/20 07:30:00 PM,9.92,14.06,,
16648,02/29/20 07:45:00 PM,9.95,14.04,,
16649,02/29/20 08:00:00 PM,9.87,14.04,,
16650,02/29/20 08:15:00 PM,9.85,14.02,,
16651,02/29/20 08:30:00 PM,9.79,14.02,,
16652,02/29/20 08:45:00 PM,9.77,14.00,,
16653,02/29/20 09:00:00 PM,9.70,14.00,,
16654,02/29/20 09:15:00 PM,9.63,13.98,,
16655,02/29/20 09:30:00 PM,9.69,13.98,,
16656,02/29/20 09:45:00 PM,9.64,13.98,,
16657,02/29/20 10:00:00 PM,9.55,13.96,,
16658,02/29/20 10:15:00 PM,9.70,13.96,,
16659,02/29/20 10:30:00 PM,9.66,13.96,,
16660,02/29/20 10:45:00 PM,9.68,13.94,,
16661,02/29/20 11:00:00 PM,9.68,13.94,,
16662,02/29/20 11:15:00 PM,9.66,13.94,,
16663,02/29/20 11:30:00 PM,9.55,13.94,,
16664,02/29/20 11:45:00 PM,9.69,13.92,,
16665,03/01/20 12:00:00 AM,9.44,13.90,,
16666,03/01/20 12:15:00 AM,9.64,13.90,,
16667,03/01/20 12:30:00 AM,9.64,13.88,,
16668,03/01/20 12:45:00 AM,9.56,13.88,,
16669,03/01/20 01:00:00 AM,9.63,13.88,,
16670,03/01/20 01:15:00 AM,9.57,13.88,,
16671,03/01/20 01:30:00 AM,9.65,13.86,,
16672,03/01/20 01:45:00 AM,9.56,13.86,,
16673,03/01/20 02:00:00 AM,9.67,13.86,,
16674,03/01/20 02:15:00 AM,9.46,13.86,,
16675,03/01/20 02:30:00 AM,9.54,13.86,,
16676,03/01/20 02:45:00 AM,9.58,13.86,,
16677,03/01/20 03:00:00 AM,9.48,13.86,,
16678,03/01/20 03:15:00 AM,9.47,13.86,,
16679,03/01/20 03:30:00 AM,9.56,13.88,,
16680,03/01/20 03:45:00 AM,9.55,13.88,,
16681,03/01/20 04:00:00 AM,9.60,13.88,,
16682,03/01/20 04:15:00 AM,9.56,13.90,,
16683,03/01/20 04:30:00 AM,9.48,13.90,,
16684,03/01/20 04:45:00 AM,9.54,13.90,,
16685,03/01/20 05:00:00 AM,9.45,13.92,,
16686,03/01/20 05:15:00 AM,9.50,13.92,,
16687,03/01/20 05:30:00 AM,9.48,13.92,,
16688,03/01/20 05:45:00 AM,9.55,13.92,,
16689,03/01/20 06:00:00 AM,9.52,13.92,,
16690,03/01/20 06:15:00 AM,9.43,13.92,,
16691,03/01/20 06:30:00 AM,9.45,13.92,,
16692,03/01/20 06:45:00 AM,9.46,13.92,,
16693,03/01/20 07:00:00 AM,9.31,13.90,,
16694,03/01/20 07:15:00 AM,9.19,13.90,,
16695,03/01/20 07:30:00 AM,9.45,13.88,,
16696,03/01/20 07:45:00 AM,9.38,13.88,,
16697,03/01/20 08:00:00 AM,9.26,13.88,,
16698,03/01/20 08:15:00 AM,9.12,13.86,,
16699,03/01/20 08:30:00 AM,9.20,13.84,,
16700,03/01/20 08:45:00 AM,9.28,13.84,,
16701,03/01/20 09:00:00 AM,9.02,13.84,,
16702,03/01/20 09:15:00 AM,9.20,13.82,,
16703,03/01/20 09:30:00 AM,9.37,13.80,,
16704,03/01/20 09:45:00 AM,9.23,13.80,,
16705,03/01/20 10:00:00 AM,9.29,13.78,,
16706,03/01/20 10:15:00 AM,9.48,13.76,,
16707,03/01/20 10:30:00 AM,9.25,13.74,,
16708,03/01/20 10:45:00 AM,9.56,13.74,,
16709,03/01/20 11:00:00 AM,9.41,13.72,,
16710,03/01/20 11:15:00 AM,9.41,13.72,,
16711,03/01/20 11:30:00 AM,9.43,13.72,,
16712,03/01/20 11:45:00 AM,9.41,13.70,,
16713,03/01/20 12:00:00 PM,9.48,13.70,,
16714,03/01/20 12:15:00 PM,9.34,13.70,,
16715,03/01/20 12:30:00 PM,9.56,13.68,,
16716,03/01/20 12:45:00 PM,9.48,13.66,,
16717,03/01/20 01:00:00 PM,9.51,13.66,,
16718,03/01/20 01:15:00 PM,9.52,13.66,,
16719,03/01/20 01:30:00 PM,9.56,13.66,,
16720,03/01/20 01:45:00 PM,9.54,13.68,,
16721,03/01/20 02:00:00 PM,9.63,13.70,,
16722,03/01/20 02:15:00 PM,9.65,13.72,,
16723,03/01/20 02:30:00 PM,9.61,13.72,,
16724,03/01/20 02:45:00 PM,9.68,13.72,,
16725,03/01/20 03:00:00 PM,9.66,13.74,,
16726,03/01/20 03:15:00 PM,9.63,13.74,,
16727,03/01/20 03:30:00 PM,9.55,13.76,,
16728,03/01/20 03:45:00 PM,9.65,13.76,,
16729,03/01/20 04:00:00 PM,9.68,13.78,,
16730,03/01/20 04:15:00 PM,9.59,13.78,,
16731,03/01/20 04:30:00 PM,9.62,13.78,,
16732,03/01/20 04:45:00 PM,9.63,13.80,,
16733,03/01/20 05:00:00 PM,9.66,13.82,,
16734,03/01/20 05:15:00 PM,9.61,13.82,,
16735,03/01/20 05:30:00 PM,9.65,13.82,,
16736,03/01/20 05:45:00 PM,9.65,13.82,,
16737,03/01/20 06:00:00 PM,9.66,13.80,,
16738,03/01/20 06:15:00 PM,9.59,13.78,,
16739,03/01/20 06:30:00 PM,9.54,13.76,,
16740,03/01/20 06:45:00 PM,9.59,13.74,,
16741,03/01/20 07:00:00 PM,9.62,13.72,,
16742,03/01/20 07:15:00 PM,9.61,13.70,,
16743,03/01/20 07:30:00 PM,9.59,13.68,,
16744,03/01/20 07:45:00 PM,9.61,13.66,,
16745,03/01/20 08:00:00 PM,9.56,13.62,,
16746,03/01/20 08:15:00 PM,9.64,13.60,,
16747,03/01/20 08:30:00 PM,9.44,13.58,,
16748,03/01/20 08:45:00 PM,9.55,13.54,,
16749,03/01/20 09:00:00 PM,9.55,13.52,,
16750,03/01/20 09:15:00 PM,9.56,13.50,,
16751,03/01/20 09:30:00 PM,9.56,13.46,,
16752,03/01/20 09:45:00 PM,9.51,13.44,,
16753,03/01/20 10:00:00 PM,9.55,13.42,,
16754,03/01/20 10:15:00 PM,9.54,13.40,,
16755,03/01/20 10:30:00 PM,9.53,13.40,,
16756,03/01/20 10:45:00 PM,9.50,13.38,,
16757,03/01/20 11:00:00 PM,9.54,13.36,,
16758,03/01/20 11:15:00 PM,9.50,13.36,,
16759,03/01/20 11:30:00 PM,9.54,13.34,,
16760,03/01/20 11:45:00 PM,9.43,13.34,,
16761,03/02/20 12:00:00 AM,9.45,13.32,,
16762,03/02/20 12:15:00 AM,9.51,13.32,,
16763,03/02/20 12:30:00 AM,9.42,13.32,,
16764,03/02/20 12:45:00 AM,9.46,13.32,,
16765,03/02/20 01:00:00 AM,9.50,13.30,,
16766,03/02/20 01:15:00 AM,9.43,13.30,,
16767,03/02/20 01:30:00 AM,9.50,13.30,,
16768,03/02/20 01:45:00 AM,9.48,13.30,,
16769,03/02/20 02:00:00 AM,9.43,13.28,,
16770,03/02/20 02:15:00 AM,9.39,13.28,,
16771,03/02/20 02:30:00 AM,9.35,13.26,,
16772,03/02/20 02:45:00 AM,9.56,13.26,,
16773,03/02/20 03:00:00 AM,9.37,13.26,,
16774,03/02/20 03:15:00 AM,9.37,13.24,,
16775,03/02/20 03:30:00 AM,9.37,13.24,,
16776,03/02/20 03:45:00 AM,9.38,13.24,,
16777,03/02/20 04:00:00 AM,9.41,13.22,,
16778,03/02/20 04:15:00 AM,9.29,13.22,,
16779,03/02/20 04:30:00 AM,9.38,13.20,,
16780,03/02/20 04:45:00 AM,9.31,13.20,,
16781,03/02/20 05:00:00 AM,9.30,13.18,,
16782,03/02/20 05:15:00 AM,9.39,13.16,,
16783,03/02/20 05:30:00 AM,9.37,13.16,,
16784,03/02/20 05:45:00 AM,9.33,13.14,,
16785,03/02/20 06:00:00 AM,9.30,13.14,,
16786,03/02/20 06:15:00 AM,9.29,13.12,,
16787,03/02/20 06:30:00 AM,9.30,13.10,,
16788,03/02/20 06:45:00 AM,9.24,13.08,,
16789,03/02/20 07:00:00 AM,9.26,13.06,,
16790,03/02/20 07:15:00 AM,9.33,13.06,,
16791,03/02/20 07:30:00 AM,9.10,13.04,,
16792,03/02/20 07:45:00 AM,9.30,13.02,,
16793,03/02/20 08:00:00 AM,9.30,12.98,,
16794,03/02/20 08:15:00 AM,9.53,12.96,,
16795,03/02/20 08:30:00 AM,9.42,12.94,,
16796,03/02/20 08:45:00 AM,9.37,12.92,,
16797,03/02/20 09:00:00 AM,9.42,12.88,,
16798,03/02/20 09:15:00 AM,9.36,12.86,,
16799,03/02/20 09:30:00 AM,9.46,12.84,,
16800,03/02/20 09:45:00 AM,9.41,12.82,,
16801,03/02/20 10:00:00 AM,9.39,12.80,,
16802,03/02/20 10:15:00 AM,9.34,12.78,,
16803,03/02/20 10:30:00 AM,9.54,12.78,,
16804,03/02/20 10:45:00 AM,9.44,12.76,,
16805,03/02/20 11:00:00 AM,9.53,12.76,,
16806,03/02/20 11:15:00 AM,9.67,12.76,,
16807,03/02/20 11:30:00 AM,9.60,12.74,,
16808,03/02/20 11:45:00 AM,9.65,12.74,,
16809,03/02/20 12:00:00 PM,9.68,12.74,,
16810,03/02/20 12:15:00 PM,9.62,12.74,,
16811,03/02/20 12:30:00 PM,9.70,12.76,,
16812,03/02/20 12:45:00 PM,9.72,12.76,,
16813,03/02/20 01:00:00 PM,9.79,12.76,,
16814,03/02/20 01:15:00 PM,9.76,12.78,,
16815,03/02/20 01:30:00 PM,9.76,12.78,,
16816,03/02/20 01:45:00 PM,9.81,12.80,,
16817,03/02/20 02:00:00 PM,9.77,12.84,,
16818,03/02/20 02:15:00 PM,9.80,12.86,,
16819,03/02/20 02:30:00 PM,9.81,12.88,,
16820,03/02/20 02:45:00 PM,9.75,12.88,,
16821,03/02/20 03:00:00 PM,9.80,12.90,,
16822,03/02/20 03:15:00 PM,9.75,12.92,,
16823,03/02/20 03:30:00 PM,9.82,12.94,,
16824,03/02/20 03:45:00 PM,9.84,12.96,,
16825,03/02/20 04:00:00 PM,9.78,12.96,,
16826,03/02/20 04:15:00 PM,9.81,12.96,,
16827,03/02/20 04:30:00 PM,9.82,12.96,,
16828,03/02/20 04:45:00 PM,9.77,12.96,,
16829,03/02/20 05:00:00 PM,9.77,12.96,,
16830,03/02/20 05:15:00 PM,9.80,12.96,,
16831,03/02/20 05:30:00 PM,9.83,12.96,,
16832,03/02/20 05:45:00 PM,9.84,12.94,,
16833,03/02/20 06:00:00 PM,9.84,12.94,,
16834,03/02/20 06:15:00 PM,9.84,12.94,,
16835,03/02/20 06:30:00 PM,9.83,12.92,,
16836,03/02/20 06:45:00 PM,9.79,12.92,,
16837,03/02/20 07:00:00 PM,9.83,12.90,,
16838,03/02/20 07:15:00 PM,9.83,12.90,,
16839,03/02/20 07:30:00 PM,9.79,12.88,,
16840,03/02/20 07:45:00 PM,9.79,12.86,,
16841,03/02/20 08:00:00 PM,9.68,12.86,,
16842,03/02/20 08:15:00 PM,9.77,12.84,,
16843,03/02/20 08:30:00 PM,9.75,12.82,,
16844,03/02/20 08:45:00 PM,9.59,12.82,,
16845,03/02/20 09:00:00 PM,9.66,12.80,,
16846,03/02/20 09:15:00 PM,9.72,12.80,,
16847,03/02/20 09:30:00 PM,9.63,12.80,,
16848,03/02/20 09:45:00 PM,9.86,12.78,,
16849,03/02/20 10:00:00 PM,9.68,12.78,,
16850,03/02/20 10:15:00 PM,9.65,12.78,,
16851,03/02/20 10:30:00 PM,9.71,12.78,,
16852,03/02/20 10:45:00 PM,9.64,12.78,,
16853,03/02/20 11:00:00 PM,9.67,12.76,,
16854,03/02/20 11:15:00 PM,9.57,12.76,,
16855,03/02/20 11:30:00 PM,9.69,12.76,,
16856,03/02/20 11:45:00 PM,9.56,12.74,,
16857,03/03/20 12:00:00 AM,9.59,12.74,,
16858,03/03/20 12:15:00 AM,9.69,12.74,,
16859,03/03/20 12:30:00 AM,9.59,12.72,,
16860,03/03/20 12:45:00 AM,9.68,12.72,,
16861,03/03/20 01:00:00 AM,9.64,12.72,,
16862,03/03/20 01:15:00 AM,9.62,12.70,,
16863,03/03/20 01:30:00 AM,9.66,12.70,,
16864,03/03/20 01:45:00 AM,9.61,12.68,,
16865,03/03/20 02:00:00 AM,9.58,12.68,,
16866,03/03/20 02:15:00 AM,9.62,12.68,,
16867,03/03/20 02:30:00 AM,9.60,12.68,,
16868,03/03/20 02:45:00 AM,9.58,12.68,,
16869,03/03/20 03:00:00 AM,9.50,12.66,,
16870,03/03/20 03:15:00 AM,9.60,12.66,,
16871,03/03/20 03:30:00 AM,9.51,12.66,,
16872,03/03/20 03:45:00 AM,9.52,12.66,,
16873,03/03/20 04:00:00 AM,9.57,12.66,,
16874,03/03/20 04:15:00 AM,9.57,12.64,,
16875,03/03/20 04:30:00 AM,9.60,12.64,,
16876,03/03/20 04:45:00 AM,9.43,12.64,,
16877,03/03/20 05:00:00 AM,9.45,12.64,,
16878,03/03/20 05:15:00 AM,9.55,12.64,,
16879,03/03/20 05:30:00 AM,9.55,12.62,,
16880,03/03/20 05:45:00 AM,9.57,12.62,,
16881,03/03/20 06:00:00 AM,9.52,12.62,,
16882,03/03/20 06:15:00 AM,9.39,12.60,,
16883,03/03/20 06:30:00 AM,9.58,12.60,,
16884,03/03/20 06:45:00 AM,9.41,12.58,,
