"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Attached","Host Connected","Stopped","End Of File"
10531,07/08/19 04:30:00 AM,-0.07,18.52,,,,
10532,07/08/19 04:45:00 AM,-0.07,18.50,,,,
10533,07/08/19 05:00:00 AM,-0.07,18.48,,,,
10534,07/08/19 05:15:00 AM,-0.07,18.46,,,,
10535,07/08/19 05:30:00 AM,-0.07,18.42,,,,
10536,07/08/19 05:45:00 AM,-0.07,18.38,,,,
10537,07/08/19 06:00:00 AM,-0.07,18.32,,,,
10538,07/08/19 06:15:00 AM,-0.07,18.24,,,,
10539,07/08/19 06:30:00 AM,-0.07,18.18,,,,
10540,07/08/19 06:45:00 AM,-0.07,18.12,,,,
10541,07/08/19 07:00:00 AM,-0.07,18.06,,,,
10542,07/08/19 07:15:00 AM,-0.07,18.02,,,,
10543,07/08/19 07:30:00 AM,-0.07,17.96,,,,
10544,07/08/19 07:45:00 AM,-0.07,17.90,,,,
10545,07/08/19 08:00:00 AM,-0.07,17.86,,,,
10546,07/08/19 08:15:00 AM,-0.07,17.84,,,,
10547,07/08/19 08:30:00 AM,-0.07,17.82,,,,
10548,07/08/19 08:45:00 AM,-0.07,17.82,,,,
10549,07/08/19 09:00:00 AM,-0.07,17.86,,,,
10550,07/08/19 09:15:00 AM,-0.07,17.92,,,,
10551,07/08/19 09:30:00 AM,-0.07,18.00,,,,
10552,07/08/19 09:45:00 AM,-0.07,18.04,,,,
10553,07/08/19 10:00:00 AM,-0.07,18.04,,,,
10554,07/08/19 10:15:00 AM,-0.07,18.02,,,,
10555,07/08/19 10:30:00 AM,-0.07,18.00,,,,
10556,07/08/19 10:45:00 AM,-0.07,17.98,,,,
10557,07/08/19 11:00:00 AM,-0.07,17.98,,,,
10558,07/08/19 11:15:00 AM,-0.07,17.98,,,,
10559,07/08/19 11:30:00 AM,-0.07,17.96,,,,
10560,07/08/19 11:45:00 AM,-0.07,17.96,,,,
10561,07/08/19 12:00:00 PM,-0.07,17.96,,,,
10562,07/08/19 12:15:00 PM,-0.07,17.96,,,,
10563,07/08/19 12:30:00 PM,-0.07,17.96,,,,
10564,07/08/19 12:45:00 PM,-0.07,17.96,,,,
10565,07/08/19 01:00:00 PM,-0.07,17.96,,,,
10566,07/08/19 01:15:00 PM,-0.07,17.96,,,,
10567,07/08/19 01:30:00 PM,-0.07,17.96,,,,
10568,07/08/19 01:45:00 PM,-0.07,17.98,,,,
10569,07/08/19 02:00:00 PM,-0.07,17.98,,,,
10570,07/08/19 02:15:00 PM,-0.07,17.98,,,,
10571,07/08/19 02:30:00 PM,-0.07,18.00,,,,
10572,07/08/19 02:45:00 PM,-0.07,18.00,,,,
10573,07/08/19 03:00:00 PM,-0.07,18.02,,,,
10574,07/08/19 03:15:00 PM,-0.07,18.02,,,,
10575,07/08/19 03:30:00 PM,-0.07,18.02,,,,
10576,07/08/19 03:45:00 PM,-0.07,18.02,,,,
10577,07/08/19 04:00:00 PM,-0.07,18.04,,,,
10578,07/08/19 04:15:00 PM,-0.07,18.04,,,,
10579,07/08/19 04:30:00 PM,-0.07,18.06,,,,
10580,07/08/19 04:45:00 PM,-0.07,18.06,,,,
10581,07/08/19 05:00:00 PM,-0.07,18.08,,,,
10582,07/08/19 05:15:00 PM,-0.07,18.12,,,,
10583,07/08/19 05:30:00 PM,-0.07,18.16,,,,
10584,07/08/19 05:45:00 PM,-0.07,18.18,,,,
10585,07/08/19 06:00:00 PM,-0.08,18.20,,,,
10586,07/08/19 06:15:00 PM,-0.08,18.22,,,,
10587,07/08/19 06:30:00 PM,-0.08,18.22,,,,
10588,07/08/19 06:45:00 PM,-0.07,18.24,,,,
10589,07/08/19 07:00:00 PM,4.80,18.26,,,,
10590,07/08/19 07:15:00 PM,3.34,18.28,,,,
10591,07/08/19 07:30:00 PM,2.35,18.28,,,,
10592,07/08/19 07:45:00 PM,1.61,18.28,,,,
10593,07/08/19 08:00:00 PM,1.05,18.28,,,,
10594,07/08/19 08:15:00 PM,0.67,18.26,,,,
10595,07/08/19 08:30:00 PM,0.44,18.24,,,,
10596,07/08/19 08:45:00 PM,0.29,18.22,,,,
10597,07/08/19 09:00:00 PM,0.19,18.20,,,,
10598,07/08/19 09:15:00 PM,0.12,18.16,,,,
10599,07/08/19 09:30:00 PM,0.05,18.12,,,,
10600,07/08/19 09:45:00 PM,-0.07,18.08,,,,
10601,07/08/19 10:00:00 PM,-0.07,18.06,,,,
10602,07/08/19 10:15:00 PM,-0.07,18.02,,,,
10603,07/08/19 10:30:00 PM,-0.07,17.98,,,,
10604,07/08/19 10:45:00 PM,-0.07,17.96,,,,
10605,07/08/19 11:00:00 PM,-0.07,17.90,,,,
10606,07/08/19 11:15:00 PM,-0.07,17.88,,,,
10607,07/08/19 11:30:00 PM,-0.07,17.96,,,,
10608,07/08/19 11:45:00 PM,-0.07,18.06,,,,
10609,07/09/19 12:00:00 AM,-0.07,18.14,,,,
10610,07/09/19 12:15:00 AM,-0.07,18.18,,,,
10611,07/09/19 12:30:00 AM,-0.07,18.22,,,,
10612,07/09/19 12:45:00 AM,-0.07,18.24,,,,
10613,07/09/19 01:00:00 AM,-0.07,18.24,,,,
10614,07/09/19 01:15:00 AM,-0.07,18.26,,,,
10615,07/09/19 01:30:00 AM,-0.07,18.26,,,,
10616,07/09/19 01:45:00 AM,-0.07,18.28,,,,
10617,07/09/19 02:00:00 AM,-0.07,18.28,,,,
10618,07/09/19 02:15:00 AM,-0.07,18.28,,,,
10619,07/09/19 02:30:00 AM,-0.07,18.28,,,,
10620,07/09/19 02:45:00 AM,-0.07,18.30,,,,
10621,07/09/19 03:00:00 AM,-0.08,18.30,,,,
10622,07/09/19 03:15:00 AM,-0.07,18.30,,,,
10623,07/09/19 03:30:00 AM,-0.08,18.30,,,,
10624,07/09/19 03:45:00 AM,-0.07,18.30,,,,
10625,07/09/19 04:00:00 AM,-0.07,18.28,,,,
10626,07/09/19 04:15:00 AM,-0.08,18.28,,,,
10627,07/09/19 04:30:00 AM,-0.07,18.28,,,,
10628,07/09/19 04:45:00 AM,-0.07,18.26,,,,
10629,07/09/19 05:00:00 AM,-0.07,18.26,,,,
10630,07/09/19 05:15:00 AM,-0.07,18.24,,,,
10631,07/09/19 05:30:00 AM,-0.07,18.24,,,,
10632,07/09/19 05:45:00 AM,-0.07,18.22,,,,
10633,07/09/19 06:00:00 AM,-0.07,18.20,,,,
10634,07/09/19 06:15:00 AM,-0.07,18.16,,,,
10635,07/09/19 06:30:00 AM,-0.07,18.12,,,,
10636,07/09/19 06:45:00 AM,-0.07,18.06,,,,
10637,07/09/19 07:00:00 AM,-0.07,18.00,,,,
10638,07/09/19 07:15:00 AM,-0.07,17.94,,,,
10639,07/09/19 07:30:00 AM,-0.07,17.90,,,,
10640,07/09/19 07:45:00 AM,-0.07,17.86,,,,
10641,07/09/19 08:00:00 AM,-0.07,17.82,,,,
10642,07/09/19 08:15:00 AM,-0.07,17.80,,,,
10643,07/09/19 08:30:00 AM,-0.07,17.78,,,,
10644,07/09/19 08:45:00 AM,-0.07,17.78,,,,
10645,07/09/19 09:00:00 AM,-0.07,17.82,,,,
10646,07/09/19 09:15:00 AM,-0.07,17.88,,,,
10647,07/09/19 09:30:00 AM,-0.07,17.96,,,,
10648,07/09/19 09:45:00 AM,-0.07,18.04,,,,
10649,07/09/19 10:00:00 AM,-0.07,18.10,,,,
10650,07/09/19 10:15:00 AM,-0.07,18.12,,,,
10651,07/09/19 10:30:00 AM,-0.07,18.14,,,,
10652,07/09/19 10:45:00 AM,-0.07,18.14,,,,
10653,07/09/19 11:00:00 AM,-0.07,18.14,,,,
10654,07/09/19 11:15:00 AM,-0.07,18.16,,,,
10655,07/09/19 11:30:00 AM,-0.08,18.18,,,,
10656,07/09/19 11:45:00 AM,-0.08,18.22,,,,
10657,07/09/19 12:00:00 PM,-0.08,18.28,,,,
10658,07/09/19 12:15:00 PM,-0.07,18.32,,,,
10659,07/09/19 12:30:00 PM,-0.07,18.34,,,,
10660,07/09/19 12:45:00 PM,-0.08,18.32,,,,
10661,07/09/19 01:00:00 PM,-0.07,18.32,,,,
10662,07/09/19 01:15:00 PM,-0.07,18.32,,,,
10663,07/09/19 01:30:00 PM,-0.07,18.30,,,,
10664,07/09/19 01:45:00 PM,-0.07,18.30,,,,
10665,07/09/19 02:00:00 PM,-0.07,18.30,,,,
10666,07/09/19 02:15:00 PM,-0.07,18.30,,,,
10667,07/09/19 02:30:00 PM,-0.07,18.30,,,,
10668,07/09/19 02:45:00 PM,-0.07,18.32,,,,
10669,07/09/19 03:00:00 PM,-0.08,18.32,,,,
10670,07/09/19 03:15:00 PM,-0.08,18.36,,,,
10671,07/09/19 03:30:00 PM,-0.08,18.40,,,,
10672,07/09/19 03:45:00 PM,-0.08,18.42,,,,
10673,07/09/19 04:00:00 PM,-0.08,18.46,,,,
10674,07/09/19 04:15:00 PM,-0.08,18.48,,,,
10675,07/09/19 04:30:00 PM,-0.08,18.52,,,,
10676,07/09/19 04:45:00 PM,-0.08,18.56,,,,
10677,07/09/19 05:00:00 PM,-0.08,18.60,,,,
10678,07/09/19 05:15:00 PM,-0.08,18.66,,,,
10679,07/09/19 05:30:00 PM,-0.08,18.70,,,,
10680,07/09/19 05:45:00 PM,-0.08,18.72,,,,
10681,07/09/19 06:00:00 PM,-0.08,18.76,,,,
10682,07/09/19 06:15:00 PM,-0.07,18.78,,,,
10683,07/09/19 06:30:00 PM,4.36,18.80,,,,
10684,07/09/19 06:45:00 PM,2.00,18.82,,,,
10685,07/09/19 07:00:00 PM,0.90,18.82,,,,
10686,07/09/19 07:15:00 PM,0.54,18.84,,,,
10687,07/09/19 07:30:00 PM,0.34,18.84,,,,
10688,07/09/19 07:45:00 PM,0.13,18.86,,,,
10689,07/09/19 08:00:00 PM,0.07,18.84,,,,
10690,07/09/19 08:15:00 PM,0.04,18.84,,,,
10691,07/09/19 08:30:00 PM,0.02,18.82,,,,
10692,07/09/19 08:45:00 PM,-0.01,18.80,,,,
10693,07/09/19 09:00:00 PM,-0.03,18.80,,,,
10694,07/09/19 09:15:00 PM,-0.05,18.78,,,,
10695,07/09/19 09:30:00 PM,-0.05,18.76,,,,
10696,07/09/19 09:45:00 PM,-0.05,18.74,,,,
10697,07/09/19 10:00:00 PM,-0.05,18.72,,,,
10698,07/09/19 10:15:00 PM,-0.05,18.70,,,,
10699,07/09/19 10:30:00 PM,-0.06,18.66,,,,
10700,07/09/19 10:45:00 PM,-0.07,18.64,,,,
10701,07/09/19 11:00:00 PM,-0.07,18.56,,,,
10702,07/09/19 11:15:00 PM,-0.07,18.54,,,,
10703,07/09/19 11:30:00 PM,-0.07,18.52,,,,
10704,07/09/19 11:45:00 PM,-0.07,18.52,,,,
10705,07/10/19 12:00:00 AM,-0.07,18.56,,,,
10706,07/10/19 12:15:00 AM,-0.07,18.64,,,,
10707,07/10/19 12:30:00 AM,-0.07,18.70,,,,
10708,07/10/19 12:45:00 AM,-0.07,18.74,,,,
10709,07/10/19 01:00:00 AM,-0.07,18.76,,,,
10710,07/10/19 01:15:00 AM,-0.07,18.76,,,,
10711,07/10/19 01:30:00 AM,-0.07,18.76,,,,
10712,07/10/19 01:45:00 AM,-0.07,18.74,,,,
10713,07/10/19 02:00:00 AM,-0.07,18.74,,,,
10714,07/10/19 02:15:00 AM,-0.07,18.74,,,,
10715,07/10/19 02:30:00 AM,-0.07,18.72,,,,
10716,07/10/19 02:45:00 AM,-0.07,18.72,,,,
10717,07/10/19 03:00:00 AM,-0.07,18.70,,,,
10718,07/10/19 03:15:00 AM,-0.07,18.70,,,,
10719,07/10/19 03:30:00 AM,-0.07,18.68,,,,
10720,07/10/19 03:45:00 AM,-0.07,18.68,,,,
10721,07/10/19 04:00:00 AM,-0.07,18.66,,,,
10722,07/10/19 04:15:00 AM,-0.07,18.66,,,,
10723,07/10/19 04:30:00 AM,-0.07,18.64,,,,
10724,07/10/19 04:45:00 AM,-0.07,18.64,,,,
10725,07/10/19 05:00:00 AM,-0.07,18.62,,,,
10726,07/10/19 05:15:00 AM,-0.07,18.60,,,,
10727,07/10/19 05:30:00 AM,-0.07,18.60,,,,
10728,07/10/19 05:45:00 AM,-0.07,18.58,,,,
10729,07/10/19 06:00:00 AM,-0.07,18.56,,,,
10730,07/10/19 06:15:00 AM,-0.07,18.56,,,,
10731,07/10/19 06:30:00 AM,-0.07,18.54,,,,
10732,07/10/19 06:45:00 AM,-0.07,18.52,,,,
10733,07/10/19 07:00:00 AM,-0.07,18.50,,,,
10734,07/10/19 07:15:00 AM,-0.07,18.48,,,,
10735,07/10/19 07:30:00 AM,-0.07,18.46,,,,
10736,07/10/19 07:45:00 AM,-0.07,18.44,,,,
10737,07/10/19 08:00:00 AM,-0.07,18.42,,,,
10738,07/10/19 08:15:00 AM,-0.07,18.40,,,,
10739,07/10/19 08:30:00 AM,-0.07,18.40,,,,
10740,07/10/19 08:45:00 AM,-0.07,18.42,,,,
10741,07/10/19 09:00:00 AM,-0.07,18.46,,,,
10742,07/10/19 09:15:00 AM,-0.07,18.56,,,,
10743,07/10/19 09:30:00 AM,-0.08,18.62,,,,
10744,07/10/19 09:45:00 AM,-0.08,18.68,,,,
10745,07/10/19 10:00:00 AM,-0.08,18.74,,,,
10746,07/10/19 10:15:00 AM,-0.08,18.76,,,,
10747,07/10/19 10:30:00 AM,-0.08,18.78,,,,
10748,07/10/19 10:45:00 AM,-0.08,18.82,,,,
10749,07/10/19 11:00:00 AM,-0.08,18.84,,,,
10750,07/10/19 11:15:00 AM,-0.08,18.84,,,,
10751,07/10/19 11:30:00 AM,-0.08,18.86,,,,
10752,07/10/19 11:45:00 AM,-0.08,18.88,,,,
10753,07/10/19 12:00:00 PM,-0.08,18.88,,,,
10754,07/10/19 12:15:00 PM,-0.08,18.88,,,,
10755,07/10/19 12:30:00 PM,-0.08,18.90,,,,
10756,07/10/19 12:45:00 PM,-0.08,18.94,,,,
10757,07/10/19 01:00:00 PM,-0.08,19.02,,,,
10758,07/10/19 01:15:00 PM,-0.08,19.14,,,,
10759,07/10/19 01:30:00 PM,-0.08,19.20,,,,
10760,07/10/19 01:45:00 PM,-0.08,19.20,,,,
10761,07/10/19 02:00:00 PM,-0.08,19.16,,,,
10762,07/10/19 02:15:00 PM,-0.08,19.12,,,,
10763,07/10/19 02:30:00 PM,-0.08,19.10,,,,
10764,07/10/19 02:45:00 PM,-0.07,19.06,,,,
10765,07/10/19 03:00:00 PM,-0.08,19.04,,,,
10766,07/10/19 03:15:00 PM,-0.07,19.02,,,,
10767,07/10/19 03:30:00 PM,-0.07,19.00,,,,
10768,07/10/19 03:45:00 PM,-0.07,18.98,,,,
10769,07/10/19 04:00:00 PM,-0.07,18.98,,,,
10770,07/10/19 04:15:00 PM,-0.07,18.96,,,,
10771,07/10/19 04:30:00 PM,-0.07,18.96,,,,
10772,07/10/19 04:45:00 PM,-0.07,18.96,,,,
10773,07/10/19 05:00:00 PM,-0.07,18.96,,,,
10774,07/10/19 05:15:00 PM,-0.07,18.96,,,,
10775,07/10/19 05:30:00 PM,-0.07,18.96,,,,
10776,07/10/19 05:45:00 PM,-0.07,18.98,,,,
10777,07/10/19 06:00:00 PM,-0.07,18.98,,,,
10778,07/10/19 06:15:00 PM,-0.07,19.00,,,,
10779,07/10/19 06:30:00 PM,-0.07,19.02,,,,
10780,07/10/19 06:45:00 PM,-0.08,19.06,,,,
10781,07/10/19 07:00:00 PM,-0.08,19.08,,,,
10782,07/10/19 07:15:00 PM,-0.08,19.10,,,,
10783,07/10/19 07:30:00 PM,-0.08,19.12,,,,
10784,07/10/19 07:45:00 PM,-0.08,19.14,,,,
10785,07/10/19 08:00:00 PM,-0.08,19.16,,,,
10786,07/10/19 08:15:00 PM,-0.08,19.18,,,,
10787,07/10/19 08:30:00 PM,-0.08,19.18,,,,
10788,07/10/19 08:45:00 PM,-0.08,19.18,,,,
10789,07/10/19 09:00:00 PM,-0.08,19.16,,,,
10790,07/10/19 09:15:00 PM,-0.08,19.16,,,,
10791,07/10/19 09:30:00 PM,-0.08,19.16,,,,
10792,07/10/19 09:45:00 PM,-0.07,19.12,,,,
10793,07/10/19 10:00:00 PM,-0.08,19.10,,,,
10794,07/10/19 10:15:00 PM,-0.07,19.06,,,,
10795,07/10/19 10:30:00 PM,-0.07,19.02,,,,
10796,07/10/19 10:45:00 PM,-0.07,18.98,,,,
10797,07/10/19 11:00:00 PM,-0.07,18.96,,,,
10798,07/10/19 11:15:00 PM,-0.07,18.92,,,,
10799,07/10/19 11:30:00 PM,-0.07,18.90,,,,
10800,07/10/19 11:45:00 PM,-0.07,18.92,,,,
10801,07/11/19 12:00:00 AM,-0.07,18.92,,,,
10802,07/11/19 12:15:00 AM,-0.07,18.94,,,,
10803,07/11/19 12:30:00 AM,-0.07,18.94,,,,
10804,07/11/19 12:45:00 AM,-0.07,18.94,,,,
10805,07/11/19 01:00:00 AM,-0.07,18.94,,,,
10806,07/11/19 01:15:00 AM,-0.07,18.94,,,,
10807,07/11/19 01:30:00 AM,-0.07,18.92,,,,
10808,07/11/19 01:45:00 AM,-0.07,18.90,,,,
10809,07/11/19 02:00:00 AM,-0.07,18.88,,,,
10810,07/11/19 02:15:00 AM,-0.07,18.88,,,,
10811,07/11/19 02:30:00 AM,-0.07,18.86,,,,
10812,07/11/19 02:45:00 AM,-0.07,18.84,,,,
10813,07/11/19 03:00:00 AM,-0.07,18.82,,,,
10814,07/11/19 03:15:00 AM,-0.07,18.80,,,,
10815,07/11/19 03:30:00 AM,-0.07,18.78,,,,
10816,07/11/19 03:45:00 AM,-0.07,18.78,,,,
10817,07/11/19 04:00:00 AM,-0.07,18.74,,,,
10818,07/11/19 04:15:00 AM,-0.07,18.72,,,,
10819,07/11/19 04:30:00 AM,-0.07,18.72,,,,
10820,07/11/19 04:45:00 AM,-0.07,18.70,,,,
10821,07/11/19 05:00:00 AM,-0.07,18.68,,,,
10822,07/11/19 05:15:00 AM,-0.07,18.66,,,,
10823,07/11/19 05:30:00 AM,-0.07,18.64,,,,
10824,07/11/19 05:45:00 AM,-0.07,18.62,,,,
10825,07/11/19 06:00:00 AM,-0.07,18.60,,,,
10826,07/11/19 06:15:00 AM,-0.07,18.58,,,,
10827,07/11/19 06:30:00 AM,-0.07,18.56,,,,
10828,07/11/19 06:45:00 AM,-0.07,18.54,,,,
10829,07/11/19 07:00:00 AM,-0.07,18.52,,,,
10830,07/11/19 07:15:00 AM,-0.07,18.50,,,,
10831,07/11/19 07:30:00 AM,-0.07,18.48,,,,
10832,07/11/19 07:45:00 AM,-0.07,18.46,,,,
10833,07/11/19 08:00:00 AM,-0.07,18.44,,,,
10834,07/11/19 08:15:00 AM,-0.07,18.44,,,,
10835,07/11/19 08:30:00 AM,-0.07,18.42,,,,
10836,07/11/19 08:45:00 AM,-0.07,18.40,,,,
10837,07/11/19 09:00:00 AM,-0.07,18.38,,,,
10838,07/11/19 09:15:00 AM,-0.07,18.38,,,,
10839,07/11/19 09:30:00 AM,-0.07,18.38,,,,
10840,07/11/19 09:45:00 AM,-0.07,18.36,,,,
10841,07/11/19 10:00:00 AM,-0.07,18.36,,,,
10842,07/11/19 10:15:00 AM,-0.07,18.36,,,,
10843,07/11/19 10:30:00 AM,-0.07,18.36,,,,
10844,07/11/19 10:45:00 AM,-0.07,18.36,,,,
10845,07/11/19 11:00:00 AM,-0.07,18.36,,,,
10846,07/11/19 11:15:00 AM,-0.07,18.38,,,,
10847,07/11/19 11:30:00 AM,-0.07,18.38,,,,
10848,07/11/19 11:45:00 AM,-0.07,18.40,,,,
10849,07/11/19 12:00:00 PM,-0.07,18.42,,,,
10850,07/11/19 12:15:00 PM,-0.07,18.42,,,,
10851,07/11/19 12:30:00 PM,-0.07,18.46,,,,
10852,07/11/19 12:45:00 PM,-0.07,18.50,,,,
10853,07/11/19 01:00:00 PM,-0.07,18.54,,,,
10854,07/11/19 01:15:00 PM,-0.07,18.58,,,,
10855,07/11/19 01:30:00 PM,-0.07,18.52,,,,
10856,07/11/19 01:45:00 PM,-0.07,18.50,,,,
10857,07/11/19 02:00:00 PM,-0.07,18.48,,,,
10858,07/11/19 02:15:00 PM,-0.07,18.46,,,,
10859,07/11/19 02:30:00 PM,-0.07,18.48,,,,
10860,07/11/19 02:45:00 PM,-0.07,18.48,,,,
10861,07/11/19 03:00:00 PM,-0.07,18.48,,,,
10862,07/11/19 03:15:00 PM,-0.07,18.50,,,,
10863,07/11/19 03:30:00 PM,-0.07,18.52,,,,
10864,07/11/19 03:45:00 PM,-0.07,18.54,,,,
10865,07/11/19 04:00:00 PM,-0.07,18.56,,,,
10866,07/11/19 04:15:00 PM,-0.07,18.58,,,,
10867,07/11/19 04:30:00 PM,-0.07,18.60,,,,
10868,07/11/19 04:45:00 PM,-0.07,18.62,,,,
10869,07/11/19 05:00:00 PM,-0.07,18.64,,,,
10870,07/11/19 05:15:00 PM,-0.08,18.68,,,,
10871,07/11/19 05:30:00 PM,-0.07,18.70,,,,
10872,07/11/19 05:45:00 PM,-0.07,18.72,,,,
10873,07/11/19 06:00:00 PM,-0.07,18.74,,,,
10874,07/11/19 06:15:00 PM,-0.07,18.76,,,,
10875,07/11/19 06:30:00 PM,-0.07,18.78,,,,
10876,07/11/19 06:45:00 PM,-0.08,18.80,,,,
10877,07/11/19 07:00:00 PM,-0.08,18.82,,,,
10878,07/11/19 07:15:00 PM,-0.08,18.86,,,,
10879,07/11/19 07:30:00 PM,-0.08,18.88,,,,
10880,07/11/19 07:45:00 PM,-0.08,18.88,,,,
10881,07/11/19 08:00:00 PM,-0.08,18.88,,,,
10882,07/11/19 08:15:00 PM,-0.08,18.90,,,,
10883,07/11/19 08:30:00 PM,-0.08,18.90,,,,
10884,07/11/19 08:45:00 PM,-0.08,18.90,,,,
10885,07/11/19 09:00:00 PM,-0.08,18.90,,,,
10886,07/11/19 09:15:00 PM,-0.08,18.90,,,,
10887,07/11/19 09:30:00 PM,-0.08,18.90,,,,
10888,07/11/19 09:45:00 PM,-0.08,18.90,,,,
10889,07/11/19 10:00:00 PM,-0.08,18.90,,,,
10890,07/11/19 10:15:00 PM,-0.07,18.88,,,,
10891,07/11/19 10:30:00 PM,-0.07,18.88,,,,
10892,07/11/19 10:45:00 PM,-0.07,18.86,,,,
10893,07/11/19 11:00:00 PM,-0.07,18.86,,,,
10894,07/11/19 11:15:00 PM,-0.07,18.86,,,,
10895,07/11/19 11:30:00 PM,-0.07,18.86,,,,
10896,07/11/19 11:45:00 PM,-0.07,18.84,,,,
10897,07/12/19 12:00:00 AM,-0.07,18.84,,,,
10898,07/12/19 12:15:00 AM,-0.07,18.82,,,,
10899,07/12/19 12:30:00 AM,-0.07,18.80,,,,
10900,07/12/19 12:45:00 AM,-0.07,18.80,,,,
10901,07/12/19 01:00:00 AM,-0.07,18.78,,,,
10902,07/12/19 01:15:00 AM,-0.07,18.76,,,,
10903,07/12/19 01:30:00 AM,-0.07,18.74,,,,
10904,07/12/19 01:45:00 AM,-0.07,18.72,,,,
10905,07/12/19 02:00:00 AM,-0.07,18.70,,,,
10906,07/12/19 02:15:00 AM,-0.07,18.68,,,,
10907,07/12/19 02:30:00 AM,-0.07,18.66,,,,
10908,07/12/19 02:45:00 AM,-0.07,18.64,,,,
10909,07/12/19 03:00:00 AM,-0.07,18.62,,,,
10910,07/12/19 03:15:00 AM,-0.07,18.60,,,,
10911,07/12/19 03:30:00 AM,-0.07,18.58,,,,
10912,07/12/19 03:45:00 AM,-0.07,18.56,,,,
10913,07/12/19 04:00:00 AM,-0.07,18.54,,,,
10914,07/12/19 04:15:00 AM,-0.07,18.52,,,,
10915,07/12/19 04:30:00 AM,-0.07,18.50,,,,
10916,07/12/19 04:45:00 AM,-0.07,18.48,,,,
10917,07/12/19 05:00:00 AM,-0.07,18.46,,,,
10918,07/12/19 05:15:00 AM,-0.07,18.44,,,,
10919,07/12/19 05:30:00 AM,-0.07,18.42,,,,
10920,07/12/19 05:45:00 AM,-0.07,18.40,,,,
10921,07/12/19 06:00:00 AM,-0.07,18.36,,,,
10922,07/12/19 06:15:00 AM,-0.07,18.34,,,,
10923,07/12/19 06:30:00 AM,-0.07,18.32,,,,
10924,07/12/19 06:45:00 AM,-0.07,18.30,,,,
10925,07/12/19 07:00:00 AM,-0.07,18.28,,,,
10926,07/12/19 07:15:00 AM,-0.07,18.26,,,,
10927,07/12/19 07:30:00 AM,-0.07,18.24,,,,
10928,07/12/19 07:45:00 AM,-0.07,18.22,,,,
10929,07/12/19 08:00:00 AM,-0.07,18.22,,,,
10930,07/12/19 08:15:00 AM,-0.07,18.20,,,,
10931,07/12/19 08:30:00 AM,-0.07,18.18,,,,
10932,07/12/19 08:45:00 AM,-0.07,18.16,,,,
10933,07/12/19 09:00:00 AM,-0.07,18.16,,,,
10934,07/12/19 09:15:00 AM,-0.07,18.16,,,,
10935,07/12/19 09:30:00 AM,-0.07,18.14,,,,
10936,07/12/19 09:45:00 AM,-0.07,18.14,,,,
10937,07/12/19 10:00:00 AM,-0.07,18.12,,,,
10938,07/12/19 10:15:00 AM,-0.07,18.12,,,,
10939,07/12/19 10:30:00 AM,-0.07,18.12,,,,
10940,07/12/19 10:45:00 AM,-0.07,18.12,,,,
10941,07/12/19 11:00:00 AM,-0.07,18.12,,,,
10942,07/12/19 11:15:00 AM,-0.07,18.10,,,,
10943,07/12/19 11:30:00 AM,-0.07,18.10,,,,
10944,07/12/19 11:45:00 AM,-0.07,18.12,,,,
10945,07/12/19 12:00:00 PM,-0.07,18.12,,,,
10946,07/12/19 12:15:00 PM,-0.07,18.14,,,,
10947,07/12/19 12:30:00 PM,-0.07,18.16,,,,
10948,07/12/19 12:45:00 PM,-0.07,18.18,,,,
10949,07/12/19 01:00:00 PM,-0.07,18.20,,,,
10950,07/12/19 01:15:00 PM,-0.07,18.24,,,,
10951,07/12/19 01:30:00 PM,-0.07,18.28,,,,
10952,07/12/19 01:45:00 PM,-0.07,18.32,,,,
10953,07/12/19 02:00:00 PM,-0.07,18.34,,,,
10954,07/12/19 02:15:00 PM,-0.07,18.36,,,,
10955,07/12/19 02:30:00 PM,-0.07,18.38,,,,
10956,07/12/19 02:45:00 PM,-0.07,18.40,,,,
10957,07/12/19 03:00:00 PM,-0.07,18.42,,,,
10958,07/12/19 03:15:00 PM,-0.07,18.42,,,,
10959,07/12/19 03:30:00 PM,-0.07,18.44,,,,
10960,07/12/19 03:45:00 PM,-0.07,18.46,,,,
10961,07/12/19 04:00:00 PM,-0.07,18.48,,,,
10962,07/12/19 04:15:00 PM,-0.07,18.50,,,,
10963,07/12/19 04:30:00 PM,-0.07,18.54,,,,
10964,07/12/19 04:45:00 PM,-0.07,18.56,,,,
10965,07/12/19 05:00:00 PM,-0.07,18.58,,,,
10966,07/12/19 05:15:00 PM,-0.07,18.62,,,,
10967,07/12/19 05:30:00 PM,-0.08,18.64,,,,
10968,07/12/19 05:45:00 PM,-0.08,18.66,,,,
10969,07/12/19 06:00:00 PM,-0.08,18.68,,,,
10970,07/12/19 06:15:00 PM,-0.08,18.70,,,,
10971,07/12/19 06:30:00 PM,-0.08,18.74,,,,
10972,07/12/19 06:45:00 PM,-0.08,18.76,,,,
10973,07/12/19 07:00:00 PM,-0.08,18.78,,,,
10974,07/12/19 07:15:00 PM,-0.08,18.80,,,,
10975,07/12/19 07:30:00 PM,-0.08,18.82,,,,
10976,07/12/19 07:45:00 PM,-0.08,18.82,,,,
10977,07/12/19 08:00:00 PM,-0.08,18.84,,,,
10978,07/12/19 08:15:00 PM,-0.08,18.86,,,,
10979,07/12/19 08:30:00 PM,-0.08,18.88,,,,
