"Plot Title: 20568277"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)"
8327,06/20/19 05:30:00 AM,8.10,22.98
8328,06/20/19 05:45:00 AM,8.12,22.96
8329,06/20/19 06:00:00 AM,8.11,22.96
8330,06/20/19 06:15:00 AM,8.11,22.96
8331,06/20/19 06:30:00 AM,8.11,22.96
8332,06/20/19 06:45:00 AM,8.10,22.96
8333,06/20/19 07:00:00 AM,8.10,22.96
8334,06/20/19 07:15:00 AM,8.09,22.96
8335,06/20/19 07:30:00 AM,8.11,22.94
8336,06/20/19 07:45:00 AM,8.09,22.96
8337,06/20/19 08:00:00 AM,8.09,22.96
8338,06/20/19 08:15:00 AM,8.09,22.96
8339,06/20/19 08:30:00 AM,8.09,22.96
8340,06/20/19 08:45:00 AM,8.10,22.96
8341,06/20/19 09:00:00 AM,8.07,22.98
8342,06/20/19 09:15:00 AM,8.06,22.98
8343,06/20/19 09:30:00 AM,8.06,23.00
8344,06/20/19 09:45:00 AM,8.05,23.00
8345,06/20/19 10:00:00 AM,8.04,23.02
8346,06/20/19 10:15:00 AM,8.01,23.02
8347,06/20/19 10:30:00 AM,8.15,23.04
8348,06/20/19 10:45:00 AM,8.14,23.06
8349,06/20/19 11:00:00 AM,8.11,23.06
8350,06/20/19 11:15:00 AM,8.12,23.08
8351,06/20/19 11:30:00 AM,8.12,23.08
8352,06/20/19 11:45:00 AM,8.11,23.10
8353,06/20/19 12:00:00 PM,8.11,23.12
8354,06/20/19 12:15:00 PM,8.11,23.14
8355,06/20/19 12:30:00 PM,8.12,23.16
8356,06/20/19 12:45:00 PM,8.12,23.18
8357,06/20/19 01:00:00 PM,8.12,23.22
8358,06/20/19 01:15:00 PM,8.12,23.24
8359,06/20/19 01:30:00 PM,8.11,23.26
8360,06/20/19 01:45:00 PM,8.12,23.26
8361,06/20/19 02:00:00 PM,8.13,23.28
8362,06/20/19 02:15:00 PM,8.14,23.28
8363,06/20/19 02:30:00 PM,8.15,23.28
8364,06/20/19 02:45:00 PM,8.16,23.28
8365,06/20/19 03:00:00 PM,8.19,23.28
8366,06/20/19 03:15:00 PM,8.19,23.28
8367,06/20/19 03:30:00 PM,8.19,23.28
8368,06/20/19 03:45:00 PM,8.20,23.28
8369,06/20/19 04:00:00 PM,8.19,23.28
8370,06/20/19 04:15:00 PM,8.19,23.28
8371,06/20/19 04:30:00 PM,8.19,23.28
8372,06/20/19 04:45:00 PM,8.18,23.28
8373,06/20/19 05:00:00 PM,8.18,23.28
8374,06/20/19 05:15:00 PM,8.18,23.30
8375,06/20/19 05:30:00 PM,8.17,23.30
8376,06/20/19 05:45:00 PM,8.16,23.30
8377,06/20/19 06:00:00 PM,8.17,23.32
8378,06/20/19 06:15:00 PM,8.17,23.32
8379,06/20/19 06:30:00 PM,8.16,23.30
8380,06/20/19 06:45:00 PM,8.17,23.30
8381,06/20/19 07:00:00 PM,8.16,23.30
8382,06/20/19 07:15:00 PM,8.17,23.28
8383,06/20/19 07:30:00 PM,8.17,23.28
8384,06/20/19 07:45:00 PM,8.17,23.26
8385,06/20/19 08:00:00 PM,8.18,23.26
8386,06/20/19 08:15:00 PM,8.17,23.26
8387,06/20/19 08:30:00 PM,8.17,23.24
8388,06/20/19 08:45:00 PM,8.18,23.24
8389,06/20/19 09:00:00 PM,8.18,23.22
8390,06/20/19 09:15:00 PM,8.17,23.22
8391,06/20/19 09:30:00 PM,8.18,23.20
8392,06/20/19 09:45:00 PM,8.18,23.18
8393,06/20/19 10:00:00 PM,8.18,23.18
8394,06/20/19 10:15:00 PM,8.18,23.16
8395,06/20/19 10:30:00 PM,8.18,23.14
8396,06/20/19 10:45:00 PM,8.17,23.12
8397,06/20/19 11:00:00 PM,8.17,23.12
8398,06/20/19 11:15:00 PM,8.18,23.10
8399,06/20/19 11:30:00 PM,8.18,23.10
8400,06/20/19 11:45:00 PM,8.18,23.08
8401,06/21/19 12:00:00 AM,8.17,23.08
8402,06/21/19 12:15:00 AM,8.18,23.06
8403,06/21/19 12:30:00 AM,8.17,23.06
8404,06/21/19 12:45:00 AM,8.18,23.04
8405,06/21/19 01:00:00 AM,8.17,23.02
8406,06/21/19 01:15:00 AM,8.18,23.02
8407,06/21/19 01:30:00 AM,8.16,23.02
8408,06/21/19 01:45:00 AM,8.15,23.02
8409,06/21/19 02:00:00 AM,8.17,23.02
8410,06/21/19 02:15:00 AM,8.17,23.00
8411,06/21/19 02:30:00 AM,8.16,23.00
8412,06/21/19 02:45:00 AM,8.17,23.00
8413,06/21/19 03:00:00 AM,8.17,23.00
8414,06/21/19 03:15:00 AM,8.19,22.98
8415,06/21/19 03:30:00 AM,8.17,22.98
8416,06/21/19 03:45:00 AM,8.19,22.96
8417,06/21/19 04:00:00 AM,8.19,22.96
8418,06/21/19 04:15:00 AM,8.20,22.94
8419,06/21/19 04:30:00 AM,8.19,22.92
8420,06/21/19 04:45:00 AM,8.21,22.90
8421,06/21/19 05:00:00 AM,8.21,22.90
8422,06/21/19 05:15:00 AM,8.19,22.88
8423,06/21/19 05:30:00 AM,8.20,22.88
8424,06/21/19 05:45:00 AM,8.19,22.88
8425,06/21/19 06:00:00 AM,8.19,22.86
8426,06/21/19 06:15:00 AM,8.20,22.86
8427,06/21/19 06:30:00 AM,8.19,22.86
8428,06/21/19 06:45:00 AM,8.18,22.86
8429,06/21/19 07:00:00 AM,8.18,22.86
8430,06/21/19 07:15:00 AM,8.20,22.84
8431,06/21/19 07:30:00 AM,8.19,22.84
8432,06/21/19 07:45:00 AM,8.19,22.84
8433,06/21/19 08:00:00 AM,8.18,22.84
8434,06/21/19 08:15:00 AM,8.18,22.84
8435,06/21/19 08:30:00 AM,8.17,22.86
8436,06/21/19 08:45:00 AM,8.18,22.86
8437,06/21/19 09:00:00 AM,8.17,22.86
8438,06/21/19 09:15:00 AM,8.18,22.86
8439,06/21/19 09:30:00 AM,8.20,22.86
8440,06/21/19 09:45:00 AM,8.19,22.86
8441,06/21/19 10:00:00 AM,8.19,22.86
8442,06/21/19 10:15:00 AM,8.20,22.86
8443,06/21/19 10:30:00 AM,8.18,22.88
8444,06/21/19 10:45:00 AM,8.19,22.88
8445,06/21/19 11:00:00 AM,8.19,22.88
8446,06/21/19 11:15:00 AM,8.18,22.90
8447,06/21/19 11:30:00 AM,8.17,22.90
8448,06/21/19 11:45:00 AM,8.17,22.92
8449,06/21/19 12:00:00 PM,8.16,22.94
8450,06/21/19 12:15:00 PM,8.13,22.96
8451,06/21/19 12:30:00 PM,8.14,22.98
8452,06/21/19 12:45:00 PM,8.15,23.00
8453,06/21/19 01:00:00 PM,8.14,23.02
8454,06/21/19 01:15:00 PM,8.14,23.04
8455,06/21/19 01:30:00 PM,8.13,23.06
8456,06/21/19 01:45:00 PM,8.14,23.08
8457,06/21/19 02:00:00 PM,8.17,23.08
8458,06/21/19 02:15:00 PM,8.17,23.08
8459,06/21/19 02:30:00 PM,8.18,23.10
8460,06/21/19 02:45:00 PM,8.18,23.10
8461,06/21/19 03:00:00 PM,8.17,23.12
8462,06/21/19 03:15:00 PM,8.17,23.12
8463,06/21/19 03:30:00 PM,8.17,23.14
8464,06/21/19 03:45:00 PM,8.17,23.14
8465,06/21/19 04:00:00 PM,8.16,23.14
8466,06/21/19 04:15:00 PM,8.16,23.16
8467,06/21/19 04:30:00 PM,8.16,23.16
8468,06/21/19 04:45:00 PM,8.17,23.16
8469,06/21/19 05:00:00 PM,8.16,23.18
8470,06/21/19 05:15:00 PM,8.17,23.18
8471,06/21/19 05:30:00 PM,8.15,23.18
8472,06/21/19 05:45:00 PM,8.18,23.16
8473,06/21/19 06:00:00 PM,8.20,23.16
8474,06/21/19 06:15:00 PM,8.19,23.14
8475,06/21/19 06:30:00 PM,8.20,23.12
8476,06/21/19 06:45:00 PM,8.21,23.12
8477,06/21/19 07:00:00 PM,8.21,23.10
8478,06/21/19 07:15:00 PM,8.21,23.10
8479,06/21/19 07:30:00 PM,8.20,23.10
8480,06/21/19 07:45:00 PM,8.20,23.10
8481,06/21/19 08:00:00 PM,8.20,23.08
8482,06/21/19 08:15:00 PM,8.19,23.08
8483,06/21/19 08:30:00 PM,8.19,23.08
8484,06/21/19 08:45:00 PM,8.19,23.08
8485,06/21/19 09:00:00 PM,8.19,23.08
8486,06/21/19 09:15:00 PM,8.18,23.08
8487,06/21/19 09:30:00 PM,8.17,23.08
8488,06/21/19 09:45:00 PM,8.18,23.08
8489,06/21/19 10:00:00 PM,8.16,23.08
8490,06/21/19 10:15:00 PM,8.15,23.08
8491,06/21/19 10:30:00 PM,8.13,23.08
8492,06/21/19 10:45:00 PM,8.13,23.08
8493,06/21/19 11:00:00 PM,8.16,23.10
8494,06/21/19 11:15:00 PM,8.15,23.10
8495,06/21/19 11:30:00 PM,8.15,23.10
8496,06/21/19 11:45:00 PM,8.15,23.10
8497,06/22/19 12:00:00 AM,8.16,23.10
8498,06/22/19 12:15:00 AM,8.16,23.10
8499,06/22/19 12:30:00 AM,8.17,23.10
8500,06/22/19 12:45:00 AM,8.18,23.10
8501,06/22/19 01:00:00 AM,8.18,23.10
8502,06/22/19 01:15:00 AM,8.18,23.08
8503,06/22/19 01:30:00 AM,8.21,23.08
8504,06/22/19 01:45:00 AM,8.20,23.08
8505,06/22/19 02:00:00 AM,8.20,23.08
8506,06/22/19 02:15:00 AM,8.20,23.06
8507,06/22/19 02:30:00 AM,8.20,23.06
8508,06/22/19 02:45:00 AM,8.20,23.06
8509,06/22/19 03:00:00 AM,8.21,23.06
8510,06/22/19 03:15:00 AM,8.20,23.06
8511,06/22/19 03:30:00 AM,8.21,23.06
8512,06/22/19 03:45:00 AM,8.21,23.04
8513,06/22/19 04:00:00 AM,8.20,23.04
8514,06/22/19 04:15:00 AM,8.22,23.04
8515,06/22/19 04:30:00 AM,8.20,23.04
8516,06/22/19 04:45:00 AM,8.21,23.02
8517,06/22/19 05:00:00 AM,8.20,23.02
8518,06/22/19 05:15:00 AM,8.20,23.02
8519,06/22/19 05:30:00 AM,8.20,23.02
8520,06/22/19 05:45:00 AM,8.20,23.02
8521,06/22/19 06:00:00 AM,8.21,23.02
8522,06/22/19 06:15:00 AM,8.22,23.02
8523,06/22/19 06:30:00 AM,8.20,23.02
8524,06/22/19 06:45:00 AM,8.19,23.02
8525,06/22/19 07:00:00 AM,8.21,23.02
8526,06/22/19 07:15:00 AM,8.20,23.02
8527,06/22/19 07:30:00 AM,8.20,23.02
8528,06/22/19 07:45:00 AM,8.20,23.02
8529,06/22/19 08:00:00 AM,8.19,23.02
8530,06/22/19 08:15:00 AM,8.19,23.02
8531,06/22/19 08:30:00 AM,8.19,23.02
8532,06/22/19 08:45:00 AM,8.19,23.02
8533,06/22/19 09:00:00 AM,8.19,23.02
8534,06/22/19 09:15:00 AM,8.19,23.02
8535,06/22/19 09:30:00 AM,8.19,23.02
8536,06/22/19 09:45:00 AM,8.19,23.02
8537,06/22/19 10:00:00 AM,8.21,23.02
8538,06/22/19 10:15:00 AM,8.20,23.02
8539,06/22/19 10:30:00 AM,8.19,23.04
8540,06/22/19 10:45:00 AM,8.19,23.06
8541,06/22/19 11:00:00 AM,8.16,23.08
8542,06/22/19 11:15:00 AM,8.13,23.08
8543,06/22/19 11:30:00 AM,8.12,23.10
8544,06/22/19 11:45:00 AM,8.14,23.14
8545,06/22/19 12:00:00 PM,8.16,23.16
8546,06/22/19 12:15:00 PM,8.17,23.18
8547,06/22/19 12:30:00 PM,8.17,23.20
8548,06/22/19 12:45:00 PM,8.18,23.24
8549,06/22/19 01:00:00 PM,8.17,23.26
8550,06/22/19 01:15:00 PM,8.18,23.28
8551,06/22/19 01:30:00 PM,8.17,23.30
8552,06/22/19 01:45:00 PM,8.17,23.32
8553,06/22/19 02:00:00 PM,8.16,23.32
8554,06/22/19 02:15:00 PM,8.15,23.34
8555,06/22/19 02:30:00 PM,8.16,23.34
8556,06/22/19 02:45:00 PM,8.14,23.36
8557,06/22/19 03:00:00 PM,8.13,23.38
8558,06/22/19 03:15:00 PM,8.13,23.40
8559,06/22/19 03:30:00 PM,8.14,23.42
8560,06/22/19 03:45:00 PM,8.14,23.44
8561,06/22/19 04:00:00 PM,8.15,23.44
8562,06/22/19 04:15:00 PM,8.14,23.46
8563,06/22/19 04:30:00 PM,8.13,23.46
8564,06/22/19 04:45:00 PM,8.16,23.46
8565,06/22/19 05:00:00 PM,8.18,23.44
8566,06/22/19 05:15:00 PM,8.19,23.42
8567,06/22/19 05:30:00 PM,8.19,23.42
8568,06/22/19 05:45:00 PM,8.20,23.40
8569,06/22/19 06:00:00 PM,8.21,23.40
8570,06/22/19 06:15:00 PM,8.21,23.38
8571,06/22/19 06:30:00 PM,8.21,23.38
8572,06/22/19 06:45:00 PM,8.22,23.36
8573,06/22/19 07:00:00 PM,8.22,23.36
8574,06/22/19 07:15:00 PM,8.22,23.36
8575,06/22/19 07:30:00 PM,8.21,23.34
8576,06/22/19 07:45:00 PM,8.21,23.34
8577,06/22/19 08:00:00 PM,8.20,23.34
8578,06/22/19 08:15:00 PM,8.20,23.32
8579,06/22/19 08:30:00 PM,8.21,23.32
8580,06/22/19 08:45:00 PM,8.21,23.32
8581,06/22/19 09:00:00 PM,8.21,23.30
8582,06/22/19 09:15:00 PM,8.21,23.30
8583,06/22/19 09:30:00 PM,8.22,23.30
8584,06/22/19 09:45:00 PM,8.19,23.30
8585,06/22/19 10:00:00 PM,8.18,23.30
8586,06/22/19 10:15:00 PM,8.17,23.30
8587,06/22/19 10:30:00 PM,8.17,23.30
8588,06/22/19 10:45:00 PM,8.17,23.30
8589,06/22/19 11:00:00 PM,8.17,23.30
8590,06/22/19 11:15:00 PM,8.18,23.30
8591,06/22/19 11:30:00 PM,8.19,23.30
8592,06/22/19 11:45:00 PM,8.19,23.30
8593,06/23/19 12:00:00 AM,8.20,23.28
8594,06/23/19 12:15:00 AM,8.21,23.28
8595,06/23/19 12:30:00 AM,8.22,23.26
8596,06/23/19 12:45:00 AM,8.23,23.24
8597,06/23/19 01:00:00 AM,8.22,23.24
8598,06/23/19 01:15:00 AM,8.20,23.24
8599,06/23/19 01:30:00 AM,8.21,23.22
8600,06/23/19 01:45:00 AM,8.21,23.22
8601,06/23/19 02:00:00 AM,8.20,23.22
8602,06/23/19 02:15:00 AM,8.21,23.22
8603,06/23/19 02:30:00 AM,8.21,23.20
8604,06/23/19 02:45:00 AM,8.21,23.20
8605,06/23/19 03:00:00 AM,8.22,23.20
8606,06/23/19 03:15:00 AM,8.21,23.18
8607,06/23/19 03:30:00 AM,8.20,23.18
8608,06/23/19 03:45:00 AM,8.21,23.18
8609,06/23/19 04:00:00 AM,8.21,23.16
8610,06/23/19 04:15:00 AM,8.21,23.16
8611,06/23/19 04:30:00 AM,8.21,23.16
8612,06/23/19 04:45:00 AM,8.21,23.14
8613,06/23/19 05:00:00 AM,8.22,23.14
8614,06/23/19 05:15:00 AM,8.21,23.12
8615,06/23/19 05:30:00 AM,8.21,23.12
8616,06/23/19 05:45:00 AM,8.22,23.12
8617,06/23/19 06:00:00 AM,8.21,23.10
8618,06/23/19 06:15:00 AM,8.21,23.10
8619,06/23/19 06:30:00 AM,8.19,23.10
8620,06/23/19 06:45:00 AM,8.19,23.10
8621,06/23/19 07:00:00 AM,8.21,23.10
8622,06/23/19 07:15:00 AM,8.21,23.10
8623,06/23/19 07:30:00 AM,8.21,23.10
8624,06/23/19 07:45:00 AM,8.21,23.08
8625,06/23/19 08:00:00 AM,8.20,23.08
8626,06/23/19 08:15:00 AM,8.19,23.08
8627,06/23/19 08:30:00 AM,8.21,23.08
8628,06/23/19 08:45:00 AM,8.20,23.10
8629,06/23/19 09:00:00 AM,8.19,23.10
8630,06/23/19 09:15:00 AM,8.19,23.10
8631,06/23/19 09:30:00 AM,8.20,23.10
8632,06/23/19 09:45:00 AM,8.19,23.10
8633,06/23/19 10:00:00 AM,8.19,23.10
8634,06/23/19 10:15:00 AM,8.20,23.10
8635,06/23/19 10:30:00 AM,8.20,23.08
8636,06/23/19 10:45:00 AM,8.20,23.08
8637,06/23/19 11:00:00 AM,8.20,23.08
8638,06/23/19 11:15:00 AM,8.18,23.08
8639,06/23/19 11:30:00 AM,8.18,23.10
8640,06/23/19 11:45:00 AM,8.19,23.10
8641,06/23/19 12:00:00 PM,8.18,23.10
8642,06/23/19 12:15:00 PM,8.16,23.12
8643,06/23/19 12:30:00 PM,8.14,23.14
8644,06/23/19 12:45:00 PM,8.13,23.14
8645,06/23/19 01:00:00 PM,8.13,23.16
8646,06/23/19 01:15:00 PM,8.14,23.18
8647,06/23/19 01:30:00 PM,8.14,23.18
8648,06/23/19 01:45:00 PM,8.14,23.20
8649,06/23/19 02:00:00 PM,8.14,23.20
8650,06/23/19 02:15:00 PM,8.14,23.22
8651,06/23/19 02:30:00 PM,8.14,23.22
8652,06/23/19 02:45:00 PM,8.13,23.22
8653,06/23/19 03:00:00 PM,8.14,23.24
8654,06/23/19 03:15:00 PM,8.16,23.24
8655,06/23/19 03:30:00 PM,8.16,23.24
8656,06/23/19 03:45:00 PM,8.18,23.24
8657,06/23/19 04:00:00 PM,8.19,23.26
8658,06/23/19 04:15:00 PM,8.18,23.26
8659,06/23/19 04:30:00 PM,8.18,23.26
8660,06/23/19 04:45:00 PM,8.18,23.26
8661,06/23/19 05:00:00 PM,8.18,23.26
8662,06/23/19 05:15:00 PM,8.17,23.28
8663,06/23/19 05:30:00 PM,8.19,23.28
8664,06/23/19 05:45:00 PM,8.17,23.28
8665,06/23/19 06:00:00 PM,8.18,23.28
8666,06/23/19 06:15:00 PM,8.16,23.28
8667,06/23/19 06:30:00 PM,8.16,23.30
8668,06/23/19 06:45:00 PM,8.17,23.30
8669,06/23/19 07:00:00 PM,8.18,23.30
8670,06/23/19 07:15:00 PM,8.17,23.30
8671,06/23/19 07:30:00 PM,8.15,23.32
8672,06/23/19 07:45:00 PM,8.14,23.32
8673,06/23/19 08:00:00 PM,8.13,23.34
8674,06/23/19 08:15:00 PM,8.12,23.34
8675,06/23/19 08:30:00 PM,8.13,23.34
8676,06/23/19 08:45:00 PM,8.14,23.36
8677,06/23/19 09:00:00 PM,8.15,23.36
8678,06/23/19 09:15:00 PM,8.15,23.36
8679,06/23/19 09:30:00 PM,8.15,23.36
8680,06/23/19 09:45:00 PM,8.17,23.36
8681,06/23/19 10:00:00 PM,8.20,23.36
8682,06/23/19 10:15:00 PM,8.20,23.36
8683,06/23/19 10:30:00 PM,8.21,23.34
8684,06/23/19 10:45:00 PM,8.20,23.34
8685,06/23/19 11:00:00 PM,8.21,23.32
8686,06/23/19 11:15:00 PM,8.21,23.32
8687,06/23/19 11:30:00 PM,8.21,23.32
8688,06/23/19 11:45:00 PM,8.21,23.30
8689,06/24/19 12:00:00 AM,8.21,23.30
8690,06/24/19 12:15:00 AM,8.22,23.28
8691,06/24/19 12:30:00 AM,8.23,23.26
8692,06/24/19 12:45:00 AM,8.22,23.26
8693,06/24/19 01:00:00 AM,8.21,23.24
8694,06/24/19 01:15:00 AM,8.23,23.22
8695,06/24/19 01:30:00 AM,8.21,23.22
8696,06/24/19 01:45:00 AM,8.21,23.20
8697,06/24/19 02:00:00 AM,8.21,23.20
8698,06/24/19 02:15:00 AM,8.20,23.20
8699,06/24/19 02:30:00 AM,8.20,23.20
8700,06/24/19 02:45:00 AM,8.19,23.18
8701,06/24/19 03:00:00 AM,8.20,23.18
8702,06/24/19 03:15:00 AM,8.20,23.18
8703,06/24/19 03:30:00 AM,8.21,23.16
8704,06/24/19 03:45:00 AM,8.21,23.16
8705,06/24/19 04:00:00 AM,8.20,23.16
8706,06/24/19 04:15:00 AM,8.21,23.14
8707,06/24/19 04:30:00 AM,8.21,23.14
8708,06/24/19 04:45:00 AM,8.20,23.12
8709,06/24/19 05:00:00 AM,8.21,23.12
8710,06/24/19 05:15:00 AM,8.21,23.12
8711,06/24/19 05:30:00 AM,8.22,23.10
8712,06/24/19 05:45:00 AM,8.23,23.10
8713,06/24/19 06:00:00 AM,8.21,23.10
8714,06/24/19 06:15:00 AM,8.21,23.08
8715,06/24/19 06:30:00 AM,8.22,23.08
8716,06/24/19 06:45:00 AM,8.20,23.08
8717,06/24/19 07:00:00 AM,8.21,23.08
8718,06/24/19 07:15:00 AM,8.21,23.08
8719,06/24/19 07:30:00 AM,8.20,23.08
8720,06/24/19 07:45:00 AM,8.20,23.08
8721,06/24/19 08:00:00 AM,8.20,23.08
8722,06/24/19 08:15:00 AM,8.20,23.08
8723,06/24/19 08:30:00 AM,8.21,23.08
8724,06/24/19 08:45:00 AM,8.20,23.08
8725,06/24/19 09:00:00 AM,8.17,23.10
8726,06/24/19 09:15:00 AM,8.17,23.10
8727,06/24/19 09:30:00 AM,8.16,23.12
8728,06/24/19 09:45:00 AM,8.14,23.12
8729,06/24/19 10:00:00 AM,8.14,23.14
8730,06/24/19 10:15:00 AM,8.14,23.16
8731,06/24/19 10:30:00 AM,8.15,23.16
8732,06/24/19 10:45:00 AM,8.14,23.18
8733,06/24/19 11:00:00 AM,8.13,23.18
8734,06/24/19 11:15:00 AM,8.14,23.20
8735,06/24/19 11:30:00 AM,8.13,23.22
8736,06/24/19 11:45:00 AM,8.12,23.22
8737,06/24/19 12:00:00 PM,8.11,23.24
8738,06/24/19 12:15:00 PM,8.12,23.26
8739,06/24/19 12:30:00 PM,8.12,23.28
8740,06/24/19 12:45:00 PM,8.13,23.32
8741,06/24/19 01:00:00 PM,8.14,23.34
8742,06/24/19 01:15:00 PM,8.14,23.36
8743,06/24/19 01:30:00 PM,8.15,23.36
8744,06/24/19 01:45:00 PM,8.17,23.36
8745,06/24/19 02:00:00 PM,8.18,23.36
8746,06/24/19 02:15:00 PM,8.19,23.36
8747,06/24/19 02:30:00 PM,8.20,23.38
8748,06/24/19 02:45:00 PM,8.20,23.38
8749,06/24/19 03:00:00 PM,8.19,23.38
8750,06/24/19 03:15:00 PM,8.18,23.40
8751,06/24/19 03:30:00 PM,8.17,23.40
8752,06/24/19 03:45:00 PM,8.17,23.40
8753,06/24/19 04:00:00 PM,8.17,23.40
8754,06/24/19 04:15:00 PM,8.16,23.40
8755,06/24/19 04:30:00 PM,8.17,23.40
8756,06/24/19 04:45:00 PM,8.19,23.40
8757,06/24/19 05:00:00 PM,8.19,23.40
8758,06/24/19 05:15:00 PM,8.20,23.42
8759,06/24/19 05:30:00 PM,8.18,23.40
8760,06/24/19 05:45:00 PM,8.20,23.40
8761,06/24/19 06:00:00 PM,8.19,23.40
8762,06/24/19 06:15:00 PM,8.20,23.38
8763,06/24/19 06:30:00 PM,8.20,23.36
8764,06/24/19 06:45:00 PM,8.21,23.36
8765,06/24/19 07:00:00 PM,8.20,23.34
8766,06/24/19 07:15:00 PM,8.21,23.32
8767,06/24/19 07:30:00 PM,8.20,23.32
8768,06/24/19 07:45:00 PM,8.21,23.30
8769,06/24/19 08:00:00 PM,8.21,23.28
8770,06/24/19 08:15:00 PM,8.21,23.26
8771,06/24/19 08:30:00 PM,8.21,23.26
8772,06/24/19 08:45:00 PM,8.21,23.24
8773,06/24/19 09:00:00 PM,8.21,23.24
8774,06/24/19 09:15:00 PM,8.19,23.24
8775,06/24/19 09:30:00 PM,8.19,23.24
8776,06/24/19 09:45:00 PM,8.19,23.22
8777,06/24/19 10:00:00 PM,8.19,23.22
8778,06/24/19 10:15:00 PM,8.19,23.22
8779,06/24/19 10:30:00 PM,8.19,23.20
8780,06/24/19 10:45:00 PM,8.19,23.20
8781,06/24/19 11:00:00 PM,8.19,23.20
8782,06/24/19 11:15:00 PM,8.19,23.18
8783,06/24/19 11:30:00 PM,8.21,23.16
8784,06/24/19 11:45:00 PM,8.21,23.16
8785,06/25/19 12:00:00 AM,8.20,23.14
8786,06/25/19 12:15:00 AM,8.20,23.14
8787,06/25/19 12:30:00 AM,8.19,23.14
8788,06/25/19 12:45:00 AM,8.19,23.12
8789,06/25/19 01:00:00 AM,8.19,23.12
8790,06/25/19 01:15:00 AM,8.19,23.12
8791,06/25/19 01:30:00 AM,8.19,23.12
8792,06/25/19 01:45:00 AM,8.18,23.12
8793,06/25/19 02:00:00 AM,8.19,23.10
8794,06/25/19 02:15:00 AM,8.18,23.10
8795,06/25/19 02:30:00 AM,8.19,23.10
8796,06/25/19 02:45:00 AM,8.20,23.10
8797,06/25/19 03:00:00 AM,8.19,23.08
8798,06/25/19 03:15:00 AM,8.18,23.08
8799,06/25/19 03:30:00 AM,8.20,23.08
8800,06/25/19 03:45:00 AM,8.20,23.08
8801,06/25/19 04:00:00 AM,8.20,23.06
8802,06/25/19 04:15:00 AM,8.20,23.06
8803,06/25/19 04:30:00 AM,8.22,23.06
8804,06/25/19 04:45:00 AM,8.20,23.06
8805,06/25/19 05:00:00 AM,8.20,23.04
8806,06/25/19 05:15:00 AM,8.22,23.04
8807,06/25/19 05:30:00 AM,8.22,23.04
8808,06/25/19 05:45:00 AM,8.21,23.04
8809,06/25/19 06:00:00 AM,8.18,23.04
8810,06/25/19 06:15:00 AM,8.20,23.04
8811,06/25/19 06:30:00 AM,8.20,23.04
8812,06/25/19 06:45:00 AM,8.20,23.02
8813,06/25/19 07:00:00 AM,8.19,23.02
8814,06/25/19 07:15:00 AM,8.21,23.02
8815,06/25/19 07:30:00 AM,8.21,23.02
8816,06/25/19 07:45:00 AM,8.20,23.02
8817,06/25/19 08:00:00 AM,8.20,23.02
8818,06/25/19 08:15:00 AM,8.20,23.02
8819,06/25/19 08:30:00 AM,8.20,23.02
8820,06/25/19 08:45:00 AM,8.19,23.02
8821,06/25/19 09:00:00 AM,8.18,23.02
8822,06/25/19 09:15:00 AM,8.19,23.02
8823,06/25/19 09:30:00 AM,8.18,23.02
8824,06/25/19 09:45:00 AM,8.21,23.02
8825,06/25/19 10:00:00 AM,8.22,23.02
8826,06/25/19 10:15:00 AM,8.21,23.02
8827,06/25/19 10:30:00 AM,8.20,23.02
8828,06/25/19 10:45:00 AM,8.19,23.04
8829,06/25/19 11:00:00 AM,8.19,23.04
8830,06/25/19 11:15:00 AM,8.20,23.04
8831,06/25/19 11:30:00 AM,8.18,23.06
8832,06/25/19 11:45:00 AM,8.17,23.08
8833,06/25/19 12:00:00 PM,8.16,23.08
8834,06/25/19 12:15:00 PM,8.15,23.10
8835,06/25/19 12:30:00 PM,8.13,23.12
8836,06/25/19 12:45:00 PM,8.13,23.14
8837,06/25/19 01:00:00 PM,8.14,23.16
8838,06/25/19 01:15:00 PM,8.12,23.16
8839,06/25/19 01:30:00 PM,8.12,23.18
8840,06/25/19 01:45:00 PM,8.12,23.18
8841,06/25/19 02:00:00 PM,8.14,23.20
8842,06/25/19 02:15:00 PM,8.14,23.20
8843,06/25/19 02:30:00 PM,8.15,23.22
8844,06/25/19 02:45:00 PM,8.16,23.22
8845,06/25/19 03:00:00 PM,8.16,23.22
8846,06/25/19 03:15:00 PM,8.17,23.22
8847,06/25/19 03:30:00 PM,8.16,23.24
8848,06/25/19 03:45:00 PM,8.15,23.24
8849,06/25/19 04:00:00 PM,8.17,23.24
8850,06/25/19 04:15:00 PM,8.20,23.24
8851,06/25/19 04:30:00 PM,8.21,23.22
8852,06/25/19 04:45:00 PM,8.21,23.22
8853,06/25/19 05:00:00 PM,8.21,23.22
8854,06/25/19 05:15:00 PM,8.22,23.22
8855,06/25/19 05:30:00 PM,8.20,23.22
8856,06/25/19 05:45:00 PM,8.20,23.22
8857,06/25/19 06:00:00 PM,8.19,23.22
8858,06/25/19 06:15:00 PM,8.19,23.20
8859,06/25/19 06:30:00 PM,8.20,23.20
8860,06/25/19 06:45:00 PM,8.20,23.18
